,股票,价,涨,最新股息,平均股息,扣非PE,PB,ROE,市值(亿),今年来,行业
'211,600548.深高速,'10.58,'-0.09%,2.31%,3.71%,'20.65,'1.00,5.48%,'189.42,'-19.65%,铁路公路
'212,603357.设计总院,'8.62,'-1.15%,3.25%,3.69%,'11.58,'1.27,12.51%,'48.32,'-1.68%,工程咨询服务
'213,002441.众业达,'9.64,'+0.52%,3.11%,3.69%,'32.17,'1.16,3.73%,'52.49,'+28.21%,电网设备
'214,600351.亚宝药业,'7.14,'+2.15%,4.20%,3.67%,'23.50,'1.79,8.36%,'49.98,'+23.07%,中药
'215,000848.承德露露,'8.67,'-0.12%,3.46%,3.67%,'14.64,'2.69,19.60%,'91.26,'-0.52%,食品饮料
'216,000932.华菱钢铁,'5.91,'-0.51%,1.69%,3.67%,'24.53,'0.75,4.55%,'408.30,'+44.66%,钢铁行业
'217,301003.江苏博云,'35.41,'-1.01%,5.18%,3.67%,'27.35,'3.09,11.22%,'34.39,'+70.99%,塑料制品
'218,600908.无锡银行,'6.00,'-1.64%,3.67%,3.66%,'5.77,'0.54,9.75%,'131.68,'+5.07%,银行
'219,002043.兔宝宝,'10.85,'+0.74%,5.55%,3.66%,'18.25,'2.92,20.23%,'90.03,'-5.78%,装修建材
'220,002469.三维化学,'9.15,'+0.88%,4.37%,3.66%,'19.50,'2.24,11.34%,'59.37,'+29.34%,化学原料
'221,600598.北大荒,'14.91,'+0.13%,3.69%,3.65%,'24.29,'3.39,14.01%,'265.05,'+4.92%,农牧饲渔
'222,600015.华夏银行,'7.42,'-1.98%,5.46%,3.64%,'4.45,'0.32,7.72%,'1180.89,'-2.54%,银行
'223,603237.五芳斋,'17.93,'+1.13%,2.80%,3.64%,'37.74,'1.94,5.46%,'35.34,'+0.17%,食品饮料
'224,600285.羚锐制药,'23.31,'-0.51%,3.86%,3.63%,'19.14,'4.31,27.17%,'132.19,'+9.33%,中药
'225,603368.柳药集团,'18.29,'+0.66%,4.12%,3.63%,'9.05,'0.94,10.72%,'72.64,'+7.03%,医药商业
'226,000030.富奥股份,'5.73,'-1.21%,2.62%,3.62%,'15.67,'1.23,8.51%,'95.81,'+14.54%,汽车零部件
'227,000543.皖能电力,'7.21,'+0.28%,4.42%,3.59%,'7.95,'1.01,13.66%,'163.44,'-4.71%,电力行业
'228,600048.保利发展,'7.89,'-0.88%,2.15%,3.58%,亏损,'0.48,0.15%,'944.47,'-9.03%,房地产开发
'229,600251.冠农股份,'8.57,'+0.71%,0.93%,3.58%,'33.05,'1.74,5.39%,'66.59,'+18.83%,农牧饲渔
'230,601686.友发集团,'5.89,'-0.67%,5.08%,3.58%,'16.95,'1.28,9.24%,'84.72,'+13.71%,钢铁行业
'231,605336.帅丰电器,'15.31,'+0.99%,2.12%,3.57%,'256.47,'1.50,1.24%,'28.08,'+21.18%,家电行业
'232,301056.森赫股份,'10.83,'+1.22%,3.69%,3.57%,'45.11,'3.62,8.97%,'28.89,'+37.84%,专用设备
'233,600713.南京医药,'5.00,'-3.10%,3.40%,3.56%,'12.29,'0.95,8.22%,'65.45,'+4.21%,医药商业
'234,002206.海利得,'6.14,'-2.85%,2.93%,3.56%,'12.78,'1.87,13.79%,'71.36,'+48.25%,化纤行业
'235,600377.宁沪高速,'13.52,'+0.82%,3.62%,3.55%,'14.54,'1.70,12.33%,'515.89,'-8.69%,铁路公路
'236,603688.石英股份,'41.98,'+3.40%,0.45%,3.55%,'279.52,'3.94,3.20%,'227.40,'+46.97%,非金属材料
'237,600681.百川能源,'3.87,'+4.31%,6.07%,3.54%,'18.29,'1.44,9.94%,'51.89,'+15.32%,燃气
'238,600655.豫园股份,'6.24,'+2.13%,3.04%,3.53%,亏损,'0.69,'-1.00%,'243.17,'+0.32%,珠宝首饰
'239,002483.润邦股份,'6.62,'-1.19%,4.53%,3.53%,'12.87,'1.36,11.30%,'58.68,'+33.45%,专用设备
'240,601825.沪农商行,'8.75,'+0.57%,4.94%,3.52%,'6.87,'0.67,10.06%,'843.89,'+4.81%,银行
'241,600612.老凤祥,'47.93,'+1.33%,3.59%,3.50%,'17.95,'1.96,14.26%,'151.99,'-8.57%,珠宝首饰
'242,601187.厦门银行,'6.58,'-1.79%,4.71%,3.48%,'6.82,'0.54,8.13%,'173.65,'+19.43%,银行
'243,688697.纽威数控,'14.89,'-0.07%,2.88%,3.48%,'25.79,'4.07,19.23%,'68.10,'+29.38%,通用设备
'244,601311.骆驼股份,'10.05,0.00%,2.89%,3.47%,'18.01,'1.21,8.60%,'117.90,'+25.25%,电池
'245,605338.巴比食品,'24.08,'+5.57%,3.32%,3.47%,'25.80,'2.63,13.46%,'57.69,'+45.62%,食品饮料
'246,000923.河钢资源,'15.17,'+3.20%,3.30%,3.47%,'28.58,'1.01,3.65%,'99.02,'+13.25%,钢铁行业
'247,601169.北京银行,'6.07,'+1.17%,5.27%,3.46%,'4.87,'0.33,7.30%,'1283.38,'+3.57%,银行
'248,002216.三全食品,'11.42,'-0.44%,2.63%,3.46%,'27.13,'2.26,12.04%,'100.40,'-2.33%,食品饮料
'249,002048.宁波华翔,'27.51,'+0.84%,1.70%,3.45%,'21.37,'2.06,0.41%,'223.89,'+123.49%,汽车零部件
'250,600982.宁波能源,'4.64,'+1.09%,3.23%,3.44%,'21.72,'1.08,6.71%,'51.86,'+16.23%,电力行业
'251,001218.丽臣实业,'20.14,'+4.79%,2.53%,3.44%,'25.00,'1.19,5.17%,'26.22,'+20.23%,化学制品
'252,600724.宁波富达,'4.80,'+1.48%,2.92%,3.42%,'43.06,'2.48,7.43%,'69.37,'-22.06%,房地产开发
'253,600479.千金药业,'11.19,'+2.47%,3.22%,3.41%,'20.71,'1.92,10.02%,'46.83,'+8.26%,中药
'254,601328.交通银行,'7.19,'-1.10%,3.88%,3.41%,'6.79,'0.49,7.86%,'3836.00,'-2.64%,银行
'255,000026.飞亚达,'17.54,'+0.40%,2.28%,3.41%,'48.53,'2.13,4.68%,'64.05,'+74.05%,珠宝首饰
'256,600919.江苏银行,'10.72,'-1.02%,4.86%,3.40%,'5.94,'0.60,10.89%,'1967.26,'+14.66%,银行
'257,603648.畅联股份,'11.15,'-0.45%,2.69%,3.40%,'35.28,'2.24,6.39%,'40.41,'+11.50%,物流行业
'258,002867.周大生,'13.86,'+3.67%,6.92%,3.40%,'15.29,'2.41,16.01%,'150.45,'-0.05%,珠宝首饰
'259,300181.佐力药业,'18.90,'-0.84%,3.17%,3.40%,'22.57,'4.36,20.47%,'132.56,'+27.61%,中药
'260,601186.中国铁建,'8.09,'-0.49%,3.71%,3.39%,'5.48,'0.32,6.39%,'930.61,'-8.61%,工程建设
'261,601658.邮储银行,'6.09,'+0.83%,3.40%,3.39%,'8.48,'0.64,8.11%,'6104.55,'+12.53%,银行
'262,605168.三人行,'33.73,'+1.78%,2.13%,3.39%,'29.54,'2.65,5.02%,'71.11,'-3.55%,文化传媒
'263,002372.伟星新材,'10.69,'-0.83%,5.61%,3.38%,'20.13,'3.72,19.21%,'170.19,'-11.69%,装修建材
'264,002674.兴业科技,'12.99,'+0.70%,1.15%,3.38%,'36.48,'1.60,4.94%,'38.39,'+38.89%,纺织服装
'265,601009.南京银行,'10.89,'-2.07%,4.50%,3.37%,'6.49,'0.65,11.05%,'1346.39,'+3.97%,银行
'266,002887.绿茵生态,'9.11,'+0.66%,2.74%,3.37%,'29.26,'1.19,5.03%,'27.88,'+34.97%,环保行业
'267,601566.九牧王,'8.88,'-0.67%,3.38%,3.36%,'28.07,'1.30,7.76%,'51.03,'+9.12%,纺织服装
'268,601636.旗滨集团,'6.45,'+1.57%,0.70%,3.36%,亏损,'1.25,3.28%,'173.09,'+15.99%,玻璃玻纤
'269,688358.祥生医疗,'31.30,'-0.06%,3.19%,3.36%,'30.09,'2.55,9.41%,'35.09,'+32.48%,医疗器械
'270,000513.丽珠集团,'42.41,'+4.97%,2.59%,3.36%,'18.41,'2.80,15.73%,'256.28,'+14.77%,化学制药
'271,300981.中红医疗,'14.43,'+0.21%,1.58%,3.36%,亏损,'1.15,'-1.00%,'61.89,'+25.77%,医疗器械
'272,605077.华康股份,'19.37,'-1.87%,2.61%,3.35%,'23.42,'1.82,8.36%,'58.70,'+36.09%,食品饮料
'273,601369.陕鼓动力,'8.36,'-0.83%,5.39%,3.33%,'15.82,'1.63,11.45%,'144.08,'-0.95%,通用设备
'274,300833.浩洋股份,'37.64,'-2.79%,3.45%,3.33%,'29.27,'2.01,7.52%,'47.61,'-11.52%,专用设备
'275,301081.严牌股份,'10.60,'+3.42%,2.75%,3.33%,'75.17,'2.15,3.36%,'23.86,'+28.96%,环保行业
'276,301276.嘉曼服饰,'21.74,'-1.00%,2.76%,3.33%,'24.84,'1.35,6.97%,'28.18,'+32.46%,纺织服装
'277,603080.新疆火炬,'21.42,'+0.99%,2.61%,3.32%,'17.29,'2.07,12.24%,'30.31,'+37.72%,燃气
'278,002479.富春环保,'5.28,'-0.19%,2.84%,3.32%,'20.89,'1.10,8.10%,'45.67,'+14.74%,环保行业
'279,601065.江盐集团,'8.47,'+0.12%,2.60%,3.31%,'17.81,'1.24,7.91%,'54.44,'-0.81%,化学原料
'280,002758.浙农股份,'9.76,'+2.63%,3.07%,3.31%,'14.74,'1.08,8.79%,'50.89,'+15.25%,综合行业
'281,601390.中国中铁,'5.63,'-0.88%,3.16%,3.30%,'6.48,'0.38,7.24%,'1156.04,'-9.08%,工程建设
'282,002158.汉钟精机,'25.50,'+6.65%,2.27%,3.30%,'21.16,'3.18,16.51%,'136.35,'+42.26%,通用设备
'283,601089.福元医药,'24.87,'+1.84%,2.01%,3.29%,'26.94,'3.34,13.40%,'119.38,'+60.15%,化学制药
'284,002129.TCL中环,'8.36,'-0.24%,3.11%,3.29%,亏损,'1.27,'-1.00%,'338.00,'-5.75%,光伏设备
'285,600000.浦发银行,'13.49,'-1.03%,3.02%,3.28%,'8.68,'0.52,6.24%,'4114.05,'+35.07%,银行
'286,000411.英特集团,'12.30,'+5.67%,3.12%,3.28%,'12.67,'1.37,11.42%,'64.19,'+19.62%,医药商业
'287,001872.招商港口,'20.38,'-0.68%,3.63%,3.28%,'11.58,'0.82,7.51%,'473.14,'+3.21%,航运港口
'288,601077.渝农商行,'6.38,'+1.43%,4.77%,3.27%,'6.14,'0.53,8.97%,'564.23,'+10.62%,银行
'289,002091.江苏国泰,'8.15,'+0.87%,4.91%,3.27%,'12.50,'0.84,7.49%,'132.65,'+15.99%,贸易行业
'290,002966.苏州银行,'8.05,'-0.86%,4.58%,3.27%,'6.90,'0.61,9.92%,'359.89,'+1.56%,银行
'291,603088.宁波精达,'10.00,'+0.60%,2.53%,3.26%,'36.72,'4.67,16.07%,'50.24,'+13.71%,通用设备
'292,603323.苏农银行,'5.26,'-0.57%,3.11%,3.26%,'5.46,'0.57,11.36%,'106.18,'+12.63%,银行
'293,000088.盐田港,'4.49,'-0.44%,2.90%,3.26%,'19.56,'1.32,8.92%,'233.46,'-5.17%,航运港口
'294,002061.浙江交科,'4.09,'-0.24%,3.06%,3.25%,'10.37,'0.70,8.97%,'109.23,'+3.44%,工程建设
'295,600925.苏能股份,'4.98,0.00%,2.45%,3.24%,'61.07,'2.24,3.47%,'343.07,'-3.79%,煤炭行业
'296,601006.大秦铁路,'6.17,'-2.22%,4.17%,3.24%,'17.05,'0.76,4.67%,'1243.08,'-7.05%,物流行业
'297,601601.中国太保,'39.60,'-1.76%,2.73%,3.24%,'8.28,'1.35,17.38%,'2710.64,'+19.62%,保险
'298,000012.南玻Ａ,'4.75,0.00%,1.47%,3.24%,亏损,'1.10,'-1.00%,'93.16,'-8.78%,玻璃玻纤
'299,002027.分众传媒,'8.70,'+4.69%,3.79%,3.23%,'25.46,'7.69,33.16%,'1256.47,'+27.33%,文化传媒
'300,000589.贵州轮胎,'4.61,0.00%,2.82%,3.22%,'17.18,'0.82,5.05%,'71.67,'-5.70%,橡胶制品
'301,003013.地铁设计,'15.81,'+1.28%,3.04%,3.22%,'12.90,'2.31,19.27%,'64.56,'+8.12%,工程咨询服务
'302,600690.海尔智家,'25.95,'-1.18%,3.72%,3.21%,'12.59,'2.12,18.45%,'1623.04,'-5.56%,家电行业
'303,603858.步长制药,'19.90,'+2.00%,0.66%,3.21%,亏损,'1.95,'-1.00%,'209.86,'+25.95%,中药
'304,603908.牧高笛,'24.52,'-3.08%,2.65%,3.21%,'97.55,'4.18,9.30%,'22.89,'+13.85%,纺织服装
'305,000550.江铃汽车,'21.67,'+4.69%,3.32%,3.21%,'17.24,'1.66,12.55%,'112.51,'-4.40%,汽车整车
'306,600790.轻纺城,'4.00,'+0.50%,3.00%,3.20%,'47.52,'0.90,2.05%,'58.63,'+9.94%,商业百货
'307,600873.梅花生物,'10.98,'-0.72%,5.48%,3.20%,'10.36,'2.09,20.85%,'313.24,'+13.81%,化学制品
'308,601939.建设银行,'9.04,'+0.44%,2.02%,3.20%,'7.11,'0.66,9.81%,'1914.95,'+7.59%,银行
'309,603053.成都燃气,'10.47,'-0.38%,2.87%,3.18%,'19.74,'1.99,10.76%,'93.07,'+7.74%,燃气
'310,603868.飞科电器,'38.43,'-2.29%,1.30%,3.18%,'44.26,'5.34,15.38%,'167.40,'-6.19%,家电行业
'311,301203.国泰环保,'31.85,'+0.19%,4.71%,3.18%,'21.90,'1.76,8.99%,'25.48,'+10.29%,环保行业
'312,002267.陕天然气,'8.34,'+0.60%,5.40%,3.17%,'16.27,'1.41,10.67%,'92.75,'+3.16%,燃气
'313,301043.绿岛风,'34.56,'-0.20%,2.55%,3.17%,'30.56,'2.74,11.32%,'23.50,'+24.39%,专用设备
'314,600016.民生银行,'4.51,'-1.96%,4.26%,3.16%,'6.31,'0.29,4.86%,'1599.34,'+10.47%,银行
'315,300109.新开源,'19.87,'+5.02%,1.25%,3.16%,'35.47,'2.56,7.63%,'96.58,'+26.47%,化学制品
'316,600382.广东明珠,'6.10,'+6.09%,1.64%,3.15%,'41.87,'1.55,3.22%,'42.36,'+40.96%,钢铁行业
'317,002056.横店东磁,'18.54,'-2.06%,2.44%,3.15%,'14.07,'2.89,22.84%,'301.59,'+47.89%,光伏设备
'318,603877.太平鸟,'14.36,'-0.42%,2.80%,3.14%,'94.23,'1.54,3.75%,'67.65,'-0.50%,纺织服装
'319,002381.双箭股份,'6.86,'+0.15%,2.92%,3.14%,'37.56,'1.32,4.11%,'28.23,'+6.20%,橡胶制品
'320,301042.安联锐视,'38.82,'-1.77%,2.58%,3.14%,'81.01,'2.58,3.57%,'27.07,'+7.86%,计算机设备
'321,600282.南钢股份,'4.79,'+0.21%,3.86%,3.13%,'12.76,'1.10,9.49%,'295.31,'+4.16%,钢铁行业
'322,600662.外服控股,'5.43,'-1.27%,4.42%,3.13%,'27.92,'2.53,24.00%,'123.99,'+11.69%,专业服务
'323,688739.成大生物,'27.87,'-0.11%,2.87%,3.13%,'53.97,'1.24,2.61%,'116.06,'+11.40%,生物制品
'324,600167.联美控股,'6.61,'-2.65%,4.86%,3.12%,'21.96,'1.38,6.47%,'149.57,'+19.38%,公用事业
'325,600583.海油工程,'5.51,'-0.36%,3.65%,3.12%,'12.63,'0.92,7.96%,'243.62,'+4.61%,采掘行业
'326,000650.仁和药业,'6.41,'+3.06%,2.34%,3.12%,'30.98,'1.43,6.93%,'89.74,'+14.35%,中药
'327,002142.宁波银行,'28.52,'+1.06%,3.16%,3.12%,'6.64,'0.77,12.19%,'1883.34,'+21.23%,银行
'328,300193.佳士科技,'9.51,'+1.49%,4.36%,3.12%,'21.27,'2.01,10.23%,'45.29,'+9.37%,通用设备
'329,301015.百洋医药,'25.92,'-1.82%,2.94%,3.12%,'29.45,'6.28,20.23%,'136.24,'+11.69%,医药商业
'330,601158.重庆水务,'4.71,'-0.21%,2.78%,3.11%,'33.08,'1.33,4.91%,'226.08,'-1.25%,公用事业
'331,600761.安徽合力,'19.64,'+1.60%,3.05%,3.10%,'16.75,'1.65,12.78%,'174.93,'+15.56%,工程机械
'332,601128.常熟银行,'7.51,'-0.13%,3.03%,3.10%,'6.18,'0.83,14.38%,'249.07,'+12.65%,银行
'333,605066.天正电气,'7.87,0.00%,4.47%,3.10%,'30.82,'2.25,7.22%,'39.72,'+35.16%,电网设备
'334,002346.柘中股份,'15.77,'-1.07%,3.17%,3.09%,'38.85,'2.67,14.05%,'69.64,'+65.38%,电网设备
'335,002736.国信证券,'14.55,'-1.89%,2.41%,3.07%,'13.41,'1.12,8.80%,'1398.61,'+34.03%,证券
'336,600269.赣粤高速,'5.05,'-0.20%,3.37%,3.06%,'11.16,'0.62,7.67%,'117.94,'-7.01%,铁路公路
'337,600578.京能电力,'4.29,'+1.42%,2.80%,3.06%,'10.57,'0.99,9.71%,'287.20,'+24.99%,电力行业
'338,601988.中国银行,'5.52,0.00%,3.88%,3.06%,'7.53,'0.60,8.40%,'13170.18,'+4.70%,银行
'339,002318.久立特材,'22.37,'-0.67%,4.34%,3.06%,'13.20,'2.82,22.41%,'218.59,'-0.59%,钢铁行业
'340,601998.中信银行,'7.78,'-1.52%,4.47%,3.05%,'6.26,'0.53,8.63%,'3171.36,'+13.64%,银行
'341,600551.时代出版,'8.94,'-0.45%,4.47%,3.04%,'20.73,'1.05,7.65%,'60.62,'+7.42%,文化传媒
'342,600854.春兰股份,'5.29,'+2.32%,2.27%,3.04%,'21.80,'1.13,5.52%,'27.48,'+18.32%,家电行业
'343,600968.海油发展,'4.07,'+2.01%,3.32%,3.04%,'10.06,'1.50,14.66%,'413.72,'-1.55%,采掘行业
'344,601288.农业银行,'7.05,'+0.43%,3.43%,3.04%,'8.64,'0.79,9.23%,'22506.72,'+37.76%,银行
'345,601615.明阳智能,'11.97,'-1.40%,2.54%,3.04%,'259.15,'1.04,1.11%,'271.90,'-2.61%,风电设备
'346,001323.慕思股份,'29.40,'-1.61%,5.47%,3.04%,'19.75,'2.84,16.54%,'127.91,'-11.74%,家用轻工
'347,603508.思维列控,'37.16,'+8.85%,3.87%,3.03%,'21.55,'3.11,14.69%,'141.68,'+63.24%,软件开发
'348,002081.金螳螂,'3.50,'-0.85%,2.86%,3.03%,'20.23,'0.68,4.11%,'92.94,'+0.89%,装修装饰
'349,002614.奥佳华,'7.13,'+2.74%,1.40%,3.03%,'92.54,'1.01,1.53%,'44.45,'+9.35%,家电行业
'350,603380.易德龙,'43.78,'+0.78%,2.28%,3.02%,'33.27,'4.79,14.73%,'70.24,'+82.65%,消费电子
'351,002624.完美世界,'16.28,'-2.28%,1.41%,3.02%,亏损,'4.57,'-1.00%,'315.83,'+60.10%,游戏
'352,601398.工商银行,'7.38,'-0.67%,4.17%,3.01%,'7.25,'0.64,9.14%,'19897.38,'+11.25%,银行
'353,300653.正海生物,'21.10,'+0.72%,2.18%,3.01%,'48.81,'4.45,11.00%,'37.98,'+1.37%,医疗器械
'354,601963.重庆银行,'9.70,'-1.42%,4.27%,3.00%,'6.46,'0.54,8.65%,'183.87,'+8.88%,银行
'355,002623.亚玛顿,'21.37,'+1.67%,2.34%,3.00%,亏损,'1.48,'-1.00%,'42.54,'+43.18%,光伏设备
'356,600499.科达制造,'11.61,'-1.78%,1.72%,2.99%,'18.24,'1.85,11.14%,'222.66,'+51.75%,专用设备
'357,688009.中国通号,'5.57,'-0.18%,3.05%,2.99%,'18.06,'1.23,7.45%,'480.19,'-8.26%,交运设备
'358,002745.木林森,'9.05,'-0.66%,4.53%,2.99%,'62.27,'1.00,1.99%,'134.32,'+4.44%,光学光电子
'359,600660.福耀玻璃,'65.81,'+0.23%,2.74%,2.98%,'20.03,'4.82,26.17%,'1318.17,'+8.83%,玻璃玻纤
'360,603057.紫燕食品,'25.46,'-2.26%,2.05%,2.98%,'52.33,'5.52,13.00%,'105.28,'+29.83%,食品饮料
'361,603195.公牛集团,'47.09,'-0.11%,3.64%,2.98%,'23.14,'5.79,28.78%,'851.66,'-3.00%,家用轻工
'362,603456.九洲药业,'19.13,'+5.75%,1.58%,2.98%,'26.12,'1.95,7.68%,'170.15,'+42.73%,化学制药
'363,603227.雪峰科技,'9.49,'+0.21%,2.11%,2.97%,'20.66,'2.06,10.66%,'101.70,'+11.72%,化学制品
'364,600300.维维股份,'3.41,0.00%,3.75%,2.96%,'14.73,'1.62,11.52%,'55.14,'+9.69%,食品饮料
'365,603968.醋化股份,'12.50,'+0.81%,2.27%,2.96%,亏损,'1.39,'-1.00%,'25.56,'+34.84%,化学制品
'366,002911.佛燃能源,'11.48,'-1.71%,4.18%,2.96%,'17.74,'1.78,10.76%,'148.95,'-5.28%,燃气
'367,300306.远方信息,'13.26,0.00%,2.41%,2.96%,'50.95,'2.41,6.11%,'35.66,'+17.44%,仪器仪表
'368,000786.北新建材,'26.27,'-1.61%,3.29%,2.95%,'13.48,'1.70,13.35%,'443.83,'-10.62%,装修建材
'369,002533.金杯电工,'11.43,'-0.52%,3.94%,2.95%,'16.05,'2.04,14.83%,'83.89,'+19.11%,电网设备
'370,603006.联明股份,'13.37,'+1.52%,2.84%,2.94%,'92.10,'2.47,4.30%,'33.99,'+31.85%,汽车零部件
'371,603035.常熟汽饰,'14.83,'+0.75%,2.33%,2.94%,'19.11,'1.08,7.47%,'56.36,'+5.74%,汽车零部件
'372,603926.铁流股份,'15.42,'+3.56%,1.69%,2.94%,'45.72,'2.14,5.70%,'36.19,'+77.93%,汽车零部件
'373,002116.中国海诚,'10.31,'-0.48%,3.00%,2.94%,'16.50,'1.88,14.21%,'48.05,'+6.46%,工程咨询服务
'374,600874.创业环保,'5.99,'+0.67%,2.84%,2.93%,'12.75,'0.95,8.96%,'73.70,'+3.18%,环保行业
'375,603213.镇洋发展,'15.29,'+10.00%,1.71%,2.93%,'38.54,'3.45,9.23%,'67.55,'+80.16%,化学原料
'376,603588.高能环境,'6.80,'-2.86%,5.92%,2.93%,'28.30,'1.10,5.98%,'103.58,'+31.39%,环保行业
'377,603995.甬金股份,'18.36,'+1.21%,2.72%,2.93%,'10.11,'1.15,12.15%,'67.13,'+3.46%,钢铁行业
'378,603008.喜临门,'18.94,'+1.88%,2.75%,2.92%,'21.37,'1.86,9.46%,'70.35,'+16.66%,装修建材
'379,603408.建霖家居,'11.79,'-1.01%,6.19%,2.92%,'12.30,'1.58,14.28%,'52.77,'-1.61%,装修装饰
'380,603586.金麒麟,'20.09,'-0.79%,1.99%,2.92%,'23.75,'1.72,7.41%,'39.39,'+41.97%,汽车零部件
'381,605268.王力安防,'10.51,'+1.06%,1.90%,2.92%,'33.44,'2.74,9.32%,'46.91,'+27.78%,家用轻工
'382,002154.报喜鸟,'3.80,0.00%,3.16%,2.92%,'18.82,'1.23,7.90%,'55.45,'-12.68%,纺织服装
'383,300979.华利集团,'52.59,'-0.76%,4.37%,2.92%,'16.96,'3.80,23.04%,'613.73,'-30.20%,纺织服装
'384,601665.齐鲁银行,'5.54,'-0.54%,3.78%,2.91%,'6.45,'0.68,11.40%,'340.92,'+3.65%,银行
'385,603043.广州酒家,'17.14,'+0.82%,2.80%,2.91%,'22.32,'2.71,13.48%,'97.49,'+6.21%,食品饮料
'386,600483.福能股份,'9.60,'-0.72%,3.23%,2.90%,'9.18,'1.03,12.16%,'266.89,'-0.60%,电力行业
'387,601598.中国外运,'5.66,'-0.18%,5.12%,2.90%,'14.90,'1.02,9.95%,'297.48,'+8.68%,物流行业
'388,601766.中国中车,'7.59,'-1.04%,2.77%,2.90%,'16.20,'1.28,9.34%,'1846.48,'-6.83%,交运设备
'389,002705.新宝股份,'15.82,'-3.30%,2.84%,2.90%,'11.42,'1.54,14.37%,'128.44,'+8.85%,家电行业
'390,002918.蒙娜丽莎,'13.35,'+3.57%,1.50%,2.90%,'300.00,'1.71,1.09%,'55.43,'+29.45%,装修建材
'391,601098.中南传媒,'13.17,'+0.08%,4.18%,2.89%,'13.08,'1.50,10.49%,'236.53,'-9.28%,文化传媒
'392,601225.陕西煤业,'20.33,'-0.25%,6.63%,2.89%,'11.46,'2.22,21.88%,'1970.99,'-7.10%,煤炭行业
'393,605028.世茂能源,'22.80,'-1.26%,3.51%,2.89%,'27.92,'2.78,12.96%,'36.48,'+40.98%,电力行业
'394,000967.盈峰环境,'7.10,'+1.28%,2.66%,2.89%,'47.41,'1.30,2.97%,'224.85,'+46.71%,环保行业
'395,002557.洽洽食品,'23.17,'+3.58%,5.61%,2.89%,'21.99,'2.25,11.52%,'117.21,'-15.77%,食品饮料
'396,002706.良信股份,'11.43,'-0.78%,1.92%,2.89%,'45.17,'3.21,7.92%,'128.37,'+52.51%,电网设备
'397,300823.建科智能,'15.57,'+1.24%,2.09%,2.89%,'100.00,'2.20,3.21%,'20.39,'+22.54%,专用设备
'398,603600.永艺股份,'10.95,'+0.46%,4.21%,2.88%,'12.22,'1.58,13.62%,'36.18,'-5.25%,装修建材
'399,603811.诚意药业,'14.57,'+3.33%,1.72%,2.88%,'28.74,'3.71,19.03%,'47.69,'+93.73%,化学制药
'400,301087.可孚医疗,'41.45,'+3.21%,4.35%,2.88%,'35.31,'1.83,6.17%,'86.59,'+21.39%,医疗器械
'401,600867.通化东宝,'8.65,'+2.85%,2.89%,2.87%,'75.32,'2.77,6.43%,'169.41,'+10.84%,生物制品
'402,601137.博威合金,'25.25,'-2.58%,1.98%,2.87%,'14.96,'2.38,17.50%,'205.39,'+28.04%,有色金属
'403,603699.纽威股份,'33.79,'+1.75%,4.49%,2.87%,'20.41,'6.30,32.66%,'259.70,'+57.91%,通用设备
'404,600132.重庆啤酒,'55.07,'-0.65%,4.36%,2.86%,'22.42,'16.47,64.93%,'266.52,'-11.18%,酿酒行业
'405,603301.振德医疗,'24.28,'-0.08%,2.68%,2.86%,'23.71,'1.15,6.36%,'64.69,'+13.97%,医疗器械
'406,000552.甘肃能化,'2.46,'-0.81%,2.76%,2.86%,'158.05,'0.77,0.80%,'131.65,'-8.12%,煤炭行业
'407,000933.神火股份,'19.28,'-0.15%,4.15%,2.86%,'10.93,'1.94,18.38%,'433.67,'+17.44%,有色金属
'408,002573.清新环境,'4.10,'+0.49%,2.47%,2.86%,亏损,'0.98,'-1.00%,'58.03,'+3.02%,环保行业
'409,600956.新天绿能,'7.61,'-1.30%,2.76%,2.84%,'19.76,'1.35,7.32%,'180.11,'+3.65%,燃气
'410,002332.仙琚制药,'10.82,'+1.79%,2.77%,2.84%,'22.10,'1.78,6.20%,'107.03,'+12.44%,化学制药
'411,300154.瑞凌股份,'8.81,'+0.92%,2.27%,2.83%,'129.68,'2.27,8.37%,'39.61,'-17.80%,通用设备
'412,301004.嘉益股份,'63.91,'-2.55%,3.35%,2.83%,'13.11,'4.73,42.20%,'92.96,'-20.29%,家用轻工
'413,603163.圣晖集成,'40.24,'+3.39%,1.86%,2.82%,'33.54,'3.68,11.19%,'40.24,'+55.59%,工程建设
'414,603218.日月股份,'12.77,'-1.16%,2.74%,2.82%,'29.90,'1.26,4.71%,'131.58,'+8.96%,风电设备
'415,600559.老白干酒,'18.28,'+0.49%,3.01%,2.81%,'22.12,'3.22,16.09%,'167.22,'-9.98%,酿酒行业
'416,601877.正泰电器,'27.90,'+1.79%,2.15%,2.81%,'13.94,'1.40,10.85%,'599.56,'+22.42%,电网设备
'417,000987.越秀资本,'7.94,'-1.37%,2.14%,2.81%,'18.59,'1.25,9.36%,'398.36,'+16.00%,多元金融
'418,002605.姚记科技,'28.46,'+0.18%,1.75%,2.81%,'24.19,'3.29,14.92%,'118.86,'+8.64%,游戏
'419,300743.天地数码,'19.62,'-0.76%,2.55%,2.81%,'28.09,'5.00,18.32%,'29.67,'+32.62%,非金属材料
'420,603203.快克智能,'32.78,'+5.78%,1.95%,2.80%,'43.65,'6.00,16.71%,'83.15,'+46.34%,专用设备
