,股票,价,涨,最新股息,平均股息,扣非PE,PB,ROE,市值(亿),今年来,行业
'1050,002299.圣农发展,'17.60,'-0.79%,2.27%,1.41%,'22.47,'1.97,14.48%,'218.84,'+24.97%,农牧饲渔
'1051,300171.东富龙,'14.56,'+0.83%,0.52%,1.41%,'271.16,'1.43,1.62%,'111.50,'+10.34%,医疗器械
'1052,300484.蓝海华腾,'22.88,'+0.62%,0.70%,1.41%,'98.65,'7.08,8.12%,'47.40,'+11.57%,专用设备
'1053,601965.中国汽研,'18.10,'-1.15%,1.88%,1.40%,'20.60,'2.51,13.19%,'181.55,'+4.64%,汽车服务
'1054,603305.旭升集团,'14.31,'-1.24%,2.66%,1.40%,'45.93,'2.04,5.34%,'136.42,'+12.05%,汽车零部件
'1055,603677.奇精机械,'19.81,'-0.70%,1.26%,1.40%,'61.23,'3.31,5.75%,'38.15,'+48.84%,家电行业
'1056,688772.珠海冠宇,'22.00,'-3.30%,1.36%,1.40%,'67.66,'3.46,6.36%,'249.06,'+39.75%,电池
'1057,002140.东华科技,'10.04,'-0.20%,1.49%,1.40%,'16.32,'1.58,10.21%,'71.08,'+3.31%,工程建设
'1058,002202.金风科技,'11.26,'-1.40%,1.24%,1.40%,'26.85,'1.20,5.04%,'388.64,'+10.52%,风电设备
'1059,300800.力合科技,'11.87,'+0.25%,1.35%,1.40%,'118.40,'1.41,2.08%,'28.10,'+15.54%,环保行业
'1060,600422.昆药集团,'14.26,'-0.42%,2.10%,1.39%,'26.31,'2.07,11.64%,'107.94,'-8.17%,中药
'1061,000919.金陵药业,'7.16,'+0.70%,1.40%,1.39%,'114.01,'1.18,0.98%,'44.66,'+10.40%,中药
'1062,600268.国电南自,'10.14,'-2.31%,1.38%,1.38%,'24.04,'3.05,13.92%,'103.01,'+53.68%,电网设备
'1063,601880.辽港股份,'1.67,'+0.60%,1.43%,1.38%,'28.39,'1.00,4.13%,'313.07,'-2.00%,航运港口
'1064,603727.博迈科,'14.13,0.00%,1.77%,1.38%,'118.56,'1.26,1.56%,'39.81,'+25.30%,采掘行业
'1065,688557.兰剑智能,'36.82,'-2.72%,0.89%,1.38%,'38.68,'3.21,10.25%,'37.81,'+94.42%,通用设备
'1066,000055.方大集团,'4.44,'-0.67%,1.13%,1.38%,'76.32,'0.78,0.75%,'30.18,'+14.08%,装修装饰
'1067,002900.哈三联,'14.95,'+2.54%,1.34%,1.38%,亏损,'2.36,'-1.00%,'47.30,'+53.96%,化学制药
'1068,300088.长信科技,'6.88,'-0.58%,0.86%,1.38%,'48.34,'1.98,4.60%,'171.84,'+6.28%,光学光电子
'1069,300962.中金辐照,'17.84,'-0.61%,0.82%,1.38%,'49.18,'4.83,11.70%,'47.10,'+7.54%,专业服务
'1070,600459.贵研铂业,'17.41,'+1.52%,1.38%,1.37%,'24.77,'1.78,8.22%,'132.28,'+28.81%,小金属
'1071,600513.联环药业,'23.52,'+1.16%,0.38%,1.37%,'300.00,'5.05,'-1.00%,'67.14,'+139.64%,化学制药
'1072,601678.滨化股份,'4.23,'-1.17%,0.95%,1.37%,'87.23,'0.76,1.98%,'87.00,'+13.59%,化学原料
'1073,603090.宏盛股份,'36.14,'+3.88%,0.83%,1.37%,'56.91,'6.08,11.15%,'36.14,'+109.06%,通用设备
'1074,603823.百合花,'15.08,'+2.31%,0.99%,1.37%,'38.86,'2.62,7.57%,'62.79,'+64.25%,化学制品
'1075,603020.爱普股份,'10.42,'-4.14%,1.73%,1.36%,'65.05,'1.22,5.59%,'39.93,'+37.24%,食品饮料
'1076,002125.湘潭电化,'14.64,'+3.83%,1.09%,1.36%,'43.10,'3.02,9.74%,'92.16,'+47.62%,化学原料
'1077,002351.漫步者,'14.00,0.00%,1.79%,1.36%,'30.83,'4.48,16.10%,'124.47,'-13.50%,消费电子
'1078,003017.大洋生物,'36.51,'+8.18%,0.82%,1.36%,'38.90,'2.84,7.92%,'30.67,'+98.48%,化学原料
'1079,300232.洲明科技,'8.11,'-1.10%,2.96%,1.36%,'51.29,'1.91,2.57%,'88.49,'+22.17%,光学光电子
'1080,300590.移为通信,'14.51,'-1.83%,1.52%,1.36%,'91.13,'3.72,5.07%,'66.73,'-4.41%,通信设备
'1081,600979.广安爱众,'5.45,'+3.61%,1.05%,1.35%,'47.63,'1.51,4.27%,'68.76,'+19.34%,电力行业
'1082,601058.赛轮轮胎,'14.43,'+1.83%,2.63%,1.35%,'12.60,'2.31,19.50%,'474.47,'+2.61%,橡胶制品
'1083,601808.中海油服,'14.06,'+0.36%,1.64%,1.35%,'18.82,'1.50,8.07%,'416.24,'-6.23%,采掘行业
'1084,603050.科林电气,'16.04,'-0.25%,0.84%,1.35%,'40.26,'3.65,11.56%,'64.69,'+16.02%,电网设备
'1085,002051.中工国际,'8.66,'+0.12%,1.44%,1.35%,'43.99,'0.92,2.32%,'107.16,'+7.71%,工程建设
'1086,002311.海大集团,'60.77,'-1.19%,1.81%,1.35%,'19.59,'4.14,22.53%,'1011.06,'+26.24%,农牧饲渔
'1087,002457.青龙管业,'11.73,0.00%,1.02%,1.35%,'20.56,'1.60,8.82%,'39.12,'+2.16%,装修建材
'1088,300939.秋田微,'38.41,'+2.59%,1.04%,1.35%,'61.94,'3.35,6.46%,'46.09,'+18.79%,光学光电子
'1089,600629.华建集团,'15.46,'+2.05%,0.79%,1.34%,'79.95,'2.84,6.61%,'150.01,'+70.16%,工程咨询服务
'1090,603041.美思德,'12.73,'-0.47%,0.94%,1.34%,'74.11,'1.56,2.69%,'23.31,'+20.26%,化学制品
'1091,603067.振华股份,'18.88,'+3.00%,0.72%,1.34%,'25.10,'3.99,16.81%,'134.19,'+110.70%,化学原料
'1092,002138.顺络电子,'35.84,'+10.01%,1.67%,1.34%,'32.27,'4.66,15.68%,'288.98,'+16.16%,电子元件
'1093,002492.恒基达鑫,'7.25,'+3.57%,0.28%,1.34%,'51.04,'1.71,4.17%,'29.36,'+51.27%,物流行业
'1094,300421.力星股份,'15.39,'-1.35%,0.78%,1.34%,'80.89,'3.60,4.54%,'45.25,'+38.63%,通用设备
'1095,600378.昊华科技,'30.64,'+0.89%,0.93%,1.33%,'44.11,'2.27,10.21%,'395.26,'+7.11%,化学制品
'1096,601012.隆基绿能,'17.08,'-0.52%,1.00%,1.33%,亏损,'2.22,'-1.00%,'1294.33,'+8.72%,光伏设备
'1097,601968.宝钢包装,'5.19,'-0.19%,1.34%,1.33%,'36.94,'1.47,4.41%,'66.21,'+5.54%,包装材料
'1098,603351.威尔药业,'29.23,'+0.76%,1.37%,1.33%,'28.54,'2.30,8.39%,'39.59,'+20.70%,化学制药
'1099,688015.交控科技,'23.93,'+8.72%,0.96%,1.33%,'55.06,'1.76,4.51%,'45.15,'+22.07%,交运设备
'1100,688232.新点软件,'30.12,'+0.74%,1.20%,1.33%,'115.93,'1.86,3.09%,'99.40,'+5.10%,软件开发
'1101,000617.中油资本,'13.07,'+3.08%,0.90%,1.33%,'43.65,'1.60,4.09%,'1652.32,'+92.90%,多元金融
'1102,002225.濮耐股份,'6.34,'+2.26%,0.69%,1.33%,'230.10,'2.14,2.07%,'73.50,'+28.58%,装修建材
'1103,002463.沪电股份,'69.80,'+1.47%,0.72%,1.33%,'43.62,'10.54,27.40%,'1342.94,'+78.89%,电子元件
