序号	基金代码	基金简称	日期	单位净值	累计净值	日增长率	近1周	近1月	近3月	近6月	近1年	近2年	近3年	今年来	成立来	自定义 
2494	19804	嘉合磐泰短债	9月1日	1.1452	1.1452	0.01%	0.03%	0.13%	0.54%	1.23%	2.22%	---	---	1.44%	4.83%	2.20%
2495	21767	海富通中短债	9月1日	1.1747	1.1747	0.01%	0.03%	0.07%	0.44%	1.25%	2.22%	---	---	1.24%	2.53%	2.19%
2496	253	景顺长城景兴	9月1日	1.1834	1.4931	0.04%	0.08%	-0.30%	-0.01%	0.96%	2.21%	6.11%	8.72%	0.39%	53.20%	2.10%
2497	899	华富恒稳纯债	9月1日	1.1136	1.3753	0.03%	0.02%	-0.23%	0.04%	1.19%	2.21%	6.39%	8.77%	0.77%	40.69%	2.15%
2498	164510	国富恒利债券	9月1日	0.9514	1.4065	0.03%	0.02%	-0.32%	-0.22%	0.20%	2.21%	6.05%	7.77%	-0.17%	47.35%	2.06%
2499	5992	光大保德信超	9月1日	1.119	1.1977	0.01%	0.03%	0.07%	0.36%	0.93%	2.21%	5.01%	7.16%	1.09%	20.85%	2.16%
2500	8449	德邦短债C	9月1日	1.1556	1.1556	0.02%	0.04%	0.06%	0.31%	1.24%	2.21%	6.43%	8.85%	1.24%	15.56%	2.17%
2501	11141	南方景元中高	9月1日	1.1496	1.1496	0.04%	-0.05%	-0.29%	0.06%	1.23%	2.21%	6.68%	8.40%	0.45%	14.96%	2.10%
2502	13112	中金安益30	9月1日	1.1114	1.1114	0.01%	0.03%	0.08%	0.36%	1.11%	2.21%	5.08%	7.39%	1.09%	11.14%	2.17%
2503	15516	建信鑫恒12	9月1日	1.1038	1.1038	0.02%	0.05%	0.10%	0.41%	1.16%	2.21%	4.98%	9.02%	0.97%	10.38%	2.16%
2504	16191	永赢安悦60	9月1日	1.0908	1.0908	0.01%	0.04%	0.09%	0.41%	1.17%	2.21%	5.07%	9.08%	1.20%	9.08%	2.17%
2505	16407	中泰稳固30	9月1日	1.0858	1.0858	0.02%	0.05%	0.06%	0.39%	1.10%	2.21%	5.54%	---	1.07%	8.58%	2.18%
2506	17544	浙商惠裕纯债	9月1日	1.0354	1.0604	0.02%	0.05%	-0.09%	0.11%	1.12%	2.21%	5.67%	---	0.31%	6.56%	2.09%
2507	9396	大成安诚债券	9月1日	1.0212	1.1672	0.03%	0.02%	-0.33%	-0.14%	0.48%	2.21%	6.04%	8.47%	-0.12%	17.76%	2.09%
2508	20694	光大保德信超	9月1日	1.119	1.119	0.02%	0.04%	0.08%	0.37%	0.94%	2.21%	---	---	1.09%	3.54%	2.16%
2509	70038	嘉实纯债债券	9月1日	1.3316	1.5127	0.03%	0.03%	-0.25%	-0.06%	0.75%	2.20%	6.04%	8.18%	0.36%	55.93%	2.11%
2510	519782	交银裕隆纯债	9月1日	1.4062	1.4352	0.04%	0.05%	-0.12%	0.26%	1.28%	2.20%	6.22%	9.11%	0.84%	43.88%	2.12%
2511	3788	方正富邦惠利	9月1日	1.0319	1.5109	0.06%	0.00%	-0.41%	-0.25%	0.45%	2.20%	5.93%	8.24%	-0.24%	60.56%	2.07%
2512	6974	金鹰鑫日享债	9月1日	1.062	1.253	0.04%	-0.21%	-0.14%	0.27%	0.83%	2.20%	4.69%	6.40%	0.89%	26.37%	2.16%
2513	6829	鹏扬利沣短债	9月1日	1.0787	1.1887	0.01%	0.03%	0.19%	0.50%	1.17%	2.20%	5.28%	8.76%	1.41%	19.03%	2.17%
2514	8748	大成景泰纯债	9月1日	1.1006	1.1706	0.04%	0.05%	-0.18%	0.08%	0.91%	2.20%	6.19%	10.20%	0.56%	17.30%	2.12%
2515	8728	同泰恒利纯债	9月1日	1.0344	2.3751	0.01%	-0.03%	-0.19%	-0.03%	0.49%	2.20%	80.78%	130.65%	0.02%	149.55%	2.02%
2516	9784	安信尊享添利	9月1日	1.0003	1.1923	0.04%	0.04%	-0.13%	0.02%	0.65%	2.20%	6.74%	9.29%	-0.07%	20.31%	2.06%
2517	10567	东方恒瑞短债	9月1日	1.1174	1.1174	0.01%	0.03%	0.09%	0.38%	1.22%	2.20%	4.63%	6.69%	1.31%	11.74%	2.19%
2518	13753	招商稳福短债	9月1日	1.1011	1.1011	0.01%	0.02%	0.08%	0.38%	1.07%	2.20%	4.90%	7.88%	1.18%	10.11%	2.18%
2519	14083	浙商汇金月享	9月1日	1.1396	1.1396	0.00%	-0.03%	-0.29%	0.18%	1.43%	2.20%	6.69%	9.90%	1.11%	13.96%	2.14%
2520	13574	中邮鑫溢中短	9月1日	1.0801	1.0801	0.03%	0.03%	-0.09%	0.22%	1.07%	2.20%	5.30%	6.52%	0.44%	8.01%	2.10%
2521	14655	国联益海30	9月1日	1.1047	1.1047	0.01%	0.04%	0.05%	0.36%	1.06%	2.20%	5.56%	9.20%	1.11%	10.47%	2.16%
2522	16596	民生加银月月	9月1日	1.078	1.078	0.02%	0.05%	0.06%	0.41%	1.35%	2.20%	5.36%	---	1.21%	7.80%	2.16%
2523	15802	鹏华稳健恒利	9月1日	1.0483	1.0483	-0.02%	-0.22%	0.20%	1.50%	2.95%	2.20%	3.43%	---	1.77%	4.83%	2.18%
2524	5367	摩根丰瑞债券	9月1日	1.0054	1.2577	0.05%	0.07%	-0.21%	-0.29%	0.30%	2.20%	5.60%	7.57%	-0.22%	28.19%	2.05%
2525	19775	长城稳健增利	9月1日	1.1988	1.1988	0.02%	0.03%	-0.01%	0.37%	1.73%	2.20%	---	---	1.52%	8.20%	2.14%
2526	19946	国投瑞银顺轩	9月1日	1.0519	1.0519	0.04%	0.05%	-0.06%	0.38%	1.14%	2.20%	---	---	0.49%	5.19%	2.12%
2527	19399	国投瑞银恒睿	9月1日	1.0497	1.0497	0.01%	0.04%	0.10%	0.46%	1.18%	2.20%	---	---	1.16%	4.97%	2.15%
2528	298	中海纯债债券	9月1日	1.166	1.393	0.00%	0.09%	-0.17%	0.26%	1.48%	2.19%	6.02%	6.77%	1.22%	43.18%	2.10%
2529	4825	平安惠泽纯债	9月1日	1.0912	1.3772	0.06%	-0.05%	-0.56%	-0.07%	0.44%	2.19%	5.94%	8.10%	0.54%	40.86%	2.17%
2530	6390	金鹰添祥中短	9月1日	1.0971	1.2229	0.01%	0.04%	-0.10%	0.25%	1.39%	2.19%	5.06%	7.70%	0.93%	23.53%	2.14%
2531	6609	申万菱信安泰	9月1日	1.1283	1.1926	0.02%	0.05%	0.04%	0.40%	1.41%	2.19%	5.43%	8.17%	1.22%	20.18%	2.15%
2532	9397	大成安诚债券	9月1日	1.0368	1.1728	0.04%	0.03%	-0.33%	-0.15%	0.47%	2.19%	6.08%	8.39%	-0.12%	18.16%	2.07%
2533	13075	建信鑫悦90	9月1日	1.1339	1.1339	0.02%	0.05%	0.04%	0.37%	1.15%	2.19%	5.43%	8.67%	0.99%	13.39%	2.12%
2534	13806	财通资管鸿越	9月1日	1.1377	1.1377	-0.01%	-0.12%	-0.17%	0.21%	1.13%	2.19%	5.25%	8.66%	1.06%	13.77%	2.13%
2535	15081	兴业90天滚	9月1日	1.109	1.109	0.02%	0.04%	0.05%	0.40%	1.18%	2.19%	5.19%	8.57%	1.18%	10.90%	2.16%
2536	17152	汇添富鑫悦纯	9月1日	1.0201	1.0841	0.00%	0.02%	0.10%	0.29%	0.79%	2.19%	5.74%	---	0.52%	8.59%	2.13%
2537	17989	易方达安益9	9月1日	1.0651	1.0651	0.01%	0.03%	0.12%	0.46%	1.14%	2.19%	5.38%	---	1.31%	6.51%	2.14%
2538	18170	嘉实双季瑞享	9月1日	1.0697	1.0697	0.04%	0.05%	-0.34%	0.05%	0.84%	2.19%	---	---	0.40%	6.97%	2.10%
2539	19049	嘉实汇享30	9月1日	1.0506	1.0506	0.00%	0.01%	0.06%	0.24%	1.29%	2.19%	---	---	1.10%	5.06%	2.18%
2540	20432	上银聚泽益债	9月1日	1.0147	1.0397	0.03%	0.05%	0.03%	0.37%	1.07%	2.19%	---	---	0.52%	3.99%	2.09%
2541	7510	南方泰元债券	9月1日	1.0716	1.2116	0.07%	0.05%	-0.33%	0.10%	1.02%	2.19%	6.10%	8.44%	0.53%	22.61%	2.13%
2542	110051	易方达安和中	9月1日	1.059	1.139	0.02%	0.05%	0.09%	0.42%	1.08%	2.18%	5.24%	8.68%	1.02%	14.08%	2.15%
2543	503	中信建投景和	9月1日	1.1022	1.4412	0.01%	0.01%	0.01%	0.26%	0.79%	2.18%	5.60%	8.66%	0.88%	51.30%	2.14%
2544	1516	大成安汇金融	9月1日	1.0438	1.1546	0.03%	0.00%	-0.32%	-0.15%	0.77%	2.18%	4.32%	6.58%	-0.14%	16.06%	2.10%
2545	395	汇添富安心中	9月1日	1.1691	1.4638	0.02%	0.03%	-0.06%	0.16%	0.90%	2.18%	6.26%	7.74%	0.37%	46.64%	2.08%
2546	200009	长城稳健增利	9月1日	1.1951	1.8207	0.02%	0.03%	-0.01%	0.37%	1.73%	2.18%	8.01%	11.15%	1.52%	105.87%	2.12%
2547	519944	长信富安纯债	9月1日	1.0972	1.4497	0.02%	0.05%	0.05%	0.38%	1.31%	2.18%	5.32%	12.45%	1.24%	53.68%	2.12%
2548	2529	泰康安益纯债	9月1日	1.0245	1.4711	0.03%	0.04%	-0.11%	0.04%	1.06%	2.18%	6.02%	9.34%	0.67%	50.94%	2.12%
2549	3461	嘉实稳元纯债	9月1日	1.1884	1.3174	0.03%	0.06%	-0.18%	0.10%	1.00%	2.18%	5.46%	7.31%	0.66%	34.41%	2.11%
2550	6998	广发景兴中短	9月1日	1.0645	1.19	0.01%	0.03%	0.10%	0.37%	0.95%	2.18%	4.77%	7.42%	0.96%	19.86%	2.14%
2551	6884	汇添富AAA	9月1日	1.1739	1.2469	0.03%	0.02%	-0.46%	-0.14%	0.82%	2.18%	6.23%	9.34%	0.30%	25.28%	2.07%
2552	5725	国投瑞银恒泽	9月1日	1.1329	1.2199	0.02%	0.04%	0.09%	0.41%	1.21%	2.18%	5.25%	8.38%	1.16%	22.92%	2.14%
2553	11985	申万菱信合利	9月1日	1.0304	1.2728	0.01%	0.04%	0.09%	0.47%	1.43%	2.18%	5.04%	6.93%	1.32%	28.53%	2.15%
2554	12649	鹏华稳泰30	9月1日	1.1471	1.1471	0.02%	0.03%	0.04%	0.29%	0.92%	2.18%	7.44%	10.38%	0.99%	14.71%	2.14%
2555	6069	中加颐信纯债	9月1日	1.0201	1.2418	-0.01%	-0.01%	-0.09%	-0.01%	0.62%	2.18%	6.09%	8.26%	-0.14%	26.37%	2.03%
2556	16955	国联恒润纯债	9月1日	1.0204	1.0774	0.03%	0.03%	-0.20%	0.08%	0.78%	2.18%	5.35%	---	0.40%	7.90%	2.09%
2557	18568	长信稳固60	9月1日	1.0605	1.0605	0.05%	0.06%	0.16%	1.03%	1.69%	2.18%	---	---	1.65%	6.05%	2.15%
2558	19520	路博迈中国绿	9月1日	1.0695	1.0695	0.02%	0.04%	-0.25%	0.02%	0.72%	2.18%	---	---	0.43%	6.95%	2.08%
2559	19646	汇添富稳鑫9	9月1日	1.0624	1.0624	0.01%	0.03%	0.08%	0.34%	0.98%	2.18%	---	---	1.04%	6.24%	2.16%
2560	21387	永赢泰利债券	9月1日	1.1292	1.1292	0.02%	0.02%	-0.06%	0.21%	0.96%	2.18%	---	---	0.57%	3.86%	2.07%
2561	3517	国泰润利纯债	9月1日	1.0226	1.3288	0.01%	0.04%	0.10%	0.50%	1.32%	2.18%	5.63%	8.32%	1.46%	37.86%	2.14%
2562	519675	银河泰利纯债	9月1日	1.0525	1.6964	0.04%	0.09%	0.19%	0.07%	0.08%	2.17%	6.96%	9.70%	-0.69%	84.59%	2.14%
2563	3176	德邦景颐债券	9月1日	1.1189	1.2589	0.02%	0.05%	0.14%	0.48%	1.51%	2.17%	8.29%	5.93%	1.34%	27.50%	2.13%
2564	5666	上银慧佳盈债	9月1日	1.0148	1.2623	0.03%	0.04%	-0.14%	0.27%	1.22%	2.17%	5.56%	8.55%	0.87%	29.52%	2.10%
2565	371120	摩根纯债债券	9月1日	1.0933	1.6272	0.04%	0.01%	-0.17%	-0.06%	0.42%	2.17%	4.88%	5.79%	0.02%	68.26%	2.04%
2566	2086	大成景安短融	9月1日	1.3393	1.5463	0.01%	0.04%	0.03%	0.37%	1.22%	2.17%	5.38%	7.82%	1.15%	33.65%	2.15%
2567	6570	中金金元A	9月1日	1.0326	1.2194	0.04%	0.03%	-0.15%	0.19%	1.22%	2.17%	5.52%	8.26%	0.95%	24.02%	2.10%
2568	6542	财通资管鸿利	9月1日	1.1168	1.2288	0.02%	0.06%	0.01%	0.38%	1.31%	2.17%	5.62%	7.72%	0.91%	24.55%	2.10%
2569	8582	兴银聚丰债券	9月1日	1.0308	1.1238	0.01%	0.03%	0.10%	0.46%	0.87%	2.17%	4.47%	6.30%	1.10%	12.96%	2.15%
2570	8774	招商鑫福中短	9月1日	1.1785	1.1785	0.01%	0.03%	0.07%	0.37%	0.98%	2.17%	5.07%	7.82%	0.99%	17.85%	2.13%
2571	11310	国联恒阳纯债	9月1日	1.0911	1.1261	0.04%	0.06%	-0.16%	0.11%	0.79%	2.17%	5.73%	8.00%	0.42%	12.78%	2.07%
2572	14059	富国安慧短债	9月1日	1.0892	1.0892	0.02%	0.04%	0.07%	0.41%	1.17%	2.17%	5.22%	8.16%	1.14%	8.92%	2.13%
2573	16236	浦银安盛普诚	9月1日	1.0056	1.0688	0.03%	-0.02%	-0.34%	-0.26%	0.38%	2.17%	5.48%	6.94%	-0.31%	6.94%	2.05%
2574	17314	国泰利享安益	9月1日	1.0832	1.0832	0.02%	0.05%	0.14%	0.48%	1.21%	2.17%	5.14%	---	1.28%	8.32%	2.15%
2575	17440	英大安旸纯债	9月1日	1.0501	1.0721	0.05%	0.04%	-0.10%	0.10%	0.68%	2.17%	5.12%	---	0.03%	7.31%	2.02%
2576	10979	华夏鼎润债券	9月1日	0.871	0.871	0.02%	0.07%	0.23%	0.45%	1.34%	2.17%	6.52%	-1.12%	1.42%	-12.90%	2.10%
2577	16717	中银中短债债	9月1日	1.0853	1.0853	0.03%	0.06%	-0.22%	0.16%	1.01%	2.17%	6.71%	---	0.71%	8.53%	2.08%
2578	20040	易方达安嘉3	9月1日	1.0381	1.0381	0.01%	0.04%	0.15%	0.61%	1.32%	2.17%	---	---	1.40%	3.81%	2.15%
2579	20636	鹏华丰恒债券	9月1日	1.0267	1.0404	0.02%	0.02%	-0.05%	0.36%	1.35%	2.17%	---	---	1.07%	4.06%	2.13%
2580	20856	泉果泰然30	9月1日	1.0242	1.0242	0.14%	0.45%	1.84%	2.09%	0.96%	2.17%	---	---	0.94%	2.42%	2.09%
2581	20260	嘉实稳恒90	9月1日	1.0285	1.0285	0.01%	0.03%	0.08%	0.28%	0.92%	2.17%	---	---	0.99%	2.85%	2.15%
2582	21307	永赢宏泰短债	9月1日	1.0114	1.042	0.01%	0.02%	0.01%	0.25%	0.97%	2.17%	---	---	0.86%	3.19%	2.13%
2583	21777	华安月月丰3	9月1日	1.0224	1.0224	0.02%	0.03%	0.08%	0.35%	1.26%	2.17%	---	---	0.99%	2.24%	2.11%
2584	519718	交银纯债债券	9月1日	1.0803	1.5213	0.03%	0.04%	-0.10%	0.19%	1.11%	2.16%	5.79%	8.32%	0.83%	62.67%	2.10%
2585	160608	鹏华普天债券	9月1日	1.3181	2.0603	0.01%	0.02%	0.07%	0.38%	0.69%	2.16%	4.11%	7.01%	0.71%	130.71%	2.14%
2586	531021	建信纯债债券	9月1日	1.5868	1.6038	0.03%	0.02%	-0.17%	0.08%	0.82%	2.16%	5.56%	8.47%	0.49%	60.43%	2.08%
2587	2920	中欧短债债券	9月1日	1.0657	1.2835	0.01%	0.04%	0.08%	0.31%	0.98%	2.16%	4.82%	7.27%	1.05%	31.25%	2.13%
2588	371020	摩根纯债债券	9月1日	1.2937	1.7114	0.04%	0.01%	-0.19%	-0.08%	0.41%	2.16%	5.15%	6.44%	0.02%	78.18%	2.04%
2589	3210	博时智臻纯债	9月1日	1.0979	1.3265	0.04%	0.01%	-0.03%	0.07%	0.58%	2.16%	5.22%	7.68%	0.10%	35.29%	2.07%
2590	110038	易方达纯债债	9月1日	1.1055	1.5535	0.02%	0.04%	-0.12%	0.39%	1.28%	2.16%	6.14%	8.14%	0.77%	65.66%	2.06%
2591	9463	东方臻慧纯债	9月1日	1.0273	1.1804	0.03%	0.03%	-0.14%	0.22%	1.12%	2.16%	5.72%	8.75%	0.88%	19.23%	2.09%
2592	8804	招商添华纯债	9月1日	1.0543	1.0943	0.03%	0.05%	-0.09%	0.18%	1.08%	2.16%	3.77%	5.49%	0.74%	9.63%	2.09%
2593	16694	渤海汇金30	9月1日	1.0921	1.0921	0.02%	0.04%	0.10%	0.41%	1.15%	2.16%	4.90%	---	1.21%	9.21%	2.13%
2594	18859	惠升和安纯债	9月1日	1.0327	1.0577	0.04%	0.02%	-0.10%	-0.05%	0.54%	2.16%	5.76%	---	-0.26%	5.77%	2.03%
2595	18422	汇添富稳裕3	9月1日	1.0761	1.0761	0.02%	0.05%	0.17%	0.51%	1.30%	2.16%	7.60%	---	1.14%	7.61%	2.12%
2596	18643	金鹰添福纯债	9月1日	1.0097	1.0615	0.03%	0.00%	-0.26%	-0.31%	0.25%	2.16%	---	---	-0.28%	6.21%	2.01%
2597	19028	广发添福30	9月1日	1.0576	1.0576	0.01%	0.03%	0.09%	0.34%	1.47%	2.16%	---	---	1.58%	5.76%	2.14%
2598	19954	富国安慧短债	9月1日	1.0888	1.0888	0.02%	0.04%	0.07%	0.41%	1.16%	2.16%	---	---	1.13%	4.91%	2.11%
2599	20390	中欧短债债券	9月1日	1.0658	1.0658	0.02%	0.04%	0.08%	0.32%	0.97%	2.16%	---	---	1.03%	4.33%	2.13%
2600	21024	德邦景颐债券	9月1日	1.1183	1.1183	0.02%	0.05%	0.13%	0.48%	1.49%	2.16%	---	---	1.32%	4.36%	2.10%
2601	6865	泰康安惠纯债	9月1日	1.1994	1.2459	0.03%	0.03%	0.02%	0.34%	1.16%	2.15%	4.94%	8.25%	0.97%	21.33%	2.12%
2602	2338	兴业优债增利	9月1日	1.0944	1.2668	0.03%	0.05%	-0.05%	0.27%	1.03%	2.15%	5.23%	6.59%	0.44%	28.99%	2.08%
2603	4155	中信保诚至泰	9月1日	1.2439	1.2439	0.02%	0.05%	-0.03%	0.30%	1.12%	2.15%	7.64%	9.28%	0.92%	24.39%	2.11%
2604	840	摩根纯债丰利	9月1日	1.0358	1.2732	0.04%	0.05%	-0.25%	-0.32%	0.14%	2.15%	5.50%	5.57%	-0.31%	30.40%	2.00%
2605	8805	招商添华纯债	9月1日	1.053	1.093	0.03%	0.05%	-0.09%	0.18%	1.08%	2.15%	3.73%	5.65%	0.73%	9.50%	2.08%
2606	13857	信澳优享债券	9月1日	1.0142	1.103	0.04%	0.03%	-0.03%	0.16%	0.71%	2.15%	5.46%	8.17%	0.13%	10.51%	2.03%
2607	14250	建信鑫怡90	9月1日	1.1133	1.1133	0.02%	0.05%	-0.04%	0.30%	1.02%	2.15%	5.52%	8.85%	0.95%	11.33%	2.09%
2608	15302	博时双季乐六	9月1日	1.1219	1.1219	0.08%	0.03%	-0.56%	-0.29%	0.37%	2.15%	6.72%	9.94%	0.01%	12.19%	2.07%
2609	17708	长盛盛启债券	9月1日	1.0381	1.0932	0.02%	0.04%	0.01%	0.32%	1.12%	2.15%	7.67%	---	1.04%	9.54%	2.10%
2610	18799	易方达安裕6	9月1日	1.0661	1.0661	0.02%	0.05%	0.09%	0.46%	1.22%	2.15%	6.05%	---	1.30%	6.61%	2.12%
2611	306	天弘弘利债券	9月1日	1.1251	1.5875	0.03%	0.04%	-0.41%	-0.16%	0.75%	2.14%	9.98%	12.28%	0.67%	67.15%	2.07%
2612	3455	招商招通纯债	9月1日	1.0444	1.2937	0.03%	-0.03%	-0.14%	0.31%	0.89%	2.14%	5.53%	8.55%	0.66%	32.80%	2.08%
2613	3014	国联恒泰纯债	9月1日	1.0094	1.316	0.06%	-0.04%	-0.48%	-0.18%	0.75%	2.14%	5.39%	7.32%	0.45%	35.33%	2.08%
2614	3768	宏利纯利债券	9月1日	1.0319	1.2742	0.05%	-0.01%	-0.36%	0.01%	0.89%	2.14%	4.76%	7.25%	0.39%	30.49%	2.09%
2615	3672	兴业裕华债券	9月1日	1.0479	1.2769	0.04%	0.04%	-0.28%	-0.02%	0.84%	2.14%	4.54%	3.78%	0.37%	30.52%	2.05%
2616	139	富国国有企业	9月1日	1.0033	1.4848	0.02%	0.04%	0.11%	0.43%	1.24%	2.14%	5.07%	7.76%	1.16%	61.39%	2.11%
2617	6797	嘉实中短债债	9月1日	1.145	1.2215	0.02%	0.04%	0.04%	0.25%	1.05%	2.14%	5.46%	8.55%	0.78%	22.92%	2.10%
2618	3527	鹏华丰腾债券	9月1日	1.0518	1.2594	0.02%	0.03%	-0.07%	0.26%	1.26%	2.14%	5.27%	8.25%	0.69%	28.40%	2.04%
2619	10247	惠升和泰纯债	9月1日	1.1282	1.1282	0.04%	0.02%	-0.11%	0.09%	0.78%	2.14%	6.10%	9.88%	0.26%	12.82%	2.03%
2620	11919	恒越短债债券	9月1日	1.1137	1.1137	0.01%	0.04%	0.11%	0.54%	1.28%	2.14%	4.93%	7.32%	1.25%	11.37%	2.12%
2621	12395	兴业60天滚	9月1日	1.1349	1.1349	0.02%	0.04%	0.07%	0.41%	1.16%	2.14%	5.08%	8.34%	1.19%	13.49%	2.11%
2622	13799	财通安裕30	9月1日	1.1107	1.1107	0.02%	0.06%	0.05%	0.45%	1.39%	2.14%	4.97%	8.74%	1.33%	11.07%	2.10%
2623	15427	东吴月月享3	9月1日	1.0895	1.0895	0.01%	0.04%	0.10%	0.41%	1.25%	2.14%	6.17%	8.27%	1.30%	8.95%	2.10%
2624	13974	国投瑞银恒誉	9月1日	1.1083	1.1083	0.01%	0.04%	0.12%	0.45%	1.29%	2.14%	4.84%	8.30%	1.20%	10.83%	2.10%
2625	17058	国泰君安90	9月1日	1.0912	1.0912	0.02%	0.04%	0.06%	0.43%	1.27%	2.14%	5.58%	---	1.22%	9.12%	2.11%
2626	19905	信澳优享债券	9月1日	1.0139	1.1027	0.04%	0.03%	-0.02%	0.16%	0.71%	2.14%	---	---	0.14%	5.58%	2.03%
2627	18594	格林泓盈利率	9月1日	1.0304	1.0604	0.03%	-0.01%	0.05%	0.49%	1.23%	2.14%	---	---	0.73%	6.10%	2.06%
2628	217203	招商安泰债券	9月1日	1.3419	2.2709	0.03%	-0.02%	-0.25%	-0.09%	0.34%	2.13%	5.88%	8.08%	-0.01%	166.47%	2.06%
2629	2445	兴业丰泰债券	9月1日	1.025	1.291	0.10%	0.10%	0.00%	0.29%	0.99%	2.13%	5.63%	8.48%	0.79%	32.88%	2.03%
2630	519746	交银丰享收益	9月1日	2.3296	2.5786	0.02%	0.03%	-0.10%	0.27%	1.34%	2.13%	5.61%	8.73%	1.00%	161.26%	2.06%
2631	4168	博时富嘉纯债	9月1日	1.0122	1.2995	0.03%	0.02%	0.05%	0.48%	0.79%	2.13%	5.12%	7.34%	0.34%	32.61%	2.05%
2632	4706	南方祥元债券	9月1日	1.1694	1.3374	0.03%	0.09%	-0.26%	-0.13%	0.79%	2.13%	6.21%	8.86%	0.24%	36.34%	2.06%
2633	6683	富国国有企业	9月1日	1.0055	1.185	0.01%	0.03%	0.10%	0.42%	1.23%	2.13%	5.05%	7.49%	1.14%	19.74%	2.10%
2634	8204	交银稳利中短	9月1日	1.1661	1.2091	0.03%	0.04%	0.02%	0.35%	1.25%	2.13%	5.69%	8.40%	1.05%	21.18%	2.08%
2635	9168	博时富祥纯债	9月1日	1.0696	1.2864	0.04%	0.06%	-0.20%	0.24%	1.05%	2.13%	5.75%	7.80%	0.56%	17.36%	2.06%
2636	9094	华泰柏瑞鸿利	9月1日	1.1274	1.1274	0.01%	0.02%	0.09%	0.33%	0.97%	2.13%	4.52%	7.13%	1.06%	12.74%	2.11%
2637	674	中海中短债债	9月1日	0.9279	1.2296	0.02%	0.03%	-0.05%	0.34%	1.13%	2.13%	5.05%	7.47%	1.04%	24.43%	2.10%
2638	8465	蜂巢添益纯债	9月1日	1.0273	1.1883	0.03%	0.04%	-0.15%	0.19%	1.13%	2.13%	5.75%	8.23%	0.90%	20.08%	2.09%
2639	11660	汇添富中高等	9月1日	1.1437	1.1437	0.01%	-0.03%	-0.16%	0.18%	0.87%	2.13%	5.50%	9.19%	0.60%	14.37%	2.06%
2640	13729	创金合信恒宁	9月1日	1.1019	1.1019	0.01%	0.04%	0.05%	0.36%	1.18%	2.13%	4.70%	7.02%	1.18%	10.19%	2.09%
2641	7603	景顺长城中短	9月1日	1.1501	1.1822	0.03%	0.06%	0.01%	0.35%	1.30%	2.13%	5.23%	7.69%	0.97%	18.36%	2.08%
2642	16320	红塔红土瑞恒	9月1日	1.0675	1.0675	0.05%	0.04%	-0.11%	0.28%	1.08%	2.13%	5.93%	---	0.73%	6.75%	2.05%
2643	18150	国投瑞银恒安	9月1日	1.0532	1.0532	0.01%	0.05%	0.15%	0.55%	1.21%	2.13%	---	---	1.09%	5.32%	2.08%
2644	20719	天弘工盈三个	9月1日	1.0309	1.0309	0.03%	0.08%	0.01%	0.49%	1.35%	2.13%	---	---	1.09%	3.09%	2.07%
2645	19852	汇添富稳宏6	9月1日	1.0184	1.0184	0.00%	0.14%	-0.60%	0.13%	1.11%	2.13%	---	---	0.37%	1.84%	---
2646	22043	财通资管鸿商	9月1日	1.1066	1.1066	0.02%	0.04%	0.01%	0.34%	1.20%	2.13%	---	---	1.01%	1.99%	2.08%
2647	4629	国寿安保安瑞	9月1日	1.0842	1.2486	0.01%	0.04%	0.05%	0.31%	0.90%	2.12%	4.15%	5.94%	0.65%	27.14%	2.04%
2648	6947	华宝中短债债	9月1日	1.1997	1.2197	0.02%	0.05%	-0.07%	0.18%	1.30%	2.12%	4.89%	7.77%	0.98%	22.28%	2.08%
2649	12392	兴银稳安60	9月1日	1.1481	1.1481	0.02%	0.04%	0.10%	0.41%	1.23%	2.12%	5.83%	9.12%	1.21%	14.81%	2.08%
2650	12580	财通资管鸿安	9月1日	1.1358	1.1358	0.02%	0.04%	0.08%	0.43%	1.16%	2.12%	5.04%	7.48%	1.18%	13.58%	2.09%
2651	13281	国泰君安30	9月1日	1.1263	1.1263	0.01%	0.03%	0.04%	0.36%	1.19%	2.12%	5.24%	8.33%	1.17%	12.63%	2.08%
2652	13902	华安众享18	9月1日	1.116	1.116	0.03%	0.03%	-0.04%	0.32%	1.21%	2.12%	5.43%	8.14%	1.18%	11.60%	2.10%
2653	12824	富国安利90	9月1日	1.1152	1.1152	0.02%	0.04%	0.11%	0.42%	1.31%	2.12%	5.32%	8.07%	1.17%	11.52%	2.09%
2654	12286	招商稳裕短债	9月1日	1.1072	1.1072	0.01%	0.03%	0.09%	0.34%	0.96%	2.12%	4.43%	7.04%	1.06%	10.72%	2.10%
2655	15517	建信鑫恒12	9月1日	1.1004	1.1004	0.02%	0.05%	0.09%	0.38%	1.10%	2.12%	4.77%	8.71%	0.90%	10.04%	2.05%
2656	15943	上银慧享利3	9月1日	1.1023	1.1023	0.03%	0.05%	0.17%	0.53%	1.19%	2.12%	5.35%	9.15%	1.29%	10.23%	2.09%
2657	17123	景顺长城景泰	9月1日	1.0715	1.0888	0.04%	0.06%	-0.34%	0.00%	1.24%	2.12%	6.46%	---	0.70%	9.00%	2.01%
2658	16743	长城永利债券	9月1日	1.0569	1.0869	0.03%	0.00%	-0.05%	0.15%	0.55%	2.12%	6.20%	---	-0.05%	8.82%	2.02%
