序号	基金代码	基金简称	日期	单位净值	累计净值	日增长率	近1周	近1月	近3月	近6月	近1年	近2年	近3年	今年来	成立来	自定义 
175	18432	嘉实恒生医疗	9月1日	1.272	1.272	4.63%	0.82%	9.11%	38.28%	57.06%	94.55%	43.78%	---	80.71%	27.20%	97.88%
176	160422	华安创业板5	9月1日	2.264	1.7941	2.42%	8.14%	29.70%	52.80%	41.00%	94.52%	51.65%	23.49%	41.01%	77.43%	99.96%
177	20404	易方达信创E	9月1日	1.8116	1.8116	2.08%	3.03%	25.27%	34.45%	19.32%	94.50%	---	---	31.93%	81.16%	100.60%
178	21660	中欧上证科创	9月1日	1.8142	1.8142	1.79%	3.84%	21.82%	39.50%	32.03%	94.41%	---	---	48.46%	81.42%	100.44%
179	18433	嘉实恒生医疗	9月1日	1.2712	1.2712	4.63%	0.82%	9.11%	38.14%	56.84%	94.28%	43.43%	---	80.49%	27.12%	97.58%
180	13445	东财芯片A	9月1日	1.162	1.162	1.41%	4.97%	30.64%	38.04%	23.81%	94.15%	61.17%	53.38%	35.24%	16.20%	101.21%
181	14219	汇添富中证科	9月1日	1.3208	1.3208	3.06%	9.48%	40.65%	61.90%	45.19%	94.15%	56.86%	29.21%	47.91%	32.08%	99.43%
182	17188	嘉实上证科创	9月1日	1.4514	1.4514	1.31%	5.79%	28.98%	38.62%	27.81%	94.12%	47.11%	---	37.74%	45.14%	100.17%
183	18411	易方达芯片E	9月1日	1.4792	1.4792	1.44%	5.07%	30.79%	38.51%	24.48%	94.12%	61.93%	---	36.18%	47.92%	101.09%
184	160424	华安创业板5	9月1日	2.2285	2.5085	2.43%	8.14%	29.67%	52.70%	40.82%	94.04%	50.90%	22.57%	40.78%	142.62%	99.49%
185	13298	南方中证科创	9月1日	0.9915	0.9915	3.03%	9.52%	36.70%	57.06%	41.66%	93.96%	55.16%	33.00%	46.09%	-0.85%	99.54%
186	17892	鹏华国证20	9月1日	1.5293	1.5293	0.49%	0.16%	9.95%	28.20%	34.22%	93.95%	59.37%	---	45.81%	52.93%	97.74%
187	21661	中欧上证科创	9月1日	1.8096	1.8096	1.79%	3.84%	21.80%	39.41%	31.87%	93.95%	---	---	48.22%	80.96%	99.98%
188	160420	华安创业板5	9月1日	1.6117	0.615	2.46%	8.22%	29.75%	52.67%	40.77%	93.71%	50.23%	21.17%	40.65%	-38.50%	99.20%
189	18482	鹏华创业板5	9月1日	1.5491	1.5491	2.42%	8.18%	29.32%	52.02%	40.53%	93.71%	57.21%	---	40.85%	54.91%	99.14%
190	21088	鹏华中证港股	9月1日	1.9445	1.9445	4.66%	1.13%	9.45%	40.44%	60.11%	93.69%	---	---	82.67%	94.45%	96.71%
191	8281	国泰CES半	9月1日	1.8132	1.9742	1.36%	5.19%	30.44%	38.17%	24.71%	93.68%	58.93%	46.66%	36.13%	107.56%	100.66%
192	163116	申万中证申万	9月1日	1.3855	1.6155	1.21%	7.10%	30.99%	52.96%	36.97%	93.61%	80.87%	72.07%	47.91%	61.55%	99.47%
193	13313	富国中证科创	9月1日	1.0029	1.0029	3.05%	9.50%	36.69%	56.92%	41.71%	93.61%	55.34%	33.92%	46.28%	0.29%	99.11%
194	17189	嘉实上证科创	9月1日	1.4418	1.4418	1.31%	5.79%	28.95%	38.54%	27.64%	93.61%	46.38%	---	37.50%	44.18%	99.67%
195	18412	易方达芯片E	9月1日	1.4694	1.4694	1.44%	5.06%	30.75%	38.41%	24.29%	93.55%	60.96%	---	35.90%	46.94%	100.46%
196	21614	华泰紫金中证	9月1日	1.7857	1.7857	-0.35%	0.30%	13.71%	28.00%	13.96%	93.51%	---	---	27.06%	78.57%	100.37%
197	13314	富国中证科创	9月1日	0.9989	0.9989	3.05%	9.50%	36.69%	56.89%	41.65%	93.44%	55.04%	33.51%	46.21%	-0.11%	98.90%
198	14193	汇添富中证芯	9月1日	1.1247	1.1247	1.95%	5.13%	30.32%	41.86%	24.40%	93.38%	66.57%	55.52%	36.41%	12.47%	100.48%
199	13446	东财芯片C	9月1日	1.1438	1.1438	1.42%	4.96%	30.59%	37.91%	23.57%	93.37%	59.88%	51.56%	34.90%	14.38%	100.42%
200	14776	富国中证芯片	9月1日	1.195	1.195	1.36%	5.00%	30.73%	38.15%	23.72%	93.37%	57.90%	45.93%	35.17%	19.50%	100.44%
201	19767	景顺长城科创	9月1日	1.8179	1.8179	1.31%	5.01%	27.90%	37.44%	24.80%	93.37%	---	---	35.60%	81.79%	99.55%
202	21344	东财芯片E	9月1日	1.1559	1.1559	1.41%	4.96%	30.58%	37.90%	23.57%	93.36%	---	---	34.89%	100.05%	100.40%
203	13299	南方中证科创	9月1日	0.9795	0.9795	3.03%	9.50%	36.67%	56.95%	41.44%	93.35%	54.23%	31.79%	45.78%	-2.05%	98.96%
204	14985	华安创业板5	9月1日	1.6007	1.6007	2.46%	8.21%	29.73%	52.59%	40.63%	93.34%	49.64%	20.46%	40.46%	12.14%	98.82%
205	21089	鹏华中证港股	9月1日	1.9404	1.9404	4.66%	1.13%	9.43%	40.36%	59.95%	93.32%	---	---	82.42%	94.04%	96.34%
206	18483	鹏华创业板5	9月1日	1.5426	1.5426	2.42%	8.17%	29.29%	51.94%	40.38%	93.31%	56.56%	---	40.66%	54.26%	98.74%
207	17893	鹏华国证20	9月1日	1.5138	1.5138	0.48%	0.15%	9.90%	28.06%	33.94%	93.16%	58.08%	---	45.42%	51.38%	96.93%
208	12969	鹏华国证半导	9月1日	1.0396	1.0396	1.41%	5.24%	32.35%	39.99%	24.52%	93.13%	62.54%	42.35%	34.33%	3.96%	99.96%
209	21615	华泰紫金中证	9月1日	1.7814	1.7814	-0.35%	0.29%	13.69%	27.92%	13.81%	93.11%	---	---	26.85%	78.14%	99.96%
210	8282	国泰CES半	9月1日	1.7792	1.9402	1.37%	5.18%	30.41%	38.06%	24.52%	93.10%	57.98%	45.35%	35.86%	104.01%	100.07%
211	10531	申万中证申万	9月1日	1.4442	1.4442	1.20%	7.10%	30.96%	52.84%	36.76%	93.02%	79.81%	70.55%	47.62%	44.42%	98.90%
212	19918	招商中证20	9月1日	1.6844	1.6844	0.83%	-0.31%	9.16%	27.58%	32.85%	93.01%	---	---	45.96%	68.44%	95.77%
213	12898	兴银中证科创	9月1日	0.9508	0.9508	3.01%	9.22%	35.40%	55.03%	40.09%	92.98%	56.25%	37.16%	45.07%	-4.92%	98.58%
214	14777	富国中证芯片	9月1日	1.1864	1.1864	1.35%	4.99%	30.70%	38.08%	23.60%	92.97%	57.26%	45.05%	34.99%	18.64%	100.03%
215	19768	景顺长城科创	9月1日	1.8121	1.8121	1.31%	5.01%	27.86%	37.34%	24.65%	92.88%	---	---	35.37%	81.21%	99.04%
216	12899	兴银中证科创	9月1日	0.9469	0.9469	3.01%	9.23%	35.41%	55.00%	40.03%	92.81%	55.95%	36.76%	44.99%	-5.31%	98.39%
217	14194	汇添富中证芯	9月1日	1.1122	1.1122	1.95%	5.13%	30.30%	41.75%	24.21%	92.79%	65.58%	54.13%	36.13%	11.22%	99.89%
218	12970	鹏华国证半导	9月1日	1.0312	1.0312	1.41%	5.22%	32.32%	39.90%	24.39%	92.71%	61.88%	41.47%	34.15%	3.12%	99.57%
219	16010	兴银中证科创	9月1日	0.9434	0.9434	3.00%	9.23%	35.37%	54.94%	39.91%	92.49%	55.47%	36.15%	44.83%	30.68%	98.07%
220	19919	招商中证20	9月1日	1.6762	1.6762	0.84%	-0.32%	9.14%	27.49%	32.65%	92.42%	---	---	45.67%	67.62%	95.20%
221	12837	华安CES半	9月1日	0.9222	0.9222	1.36%	5.21%	30.64%	38.20%	24.42%	92.41%	56.15%	41.55%	35.84%	-7.78%	99.27%
222	7464	交银创业板5	9月1日	1.9062	2.0432	2.42%	8.13%	29.50%	52.48%	40.83%	92.31%	51.13%	23.33%	40.59%	110.94%	97.66%
223	17495	泰康中证科创	9月1日	1.4268	1.4268	3.02%	9.43%	36.51%	56.84%	41.38%	92.03%	52.58%	---	45.70%	42.68%	97.59%
224	20484	中欧中证全指	9月1日	1.4226	1.4226	-0.13%	0.15%	12.86%	28.63%	15.76%	91.93%	---	---	30.60%	42.26%	98.19%
225	12838	华安CES半	9月1日	0.911	0.911	1.36%	5.21%	30.61%	38.09%	24.23%	91.83%	55.22%	40.28%	35.57%	-8.90%	98.65%
226	7465	交银创业板5	9月1日	1.8232	1.9822	2.42%	8.12%	29.45%	52.34%	40.55%	91.53%	49.91%	21.86%	40.21%	106.14%	96.86%
227	20485	中欧中证全指	9月1日	1.4174	1.4174	-0.12%	0.15%	12.84%	28.54%	15.62%	91.46%	---	---	30.38%	41.74%	97.71%
228	20729	华安中证全指	9月1日	1.4301	1.4301	-0.13%	0.10%	12.32%	26.82%	14.12%	91.42%	---	---	27.51%	43.01%	97.47%
229	19318	汇添富国证2	9月1日	1.6307	1.6307	0.40%	-0.82%	10.15%	28.26%	35.49%	91.37%	---	---	45.25%	63.07%	94.20%
230	17496	泰康中证科创	9月1日	1.4141	1.4141	3.02%	9.43%	36.46%	56.67%	41.09%	91.25%	51.35%	---	45.30%	41.41%	96.79%
231	2900	南方中证50	9月1日	1.5445	1.5445	1.08%	5.40%	22.37%	39.32%	26.66%	91.10%	52.65%	55.51%	41.54%	54.45%	97.13%
232	20730	华安中证全指	9月1日	1.425	1.425	-0.13%	0.10%	12.29%	26.72%	13.98%	90.97%	---	---	27.29%	42.50%	97.01%
233	20278	国泰信创ET	9月1日	1.5762	1.5762	2.00%	2.81%	24.64%	33.05%	17.32%	90.87%	---	---	29.26%	57.62%	96.88%
234	20108	富国国证信息	9月1日	1.564	1.564	1.33%	1.50%	23.19%	31.88%	16.65%	90.66%	---	---	28.62%	56.40%	96.85%
235	19319	汇添富国证2	9月1日	1.6189	1.6189	0.40%	-0.82%	10.12%	28.13%	35.21%	90.59%	---	---	44.87%	61.89%	93.42%
236	13310	华夏科创创业	9月1日	0.9579	0.9579	3.14%	9.54%	36.03%	56.37%	41.30%	90.55%	52.48%	30.74%	45.73%	-4.21%	96.05%
237	20279	国泰信创ET	9月1日	1.5708	1.5708	2.00%	2.81%	24.62%	32.98%	17.20%	90.49%	---	---	29.09%	57.08%	96.50%
238	13315	嘉实中证科创	9月1日	0.9369	0.9369	3.07%	9.45%	36.38%	56.67%	41.35%	90.47%	52.12%	30.61%	45.91%	-6.31%	95.92%
239	4347	南方中证50	9月1日	1.4966	1.4966	1.08%	5.39%	22.32%	39.18%	26.40%	90.33%	51.43%	53.64%	41.16%	60.34%	96.33%
240	19857	博时上证科创	9月1日	1.3171	1.3171	2.19%	4.09%	21.30%	38.50%	30.65%	90.28%	---	---	46.28%	31.71%	96.26%
241	20109	富国国证信息	9月1日	1.5585	1.5585	1.32%	1.49%	23.16%	31.81%	16.52%	90.27%	---	---	28.44%	55.85%	96.46%
242	18177	华夏科创50	9月1日	1.4719	1.4719	1.50%	5.69%	29.40%	36.87%	24.57%	90.17%	47.34%	---	35.67%	47.19%	96.62%
243	7873	华宝科技ET	9月1日	1.6832	1.6832	3.34%	7.82%	27.83%	51.75%	39.65%	90.04%	56.66%	58.05%	45.47%	68.32%	95.04%
244	13316	嘉实中证科创	9月1日	0.9276	0.9276	3.07%	9.45%	36.35%	56.56%	41.17%	90.00%	51.35%	29.66%	45.69%	-7.24%	95.45%
245	13311	华夏科创创业	9月1日	0.9464	0.9464	3.14%	9.52%	36.00%	56.22%	41.09%	89.96%	51.57%	29.57%	45.44%	-5.36%	95.46%
246	19858	博时上证科创	9月1日	1.3126	1.3126	2.20%	4.08%	21.29%	38.43%	30.53%	89.90%	---	---	46.09%	31.26%	95.88%
247	21484	景顺长城上证	9月1日	1.7562	1.7562	1.05%	4.89%	28.82%	36.55%	24.85%	89.82%	---	---	35.87%	75.62%	96.16%
248	17412	创金合信中证	9月1日	1.3129	1.3129	2.88%	8.52%	34.35%	53.88%	40.36%	89.64%	49.13%	---	46.27%	31.29%	94.24%
249	20320	华泰柏瑞上证	9月1日	1.6748	1.6748	2.16%	4.02%	21.28%	38.50%	31.10%	89.54%	---	---	46.74%	67.48%	95.56%
250	21485	景顺长城上证	9月1日	1.7516	1.7516	1.04%	4.89%	28.79%	36.48%	24.72%	89.42%	---	---	35.69%	75.16%	95.75%
251	18178	华夏科创50	9月1日	1.4596	1.4596	1.49%	5.68%	29.35%	36.73%	24.32%	89.41%	46.16%	---	35.31%	45.96%	95.84%
252	15336	嘉实中证芯片	9月1日	1.2426	1.2426	1.36%	4.83%	30.59%	38.02%	23.64%	89.33%	54.34%	43.16%	35.12%	24.26%	96.27%
253	7874	华宝科技ET	9月1日	1.6434	1.6434	3.33%	7.81%	27.79%	51.59%	39.37%	89.29%	55.42%	56.16%	45.07%	64.34%	94.26%
254	12636	国泰中证全指	9月1日	1.0204	1.0204	-0.42%	0.34%	14.05%	29.10%	14.82%	89.28%	14.14%	35.39%	28.19%	2.04%	95.97%
255	9981	万家创业板指	9月1日	1.1569	1.1569	2.63%	7.23%	27.19%	49.78%	45.36%	89.22%	49.47%	24.73%	47.87%	15.69%	94.08%
256	17413	创金合信中证	9月1日	1.3047	1.3047	2.88%	8.52%	34.33%	53.78%	40.18%	89.17%	48.38%	---	46.02%	30.47%	93.78%
257	20321	华泰柏瑞上证	9月1日	1.668	1.668	2.16%	4.02%	21.26%	38.42%	30.93%	89.07%	---	---	46.51%	66.80%	95.09%
258	13893	国联安上证科	9月1日	1.2102	1.2102	1.10%	5.09%	29.01%	36.68%	24.53%	88.95%	41.66%	29.28%	35.16%	21.02%	95.32%
259	15337	嘉实中证芯片	9月1日	1.232	1.232	1.37%	4.83%	30.58%	37.93%	23.50%	88.87%	53.58%	42.08%	34.90%	23.20%	95.80%
260	21682	华泰柏瑞创业	9月1日	1.7238	1.7238	3.23%	7.84%	28.51%	50.73%	38.08%	88.83%	---	---	41.12%	72.38%	93.64%
261	19385	东财科创50	9月1日	1.4967	1.4967	1.04%	5.42%	29.14%	36.92%	25.06%	88.76%	---	---	36.19%	49.67%	95.24%
262	11612	华夏科创50	9月1日	1.0805	1.0805	1.11%	5.10%	29.18%	37.00%	24.63%	88.73%	42.90%	31.03%	34.94%	8.05%	95.11%
263	12637	国泰中证全指	9月1日	1.0077	1.0077	-0.42%	0.34%	14.02%	28.99%	14.64%	88.71%	13.45%	34.16%	27.93%	0.77%	95.40%
264	13942	华宝中证稀有	9月1日	0.8728	0.8728	1.72%	5.12%	24.44%	54.70%	50.33%	88.71%	45.08%	-5.20%	56.44%	-12.72%	92.37%
265	21672	国泰中证全指	9月1日	1.0166	1.0166	-0.42%	0.34%	14.02%	28.99%	14.64%	88.71%	---	---	27.94%	63.49%	95.39%
266	11610	华泰柏瑞上证	9月1日	1.0579	1.0579	1.02%	4.75%	28.14%	35.52%	23.49%	88.67%	41.90%	29.50%	33.88%	5.79%	95.08%
267	161025	富国中证移动	9月1日	1.241	1.782	1.89%	5.35%	24.47%	43.97%	28.47%	88.60%	50.06%	69.77%	36.52%	90.50%	94.51%
268	11608	易方达上证科	9月1日	1.0481	1.0481	1.14%	5.24%	29.38%	37.20%	24.91%	88.54%	42.66%	29.44%	35.68%	4.81%	94.96%
269	14173	富国中证移动	9月1日	1.233	1.233	1.90%	5.38%	24.55%	44.04%	28.44%	88.53%	49.64%	68.90%	36.39%	21.12%	94.48%
270	9982	万家创业板指	9月1日	1.1358	1.1358	2.63%	7.22%	27.15%	49.62%	45.06%	88.48%	48.28%	23.24%	47.47%	13.58%	93.29%
271	13317	华宝中证科创	9月1日	0.9927	0.9927	3.03%	9.39%	36.10%	55.86%	40.95%	88.44%	51.97%	31.48%	45.47%	-0.73%	93.74%
272	21683	华泰柏瑞创业	9月1日	1.7202	1.7202	3.23%	7.84%	28.48%	50.63%	37.90%	88.41%	---	---	40.88%	72.02%	93.22%
273	18385	招商中证全指	9月1日	1.0119	1.0119	-0.37%	0.23%	13.82%	29.23%	15.26%	88.37%	14.31%	---	28.89%	1.19%	94.97%
274	11609	易方达上证科	9月1日	1.0434	1.0434	1.14%	5.25%	29.36%	37.16%	24.84%	88.34%	42.37%	29.05%	35.59%	4.34%	94.77%
275	11613	华夏科创50	9月1日	1.0685	1.0685	1.12%	5.09%	29.16%	36.92%	24.48%	88.28%	42.18%	30.07%	34.72%	6.85%	94.63%
276	18207	申万菱信中证	9月1日	1.5567	1.5567	2.05%	1.52%	16.24%	23.37%	13.37%	88.23%	59.30%	---	32.65%	55.67%	93.26%
277	11611	华泰柏瑞上证	9月1日	1.046	1.046	1.01%	4.74%	28.09%	35.44%	23.32%	88.20%	41.18%	28.53%	33.66%	4.60%	94.60%
278	13894	国联安上证科	9月1日	1.194	1.194	1.09%	5.08%	28.96%	36.54%	24.27%	88.18%	40.54%	27.74%	34.79%	19.40%	94.53%
279	15794	天弘创业板指	9月1日	1.1951	1.1951	2.01%	7.01%	27.33%	51.55%	41.92%	88.18%	46.60%	20.16%	45.89%	19.51%	93.01%
280	13810	广发科创板5	9月1日	0.9614	0.9614	1.08%	5.17%	29.29%	37.09%	24.99%	88.14%	41.28%	27.54%	35.60%	-3.86%	94.50%
281	13943	华宝中证稀有	9月1日	0.8632	0.8632	1.73%	5.11%	24.42%	54.61%	50.10%	88.14%	44.23%	-6.04%	56.12%	-13.68%	91.82%
282	18031	华安中证数字	9月1日	1.1684	1.1684	0.72%	3.05%	25.06%	33.49%	18.70%	88.12%	40.33%	---	27.64%	16.84%	94.31%
283	20630	汇添富中证芯	9月1日	1.7796	1.7796	1.41%	4.96%	30.31%	37.72%	23.38%	88.10%	---	---	34.82%	77.96%	94.90%
284	19386	东财科创50	9月1日	1.4861	1.4861	1.03%	5.41%	29.09%	36.78%	24.81%	88.04%	---	---	35.83%	48.61%	94.49%
285	217019	招商深证TM	9月1日	2.7983	2.7983	3.00%	9.42%	31.90%	61.80%	44.33%	88.03%	63.26%	68.34%	47.64%	179.83%	93.15%
286	6909	华夏战略新兴	9月1日	2.0206	2.0206	2.81%	8.48%	29.43%	52.52%	44.25%	88.03%	44.17%	13.26%	49.00%	102.06%	92.99%
287	5390	工银创业板E	9月1日	1.6933	1.6933	2.18%	6.64%	25.70%	45.42%	35.44%	87.89%	46.09%	22.98%	37.49%	69.33%	92.88%
288	13318	华宝中证科创	9月1日	0.9807	0.9807	3.04%	9.38%	36.06%	55.74%	40.74%	87.87%	51.06%	30.29%	45.18%	-1.93%	93.17%
289	18032	华安中证数字	9月1日	1.1628	1.1628	0.71%	3.05%	25.02%	33.41%	18.58%	87.73%	39.78%	---	27.46%	16.28%	93.93%
290	20631	汇添富中证芯	9月1日	1.7753	1.7753	1.41%	4.96%	30.29%	37.65%	23.26%	87.72%	---	---	34.64%	77.53%	94.51%
291	18386	招商中证全指	9月1日	1.003	1.003	-0.38%	0.23%	13.78%	29.10%	15.04%	87.65%	13.41%	---	28.56%	0.30%	94.19%
292	15795	天弘创业板指	9月1日	1.1843	1.1843	2.01%	7.01%	27.30%	51.43%	41.71%	87.60%	45.72%	19.07%	45.58%	18.43%	92.41%
293	21653	南方中证全指	9月1日	1.8415	1.8415	-0.16%	-0.15%	12.52%	27.70%	13.64%	87.60%	---	---	29.67%	84.15%	93.35%
294	13811	广发科创板5	9月1日	0.9504	0.9504	1.08%	5.18%	29.25%	36.98%	24.81%	87.57%	40.43%	26.40%	35.33%	-4.96%	93.96%
295	6910	华夏战略新兴	9月1日	1.9831	1.9831	2.82%	8.47%	29.40%	52.41%	44.04%	87.46%	43.32%	12.24%	48.71%	98.31%	92.42%
296	17547	天弘国证20	9月1日	1.347	1.347	0.62%	0.54%	12.28%	32.16%	35.64%	87.37%	45.35%	---	45.79%	34.70%	91.09%
297	21654	南方中证全指	9月1日	1.8384	1.8384	-0.17%	-0.15%	12.50%	27.64%	13.55%	87.31%	---	---	29.55%	83.84%	93.05%
298	4409	招商深证TM	9月1日	2.7137	2.7137	2.99%	9.41%	31.85%	61.63%	44.04%	87.27%	61.95%	66.33%	47.24%	80.79%	92.38%
299	5391	工银创业板E	9月1日	1.6409	1.6409	2.17%	6.64%	25.66%	45.29%	35.20%	87.23%	45.07%	21.69%	37.16%	64.09%	92.21%
300	165524	中信保诚中证	9月1日	1.2322	0.7458	0.08%	2.91%	19.56%	32.49%	20.00%	87.21%	57.15%	62.07%	31.58%	-17.99%	92.50%
301	19859	银华上证科创	9月1日	1.2961	1.2961	2.14%	4.01%	21.30%	38.27%	30.59%	87.03%	---	---	46.07%	29.61%	92.96%
302	20478	中欧中证芯片	9月1日	2.1394	2.1394	1.38%	4.97%	30.89%	38.85%	24.99%	86.96%	---	---	36.84%	113.94%	93.79%
303	19866	国泰上证科创	9月1日	1.3211	1.3211	1.79%	3.73%	21.37%	38.48%	30.50%	86.89%	---	---	46.50%	32.11%	92.83%
304	14854	嘉实中证半导	9月1日	1.7038	1.7038	2.41%	5.75%	30.61%	39.79%	26.03%	86.88%	54.41%	37.89%	39.28%	70.38%	94.30%
305	17548	天弘国证20	9月1日	1.3372	1.3372	0.62%	0.53%	12.26%	32.06%	35.44%	86.81%	44.48%	---	45.51%	33.72%	90.54%
306	14564	天弘恒生沪深	9月1日	1.3485	1.3485	5.05%	3.63%	10.56%	35.88%	52.72%	86.70%	43.30%	32.48%	65.81%	34.85%	90.04%
307	19860	银华上证科创	9月1日	1.2906	1.2906	2.14%	4.01%	21.29%	38.18%	30.43%	86.56%	---	---	45.83%	29.06%	92.48%
308	20483	中欧中证芯片	9月1日	2.1313	2.1313	1.38%	4.96%	30.88%	38.77%	24.83%	86.51%	---	---	36.61%	113.13%	93.32%
309	19867	国泰上证科创	9月1日	1.3164	1.3164	1.79%	3.72%	21.35%	38.41%	30.38%	86.51%	---	---	46.30%	31.64%	92.46%
310	13084	中信保诚中证	9月1日	1.2128	1.2128	0.08%	2.90%	19.52%	32.36%	19.77%	86.47%	55.89%	60.13%	31.23%	24.15%	91.75%
311	21385	天弘上证科创	9月1日	1.5866	1.5866	1.84%	3.77%	21.30%	37.61%	30.94%	86.44%	---	---	46.77%	58.66%	92.15%
312	14855	嘉实中证半导	9月1日	1.6897	1.6897	2.42%	5.75%	30.58%	39.71%	25.87%	86.42%	53.65%	36.86%	39.05%	68.97%	93.82%
313	14565	天弘恒生沪深	9月1日	1.3374	1.3374	5.04%	3.63%	10.54%	35.80%	52.51%	86.24%	42.58%	31.50%	65.54%	33.74%	89.54%
314	20839	南方中证半导	9月1日	1.8585	1.8585	2.14%	4.85%	28.08%	38.07%	24.36%	86.24%	---	---	36.60%	85.85%	93.57%
315	11614	工银科创ET	9月1日	1.0647	1.0647	1.11%	5.05%	28.96%	36.75%	24.54%	86.10%	40.61%	28.90%	35.27%	6.47%	92.39%
316	2236	大成360互	9月1日	3.1994	3.1994	0.55%	-0.44%	8.64%	25.99%	25.17%	86.08%	53.60%	88.64%	35.65%	219.94%	89.46%
317	161613	融通创业板指	9月1日	1.075	2.687	2.19%	6.86%	26.17%	46.46%	36.59%	85.99%	42.76%	16.09%	38.35%	241.14%	90.94%
318	160223	国泰创业板指	9月1日	1.6427	1.6427	2.20%	6.72%	26.05%	46.12%	36.24%	85.97%	44.92%	26.98%	38.34%	64.25%	90.92%
319	20335	华夏中证大数	9月1日	1.6342	1.6342	0.65%	0.14%	15.13%	26.62%	7.24%	85.92%	---	---	24.29%	63.42%	91.83%
320	20750	工银科创ET	9月1日	1.0633	1.0633	1.11%	5.06%	28.96%	36.72%	24.49%	85.92%	---	---	35.19%	69.83%	92.21%
321	11615	工银科创ET	9月1日	1.052	1.052	1.11%	5.05%	28.94%	36.71%	24.48%	85.90%	40.32%	28.12%	35.18%	5.20%	92.22%
322	21386	天弘上证科创	9月1日	1.5805	1.5805	1.84%	3.76%	21.26%	37.49%	30.74%	85.88%	---	---	46.48%	58.05%	91.60%
323	19087	工银中证稀有	9月1日	1.4508	1.4508	1.58%	4.93%	24.21%	54.49%	50.67%	85.79%	---	---	56.50%	45.08%	89.35%
324	2656	南方创业板E	9月1日	1.5263	1.5263	2.18%	6.65%	25.93%	45.96%	35.76%	85.70%	43.50%	21.22%	37.65%	52.63%	90.69%
325	20840	南方中证半导	9月1日	1.8505	1.8505	2.13%	4.84%	28.04%	37.96%	24.17%	85.70%	---	---	36.34%	85.05%	93.00%
326	15600	国泰创业板指	9月1日	1.6332	1.6332	2.19%	6.72%	26.03%	46.03%	36.10%	85.59%	44.33%	26.23%	38.15%	32.81%	90.53%
327	19088	工银中证稀有	9月1日	1.4478	1.4478	1.58%	4.92%	24.20%	54.45%	50.59%	85.59%	---	---	56.38%	44.78%	89.16%
328	10183	南方创业板E	9月1日	1.5019	1.5019	2.18%	6.65%	25.91%	45.91%	35.69%	85.51%	42.87%	20.19%	37.55%	20.69%	90.50%
329	18145	博时上证科创	9月1日	1.2769	1.2769	1.09%	5.12%	28.99%	36.55%	23.92%	85.38%	38.91%	---	34.89%	27.69%	91.67%
330	4870	融通创业板指	9月1日	1.001	1.393	2.25%	6.83%	26.07%	46.35%	36.38%	85.37%	41.78%	14.66%	38.07%	54.59%	90.30%
331	20336	华夏中证大数	9月1日	1.6264	1.6264	0.64%	0.13%	15.09%	26.52%	7.07%	85.34%	---	---	24.04%	62.64%	91.25%
332	165522	中信保诚中证	9月1日	1.1389	1.6884	1.84%	6.54%	26.07%	45.36%	29.98%	85.28%	50.35%	63.38%	39.64%	65.42%	91.09%
333	9012	平安创业板E	9月1日	1.6398	1.6398	2.19%	6.74%	25.94%	45.92%	35.97%	85.27%	45.46%	23.13%	37.73%	63.98%	90.14%
334	10785	博时创业板指	9月1日	1.0232	1.0232	2.17%	6.63%	25.89%	45.67%	35.29%	85.23%	41.89%	19.32%	36.88%	2.32%	90.15%
335	20714	华安上证科创	9月1日	1.5907	1.5907	1.06%	4.93%	28.35%	35.98%	24.25%	85.20%	---	---	34.83%	59.07%	91.33%
336	3765	广发创业板E	9月1日	1.618	1.618	2.26%	6.88%	26.41%	47.04%	35.85%	85.17%	41.54%	18.53%	37.54%	61.80%	90.08%
337	16122	华富中证科创	9月1日	1.2676	1.2676	2.79%	9.18%	38.35%	55.55%	40.04%	85.16%	54.08%	26.76%	45.20%	26.76%	90.62%
338	160626	鹏华中证信息	9月1日	1.2838	2.1186	0.95%	5.20%	25.92%	42.27%	25.90%	85.12%	55.61%	62.92%	35.92%	181.78%	90.84%
339	3359	大成360互	9月1日	3.0423	3.0423	0.55%	-0.45%	8.59%	25.80%	24.79%	84.98%	51.74%	85.28%	35.12%	169.95%	88.34%
340	4343	南方创业板E	9月1日	1.5059	1.5059	2.18%	6.65%	25.89%	45.81%	35.48%	84.95%	42.36%	19.77%	37.29%	65.36%	89.95%
341	12040	鹏华中证信息	9月1日	1.3193	1.3193	0.95%	5.20%	25.92%	42.23%	25.84%	84.93%	55.21%	62.48%	35.83%	31.93%	90.65%
342	19861	鹏华上证科创	9月1日	1.2979	1.2979	2.18%	3.97%	21.19%	38.34%	30.04%	84.91%	---	---	45.86%	29.79%	90.81%
343	12371	东财互联网A	9月1日	0.9448	0.9448	1.88%	0.48%	10.94%	20.39%	11.94%	84.89%	43.43%	58.76%	31.94%	-5.52%	89.80%
344	18182	万家中证软件	9月1日	0.8182	0.8182	-0.46%	1.56%	14.98%	27.49%	12.33%	84.86%	10.09%	---	24.21%	-18.18%	91.44%
345	18208	申万菱信中证	9月1日	1.5211	1.5211	2.05%	1.51%	16.19%	23.25%	13.18%	84.85%	55.83%	---	32.35%	52.11%	89.78%
346	21420	广发国证信创	9月1日	1.735	1.735	2.12%	3.02%	24.97%	34.27%	19.11%	84.85%	---	---	29.99%	73.50%	90.72%
347	12619	嘉实中证软件	9月1日	0.8861	0.8861	-0.43%	1.80%	15.20%	27.70%	11.43%	84.84%	9.50%	24.21%	25.44%	-11.39%	91.55%
