,股票,价,涨,最新股息,平均股息,扣非PE,PB,ROE,市值(亿),今年来,行业
'1257,603345.安井食品,'73.82,'-0.42%,4.53%,1.37%,'19.18,'1.84,10.92%,'216.51,'-7.05%,食品饮料
'1258,002906.华阳集团,'30.62,'+1.06%,1.58%,1.37%,'24.71,'2.40,10.44%,'159.05,'+1.09%,汽车零部件
'1259,300664.鹏鹞环保,'5.49,'-0.18%,2.01%,1.37%,'47.20,'0.96,4.53%,'41.59,'-5.81%,环保行业
'1260,600062.华润双鹤,'20.33,'-0.93%,2.32%,1.36%,'13.89,'1.93,15.32%,'211.18,'+4.73%,化学制药
'1261,600309.万华化学,'61.08,'+0.15%,2.05%,1.36%,'15.58,'1.94,12.54%,'1912.09,'-13.25%,化学制品
'1262,600486.扬农化工,'66.22,'+0.24%,1.03%,1.36%,'23.02,'2.44,11.45%,'268.46,'+15.66%,农药兽药
'1263,600754.锦江酒店,'22.30,'-0.40%,2.24%,1.36%,'47.25,'1.54,4.68%,'203.25,'-15.56%,旅游酒店
'1264,600794.保税科技,'4.55,'+0.22%,1.55%,1.36%,'39.70,'2.07,6.34%,'54.61,'+26.14%,物流行业
'1265,688348.昱能科技,'46.10,'+0.77%,0.87%,1.36%,'67.46,'1.98,3.53%,'72.04,'-4.66%,光伏设备
'1266,000969.安泰科技,'13.51,'+0.60%,1.49%,1.36%,'59.83,'2.51,6.91%,'141.11,'+23.04%,通用设备
'1267,300171.东富龙,'14.74,'-1.93%,0.51%,1.36%,'159.71,'1.47,1.90%,'115.10,'+11.70%,医疗器械
'1268,300259.新天科技,'3.78,'+0.80%,1.87%,1.36%,'29.89,'1.49,7.01%,'43.87,'+9.50%,仪器仪表
'1269,600383.金地集团,'3.72,'-0.80%,0.53%,1.35%,亏损,'0.29,'-1.00%,'167.94,'-15.07%,房地产开发
'1270,603010.万盛股份,'10.19,'-0.39%,0.79%,1.35%,'98.17,'1.65,1.76%,'60.08,'+0.02%,化学制品
'1271,300274.阳光电源,'76.90,'+1.98%,1.43%,1.35%,'12.73,'3.83,36.17%,'1563.41,'+5.92%,光伏设备
'1272,301138.华研精机,'38.47,'+1.58%,0.26%,1.35%,'48.19,'4.02,9.15%,'45.44,'+44.60%,专用设备
'1273,600979.广安爱众,'5.01,'+0.40%,1.14%,1.34%,'34.80,'1.38,5.06%,'63.21,'+9.71%,电力行业
'1274,601058.赛轮轮胎,'13.29,'+0.45%,2.86%,1.34%,'10.97,'2.13,21.55%,'436.99,'-5.49%,橡胶制品
'1275,603280.南方路机,'51.50,'-9.97%,0.50%,1.34%,'76.82,'4.23,7.18%,'55.83,'+149.25%,专用设备
'1276,603708.家家悦,'10.55,'-0.47%,1.80%,1.34%,'55.66,'2.68,4.93%,'67.34,'-6.67%,商业百货
'1277,688665.四方光电,'57.18,'-0.38%,0.61%,1.34%,'47.29,'5.40,12.25%,'57.50,'+76.98%,仪器仪表
'1278,001696.宗申动力,'24.24,'+2.11%,0.84%,1.34%,'49.92,'5.22,11.17%,'271.83,'-1.73%,交运设备
'1279,002492.恒基达鑫,'7.10,'+2.90%,0.29%,1.34%,'57.77,'1.64,3.61%,'27.95,'+48.14%,物流行业
'1280,300130.新国都,'29.70,'+0.54%,1.35%,1.34%,'39.05,'3.85,3.82%,'167.58,'+37.84%,计算机设备
'1281,301135.瑞德智能,'30.40,'+2.70%,1.01%,1.34%,'84.02,'2.38,3.33%,'30.18,'+32.03%,消费电子
'1282,301331.恩威医药,'36.24,'-1.12%,0.49%,1.34%,'88.37,'3.50,4.21%,'37.71,'+57.93%,中药
'1283,600378.昊华科技,'26.29,'+1.58%,1.09%,1.33%,'49.79,'1.96,8.47%,'339.14,'-8.09%,化学制品
'1284,601121.宝地矿业,'6.44,0.00%,1.36%,1.33%,'52.75,'1.68,3.83%,'51.52,'-7.43%,钢铁行业
'1285,603090.宏盛股份,'31.06,'+0.78%,0.97%,1.33%,'54.73,'5.16,9.67%,'31.06,'+79.67%,通用设备
'1286,688218.江苏北人,'24.25,'+3.28%,0.78%,1.33%,'167.09,'3.10,2.34%,'28.76,'+18.10%,专用设备
'1287,688575.亚辉龙,'15.96,'-1.30%,1.32%,1.33%,'34.09,'3.28,9.10%,'91.04,'+2.47%,医疗器械
'1288,000617.中油资本,'8.46,'-0.35%,1.38%,1.33%,'28.07,'1.05,4.11%,'1073.31,'+24.86%,多元金融
'1289,002225.濮耐股份,'7.53,'+6.51%,0.71%,1.33%,'106.48,'2.06,3.62%,'71.44,'+52.72%,装修建材
'1290,002534.西子洁能,'13.22,'+0.61%,1.52%,1.33%,'55.20,'2.28,5.64%,'97.15,'+21.07%,电源设备
'1291,002608.江苏国信,'7.51,'+0.40%,1.34%,1.33%,'9.06,'0.85,10.58%,'282.60,'-0.77%,电力行业
'1292,300595.欧普康视,'18.74,'-1.00%,1.18%,1.33%,'35.92,'3.49,11.49%,'169.64,'+0.37%,医疗器械
'1293,300674.宇信科技,'26.00,'-0.42%,1.00%,1.33%,'49.25,'4.24,9.71%,'183.83,'+34.65%,互联网服务
'1294,300905.宝丽迪,'31.95,'+2.04%,0.96%,1.33%,'53.09,'2.94,6.16%,'55.70,'+24.03%,塑料制品
'1295,301158.德石股份,'19.00,'-1.45%,1.61%,1.33%,'28.58,'2.16,7.87%,'28.99,'+37.03%,专用设备
'1296,301373.凌玮科技,'34.67,'+2.45%,1.48%,1.33%,'29.85,'2.25,8.66%,'36.71,'+39.01%,化学制品
'1297,603819.神力股份,'12.67,'+1.36%,0.16%,1.32%,亏损,'3.49,'-1.00%,'27.59,'+2.99%,电机
'1298,605118.力鼎光电,'34.45,'-0.81%,1.16%,1.32%,'76.41,'9.06,12.95%,'141.48,'+96.61%,光学光电子
'1299,688289.圣湘生物,'22.18,'-0.72%,2.37%,1.32%,'58.69,'1.75,3.91%,'128.51,'-0.94%,医疗器械
'1300,002320.海峡股份,'7.69,'-0.26%,0.52%,1.32%,'80.01,'3.90,4.64%,'171.85,'+18.20%,航运港口
'1301,300138.晨光生物,'13.37,'-0.89%,0.96%,1.32%,'71.08,'2.03,5.01%,'65.17,'+55.14%,农牧饲渔
'1302,300693.盛弘股份,'33.34,'+0.03%,1.50%,1.32%,'24.51,'5.51,25.29%,'104.25,'+25.64%,电源设备
'1303,300739.明阳电路,'15.87,'+0.63%,0.82%,1.32%,'300.00,'2.27,0.67%,'54.85,'+5.86%,电子元件
'1304,301191.菲菱科思,'91.12,'+0.03%,1.10%,1.32%,'85.10,'3.65,5.47%,'63.16,'+3.12%,通信设备
'1305,301233.盛帮股份,'59.01,'+3.62%,0.91%,1.32%,'34.66,'3.09,10.15%,'29.31,'+31.12%,橡胶制品
'1306,600513.联环药业,'22.38,'+4.04%,0.40%,1.31%,'154.78,'4.50,5.32%,'63.89,'+128.02%,化学制药
'1307,601881.中国银河,'17.42,'-0.29%,1.61%,1.31%,'16.73,'1.34,8.30%,'1261.80,'+15.68%,证券
'1308,603809.豪能股份,'16.12,'+1.45%,0.93%,1.31%,'40.81,'4.43,12.68%,'138.61,'+82.32%,汽车零部件
'1309,603939.益丰药房,'24.50,'+0.20%,2.65%,1.31%,'19.34,'2.66,14.56%,'297.04,'+3.22%,医药商业
'1310,001296.长江材料,'20.59,'+0.24%,1.95%,1.31%,'25.58,'1.78,7.33%,'30.73,'+21.45%,非金属材料
'1311,002073.软控股份,'8.83,'+1.49%,1.15%,1.31%,'19.51,'1.47,9.01%,'88.69,'+8.26%,专用设备
'1312,300559.佳发教育,'12.89,'-0.08%,1.16%,1.31%,'300.00,'4.28,1.64%,'51.54,'+9.17%,软件开发
'1313,300771.智莱科技,'13.19,'+0.30%,1.14%,1.31%,'300.00,'1.62,1.93%,'31.56,'+27.20%,计算机设备
'1314,300897.山科智能,'29.73,'-0.47%,1.44%,1.31%,'60.58,'4.21,7.49%,'41.88,'+71.42%,仪器仪表
'1315,301279.金道科技,'24.69,'+0.53%,0.81%,1.31%,'69.43,'2.39,3.65%,'31.86,'+60.31%,通用设备
'1316,603992.松霖科技,'29.05,'+0.94%,1.77%,1.30%,'35.97,'3.82,12.71%,'125.76,'+59.05%,装修建材
'1317,688338.赛科希德,'27.31,'-0.44%,1.21%,1.30%,'28.30,'1.75,6.43%,'28.99,'+14.40%,医疗器械
'1318,002353.杰瑞股份,'40.27,'+0.05%,2.01%,1.30%,'16.46,'1.90,13.15%,'412.10,'+11.10%,专用设备
'1319,002783.凯龙股份,'10.06,'-0.10%,0.99%,1.30%,'26.29,'1.96,7.56%,'50.29,'+24.91%,化学制品
'1320,300568.星源材质,'11.98,'+0.76%,0.43%,1.30%,'72.63,'1.61,3.06%,'159.67,'+23.77%,电池
'1321,601007.金陵饭店,'7.62,'-0.65%,0.92%,1.29%,'94.13,'1.88,2.04%,'29.72,'+9.68%,旅游酒店
'1322,603949.雪龙集团,'19.80,'+2.06%,0.51%,1.29%,'99.27,'4.04,5.70%,'41.81,'+66.06%,汽车零部件
'1323,002965.祥鑫科技,'42.24,'+0.86%,0.98%,1.29%,'35.52,'2.59,8.62%,'111.14,'+62.00%,通用设备
'1324,300015.爱尔眼科,'12.82,'-0.31%,1.24%,1.29%,'36.17,'5.49,17.85%,'1199.25,'-1.99%,医疗服务
'1325,300435.中泰股份,'16.70,'+0.54%,1.20%,1.29%,亏损,'2.08,'-1.00%,'64.07,'+40.27%,燃气
'1326,301106.骏成科技,'31.89,'+0.92%,1.27%,1.29%,'36.45,'2.56,8.12%,'32.11,'+14.87%,光学光电子
'1327,601965.中国汽研,'19.67,'+1.03%,1.73%,1.28%,'22.37,'2.72,13.22%,'197.30,'+13.71%,汽车服务
'1328,688016.心脉医疗,'110.53,'-1.22%,1.82%,1.28%,'40.09,'3.54,11.34%,'136.24,'+1.01%,医疗器械
'1329,688059.华锐精密,'65.85,'+3.93%,0.65%,1.28%,'49.45,'4.22,9.01%,'57.39,'+108.16%,通用设备
'1330,002423.中粮资本,'12.40,'-0.08%,1.27%,1.28%,'29.58,'1.32,4.64%,'285.94,'-6.28%,多元金融
'1331,300371.汇中股份,'13.37,'+0.23%,0.67%,1.28%,'65.89,'2.41,5.51%,'26.84,'+40.53%,仪器仪表
'1332,301097.天益医疗,'46.23,'-0.37%,1.08%,1.28%,亏损,'2.29,'-1.00%,'27.35,'+27.99%,医疗器械
'1333,301300.远翔新材,'41.16,'+2.01%,2.47%,1.28%,'44.74,'3.21,7.16%,'26.18,'+61.71%,化学制品
'1334,688029.南微医学,'87.00,'+0.47%,1.72%,1.27%,'28.97,'4.09,14.79%,'163.43,'+30.72%,医疗器械
'1335,688601.力芯微,'43.21,'+1.46%,0.93%,1.27%,'94.58,'4.53,6.36%,'57.77,'+5.36%,半导体
'1336,000657.中钨高新,'16.12,'+2.09%,1.01%,1.27%,'112.48,'3.76,14.22%,'359.85,'+77.38%,小金属
'1337,002990.盛视科技,'32.45,'+0.78%,0.65%,1.27%,'69.99,'3.45,6.27%,'84.14,'+41.20%,软件开发
'1338,300915.海融科技,'26.55,'+0.61%,1.08%,1.27%,'48.88,'2.13,5.29%,'33.21,'+16.65%,食品饮料
'1339,600196.复星医药,'26.63,'-0.89%,1.20%,1.26%,'33.60,'1.48,6.21%,'564.15,'+8.41%,化学制药
'1340,600420.国药现代,'11.27,'-0.79%,2.66%,1.26%,'14.21,'1.11,8.47%,'151.15,'-3.89%,化学制药
'1341,600810.神马股份,'9.70,'+1.78%,0.52%,1.26%,亏损,'1.39,'-1.00%,'98.47,'+20.54%,化纤行业
'1342,603969.银龙股份,'8.25,'+1.60%,0.97%,1.26%,'26.57,'2.82,11.16%,'70.73,'+23.38%,通用设备
'1343,605255.天普股份,'25.65,'+0.31%,1.44%,1.26%,'115.29,'4.16,3.82%,'34.39,'+105.18%,汽车零部件
'1344,688257.新锐股份,'16.66,'+0.48%,1.54%,1.26%,'25.87,'1.88,8.42%,'42.05,'+29.52%,有色金属
'1345,300916.朗特智能,'43.19,'+1.08%,0.94%,1.26%,'49.03,'4.52,10.94%,'61.81,'+46.09%,消费电子
'1346,600143.金发科技,'13.74,'+7.18%,0.73%,1.25%,'44.70,'1.98,5.55%,'362.27,'+60.58%,塑料制品
'1347,601890.亚星锚链,'11.05,'+3.76%,0.90%,1.25%,'41.92,'2.88,7.41%,'106.01,'+43.47%,船舶制造
'1348,603058.永吉股份,'9.79,'+0.20%,1.17%,1.25%,'34.00,'3.33,13.42%,'41.11,'+12.63%,造纸印刷
'1349,688191.智洋创新,'27.46,'+0.70%,1.46%,1.25%,'249.49,'7.22,4.93%,'63.61,'+144.68%,电网设备
'1350,000922.佳电股份,'11.66,'+0.69%,0.96%,1.25%,'45.36,'1.79,5.61%,'80.51,'+4.33%,电机
'1351,000958.电投产融,'6.75,'-0.44%,1.02%,1.25%,'47.61,'1.80,4.90%,'365.00,'+9.45%,电力行业
'1352,300088.长信科技,'6.20,'+0.98%,0.96%,1.25%,'42.30,'1.77,4.56%,'153.36,'-4.23%,光学光电子
'1353,301119.正强股份,'40.29,'+1.28%,2.56%,1.25%,'41.90,'3.89,10.79%,'41.37,'+33.46%,汽车零部件
'1354,600262.北方股份,'23.61,'+0.85%,1.34%,1.24%,'23.55,'2.37,11.78%,'40.14,'+30.77%,专用设备
'1355,600487.亨通光电,'16.20,'+0.37%,1.42%,1.24%,'14.74,'1.36,10.13%,'399.61,'-4.50%,通信设备
'1356,603197.保隆科技,'40.76,'+1.49%,1.77%,1.24%,'32.39,'2.55,10.20%,'87.07,'+9.43%,汽车零部件
'1357,603693.江苏新能,'13.55,'+0.30%,1.11%,1.24%,'41.13,'1.76,4.88%,'120.79,'+39.15%,电力行业
'1358,002057.中钢天源,'9.80,'+0.72%,1.17%,1.24%,'44.72,'2.32,5.94%,'73.35,'+36.69%,非金属材料
'1359,002801.微光股份,'36.44,'+2.02%,0.98%,1.24%,'26.95,'4.71,14.21%,'82.02,'+50.63%,电机
'1360,002987.京北方,'20.21,'+0.15%,0.89%,1.24%,'59.30,'6.11,11.35%,'175.03,'+101.55%,软件开发
'1361,300073.当升科技,'42.22,'+0.98%,0.45%,1.24%,'96.83,'1.71,3.57%,'227.57,'+5.35%,电池
'1362,300194.福安药业,'4.59,'-1.92%,1.07%,1.24%,'26.86,'1.25,5.19%,'55.68,'+4.17%,化学制药
'1363,300428.立中集团,'18.66,'+1.03%,1.82%,1.24%,'24.47,'1.59,8.29%,'118.12,'+16.71%,汽车零部件
'1364,300562.乐心医疗,'16.49,'-0.54%,1.69%,1.24%,'55.72,'3.53,6.83%,'36.06,'+12.03%,医疗器械
'1365,300957.贝泰妮,'45.53,'-0.35%,1.31%,1.24%,'181.11,'3.18,5.89%,'193.54,'+8.08%,美容护理
'1366,600605.汇通能源,'38.33,'-0.05%,0.37%,1.23%,'300.00,'5.68,6.92%,'79.07,'+10.94%,房地产服务
'1367,603680.今创集团,'13.12,'+2.18%,1.14%,1.23%,'23.19,'1.88,7.70%,'102.82,'+60.20%,交运设备
'1368,603815.交建股份,'8.21,'+3.92%,0.79%,1.23%,'40.06,'2.16,5.60%,'50.81,'+47.01%,工程建设
'1369,688063.派能科技,'43.88,'+1.34%,1.03%,1.23%,亏损,'1.18,'-1.00%,'107.66,'+10.68%,电池
'1370,688332.中科蓝讯,'100.25,'+1.69%,1.00%,1.23%,'51.44,'2.99,7.38%,'120.90,'-22.37%,半导体
'1371,003015.日久光电,'16.70,'+0.30%,1.20%,1.23%,'55.80,'4.68,9.15%,'46.80,'+18.31%,光学光电子
'1372,300971.博亚精工,'22.65,'+4.09%,0.82%,1.23%,'85.03,'2.54,3.16%,'25.59,'+57.83%,通用设备
'1373,300993.玉马科技,'16.34,'+5.83%,1.30%,1.23%,'27.49,'3.23,12.60%,'47.58,'+45.94%,家用轻工
'1374,600633.浙数文化,'14.22,'+0.49%,1.76%,1.22%,'41.25,'1.78,5.53%,'180.32,'+37.58%,游戏
'1375,601012.隆基绿能,'15.94,'+0.13%,1.07%,1.22%,亏损,'2.03,'-1.00%,'1207.94,'+1.46%,光伏设备
'1376,601022.宁波远洋,'9.60,'-0.10%,1.32%,1.22%,'23.95,'2.11,9.74%,'125.63,'+21.19%,航运港口
'1377,605300.佳禾食品,'13.83,'+0.07%,0.43%,1.22%,'207.62,'2.19,1.64%,'62.84,'+3.34%,食品饮料
'1378,688589.力合微,'23.51,'+0.64%,1.06%,1.22%,'54.54,'3.17,6.97%,'34.17,'+4.25%,半导体
'1379,000966.长源电力,'4.58,0.00%,1.57%,1.22%,'43.01,'1.17,3.29%,'159.43,'-2.11%,电力行业
'1380,000968.蓝焰控股,'7.18,'+0.98%,0.42%,1.22%,'16.16,'1.12,7.69%,'68.79,'+8.42%,燃气
'1381,002008.大族激光,'27.02,'+1.08%,1.34%,1.22%,'52.71,'1.70,5.42%,'275.21,'+9.63%,通用设备
'1382,002454.松芝股份,'8.36,'+0.60%,1.20%,1.22%,'42.24,'1.30,4.29%,'52.24,'+27.37%,汽车零部件
'1383,300033.同花顺,'292.70,'-0.19%,1.02%,1.22%,'88.65,'24.33,28.92%,'1576.62,'+2.85%,软件开发
'1384,300218.安利股份,'19.70,'+2.50%,1.30%,1.22%,'20.97,'2.83,14.34%,'41.70,'+30.07%,塑料制品
'1385,300407.凯发电气,'11.19,'+0.36%,0.90%,1.22%,'63.40,'1.94,4.13%,'35.48,'+11.06%,电网设备
'1386,301216.万凯新材,'15.06,'+4.73%,1.04%,1.22%,亏损,'1.38,'-1.00%,'74.09,'+49.30%,化学制品
'1387,301263.泰恩康,'36.58,'-2.84%,0.53%,1.22%,'170.31,'8.91,5.19%,'160.20,'+145.88%,医药商业
'1388,600650.锦江在线,'16.35,'+0.06%,0.67%,1.21%,'70.11,'2.16,4.20%,'63.86,'+17.74%,铁路公路
'1389,601008.连云港,'6.00,0.00%,1.00%,1.21%,'52.01,'1.81,4.18%,'74.44,'+58.41%,航运港口
'1390,603297.永新光学,'90.00,'+2.13%,0.95%,1.21%,'52.67,'5.01,11.34%,'99.84,'-3.08%,光学光电子
'1391,603937.丽岛新材,'10.52,'+0.48%,0.92%,1.21%,亏损,'1.39,'-1.00%,'21.97,'+16.11%,有色金属
'1392,605138.盛泰集团,'7.44,'+1.64%,0.74%,1.21%,'68.46,'1.61,2.33%,'41.33,'+35.84%,纺织服装
'1393,688269.凯立新材,'38.80,'-0.97%,1.29%,1.21%,'50.69,'5.03,10.26%,'50.71,'+58.03%,化学制品
'1394,688550.瑞联新材,'43.81,'+2.60%,1.61%,1.21%,'30.70,'2.48,8.78%,'76.04,'+42.07%,电子化学品
'1395,688778.厦钨新能,'52.17,'+4.09%,0.64%,1.21%,'57.79,'2.97,5.70%,'263.30,'+38.08%,电池
'1396,000407.胜利股份,'3.52,0.00%,1.19%,1.21%,'29.30,'1.04,4.23%,'30.98,'+4.21%,燃气
'1397,000920.沃顿科技,'11.05,'-0.09%,1.78%,1.21%,'25.53,'2.75,11.14%,'52.27,'+25.66%,环保行业
'1398,000960.锡业股份,'18.19,'+1.17%,1.61%,1.21%,'13.88,'1.41,8.29%,'295.92,'+32.33%,小金属
'1399,002202.金风科技,'9.77,'-0.10%,1.02%,1.21%,'20.63,'1.06,5.44%,'337.56,'-5.42%,风电设备
'1400,002208.合肥城建,'6.89,'-0.58%,1.23%,1.21%,亏损,'0.86,0.18%,'55.67,'-3.09%,房地产开发
'1401,002243.力合科创,'8.32,'-0.48%,0.84%,1.21%,'85.27,'1.39,3.63%,'101.21,'+4.14%,美容护理
'1402,002312.川发龙蟒,'11.28,'+0.09%,1.25%,1.21%,'41.32,'2.23,5.67%,'212.93,'-21.07%,化肥行业
'1403,002660.茂硕电源,'9.56,'+0.53%,1.05%,1.21%,'80.65,'2.62,4.36%,'33.92,'-6.36%,消费电子
'1404,002743.富煌钢构,'6.17,'+0.82%,1.09%,1.21%,'51.64,'0.82,1.61%,'26.64,'-6.09%,水泥建材
'1405,002824.和胜股份,'17.44,'+0.12%,0.98%,1.21%,'76.23,'2.83,4.43%,'48.62,'+12.24%,有色金属
'1406,300014.亿纬锂能,'44.26,'+0.20%,1.13%,1.21%,'27.56,'2.33,11.03%,'903.60,'-4.25%,电池
'1407,300938.信测标准,'25.63,'+2.15%,1.14%,1.21%,'35.55,'3.85,12.94%,'57.45,'+40.92%,专业服务
'1408,301222.浙江恒威,'30.39,'+0.10%,0.99%,1.21%,'28.17,'2.15,8.24%,'30.76,'+20.73%,电池
'1409,601100.恒立液压,'80.11,'+3.46%,0.87%,1.20%,'45.11,'6.55,16.06%,'1074.13,'+53.33%,工程机械
'1410,603067.振华股份,'16.35,'+3.48%,0.83%,1.20%,'22.84,'3.55,16.41%,'116.21,'+82.46%,化学原料
'1411,603209.兴通股份,'15.19,'+0.13%,1.13%,1.20%,'14.87,'1.88,14.16%,'49.37,'-3.62%,航运港口
'1412,605005.合兴股份,'18.79,'+0.27%,1.06%,1.20%,'29.66,'3.75,13.72%,'75.35,'+16.58%,汽车零部件
'1413,605116.奥锐特,'23.45,'-0.04%,1.24%,1.20%,'24.95,'3.90,17.43%,'95.25,'+12.60%,化学制药
'1414,002981.朝阳科技,'27.57,'+0.92%,0.95%,1.20%,'31.82,'3.51,12.79%,'36.95,'+19.42%,消费电子
'1415,003027.同兴科技,'19.24,'+0.36%,1.56%,1.20%,'64.19,'1.48,2.61%,'25.06,'+29.99%,环保行业
'1416,301128.强瑞技术,'62.33,'+6.99%,0.74%,1.20%,'59.87,'6.82,12.19%,'60.26,'+54.44%,专用设备
'1417,301278.快可电子,'36.09,'+1.66%,1.44%,1.20%,'58.94,'2.50,5.55%,'31.87,'+4.92%,光伏设备
'1418,600059.古越龙山,'9.92,0.00%,0.81%,1.19%,'46.54,'1.52,3.42%,'90.43,'+12.60%,酿酒行业
'1419,600783.鲁信创投,'12.62,'-0.16%,0.55%,1.19%,'34.81,'2.11,6.19%,'93.94,'+0.15%,非金属材料
'1420,600967.内蒙一机,'23.66,'+10.00%,0.62%,1.19%,亏损,'3.42,4.43%,'402.64,'+179.44%,交运设备
'1421,603258.电魂网络,'23.74,'+1.63%,0.98%,1.19%,亏损,'2.64,'-1.00%,'57.93,'+19.36%,游戏
'1422,603319.美湖股份,'29.17,'+7.40%,0.51%,1.19%,'60.40,'4.10,8.36%,'98.93,'+108.64%,汽车零部件
'1423,603976.正川股份,'22.08,'-3.54%,1.57%,1.19%,'87.98,'2.70,3.49%,'33.39,'+38.20%,医疗器械
'1424,688106.金宏气体,'18.08,'+0.50%,1.39%,1.19%,'64.69,'2.80,5.31%,'87.14,'+6.88%,电子化学品
'1425,000065.北方国际,'11.17,'+0.81%,1.33%,1.19%,'12.22,'1.20,10.34%,'118.71,'+15.95%,工程建设
'1426,001914.招商积余,'13.02,'+2.60%,1.34%,1.19%,'16.19,'1.26,8.44%,'134.56,'+23.18%,房地产服务
'1427,002916.深南电路,'134.84,'-0.78%,0.85%,1.19%,'47.95,'6.00,13.88%,'906.10,'+42.22%,电子元件
'1428,002967.广电计量,'17.49,'+1.16%,2.31%,1.19%,'31.22,'3.02,10.25%,'100.84,'+9.21%,专业服务
'1429,300817.双飞集团,'24.09,'+3.79%,0.86%,1.19%,'80.57,'4.84,6.49%,'50.67,'+75.14%,通用设备
'1430,301258.富士莱,'35.46,'-1.39%,0.25%,1.19%,亏损,'1.73,1.79%,'32.96,'+50.56%,化学制药
'1431,301317.鑫磊股份,'37.73,'-1.18%,0.79%,1.19%,'300.00,'4.16,34.77%,'60.02,'+91.33%,通用设备
'1432,301429.森泰股份,'20.36,'+0.10%,1.71%,1.19%,'44.99,'1.80,4.41%,'24.05,'+33.57%,装修建材
'1433,600596.新安股份,'10.22,'+2.40%,0.98%,1.18%,亏损,'1.11,'-1.00%,'137.93,'+17.86%,农药兽药
'1434,600833.第一医药,'13.33,'-1.19%,0.94%,1.18%,'300.00,'2.61,12.10%,'29.74,'-1.26%,医药商业
'1435,603915.国茂股份,'16.16,'+3.00%,1.49%,1.18%,'56.64,'2.87,7.39%,'106.11,'+39.03%,通用设备
'1436,688501.青达环保,'28.79,'-2.04%,0.83%,1.18%,'24.74,'3.45,16.24%,'35.43,'+107.05%,专用设备
'1437,000301.东方盛虹,'8.92,'+1.02%,1.13%,1.18%,亏损,'1.69,'-1.00%,'583.77,'+8.65%,化学原料
'1438,002040.南京港,'9.59,'+0.42%,0.99%,1.18%,'31.06,'1.40,4.90%,'46.60,'+46.90%,航运港口
'1439,002066.瑞泰科技,'12.42,'+0.65%,1.20%,1.18%,'76.84,'3.97,7.12%,'28.99,'+11.02%,装修建材
'1440,002637.赞宇科技,'10.92,0.00%,1.10%,1.18%,'32.60,'1.36,4.48%,'51.37,'+12.21%,化学制品
'1441,301101.明月镜片,'44.92,'+0.74%,1.12%,1.18%,'56.55,'5.23,10.96%,'89.85,'+5.95%,家用轻工
'1442,301166.优宁维,'33.61,'-1.29%,0.68%,1.18%,亏损,'1.44,'-1.00%,'29.51,'+19.34%,生物制品
'1443,600230.沧州大化,'13.27,'-1.56%,0.16%,1.17%,'300.00,'1.38,0.39%,'54.93,'+24.00%,化学制品
'1444,601858.中国科传,'20.03,'+0.30%,1.37%,1.17%,'35.59,'2.92,8.24%,'158.34,'-0.38%,文化传媒
'1445,688267.中触媒,'29.80,'+0.95%,1.17%,1.17%,'40.61,'1.89,5.56%,'52.51,'+28.45%,化学原料
'1446,688308.欧科亿,'20.71,'+2.47%,0.72%,1.17%,'231.85,'1.29,1.37%,'32.88,'+15.62%,通用设备
'1447,000887.中鼎股份,'18.89,'+2.16%,0.81%,1.17%,'21.35,'1.82,10.04%,'243.42,'+45.23%,汽车零部件
'1448,002038.双鹭药业,'8.17,'-1.69%,0.24%,1.17%,'300.00,'1.52,'-1.00%,'85.37,'+9.67%,生物制品
'1449,002273.水晶光电,'20.97,'+0.72%,1.44%,1.17%,'29.16,'3.13,11.88%,'289.53,'-4.67%,光学光电子
'1450,300717.华信新材,'20.02,'-2.06%,0.98%,1.17%,'38.56,'2.92,7.95%,'21.01,'+45.29%,塑料制品
'1451,301008.宏昌科技,'24.98,'+1.13%,0.35%,1.17%,'95.41,'2.80,4.22%,'32.35,'+33.15%,家电行业
'1452,301165.锐捷网络,'63.59,'+2.25%,0.70%,1.17%,'77.55,'10.54,15.11%,'494.69,'+24.41%,通信设备
'1453,600116.三峡水利,'6.79,'-0.15%,1.33%,1.16%,'58.65,'1.18,2.64%,'129.83,'-1.58%,电力行业
'1454,600128.苏豪弘业,'10.64,'-0.37%,0.94%,1.16%,'300.00,'1.23,1.59%,'26.26,'+32.25%,贸易行业
'1455,600521.华海药业,'21.91,'+1.95%,1.14%,1.16%,'29.87,'3.35,12.66%,'328.05,'+24.07%,化学制药
'1456,601968.宝钢包装,'5.03,0.00%,1.38%,1.16%,'37.30,'1.42,4.15%,'64.17,'+2.29%,包装材料
'1457,605189.富春染织,'17.18,'+4.76%,0.81%,1.16%,'34.62,'1.77,5.47%,'33.34,'+85.32%,纺织服装
'1458,688380.中微半导,'28.83,'+1.87%,0.87%,1.16%,'116.56,'3.81,4.73%,'115.43,'-2.69%,半导体
'1459,000563.陕国投Ａ,'3.62,'-0.28%,2.48%,1.16%,'14.58,'1.02,7.73%,'185.64,'+3.18%,多元金融
'1460,300627.华测导航,'37.73,'+1.97%,0.97%,1.16%,'53.52,'7.83,18.22%,'289.21,'+27.76%,通信设备
'1461,301026.浩通科技,'27.38,'+0.70%,1.05%,1.16%,'41.02,'2.82,7.94%,'43.03,'+41.27%,小金属
'1462,301309.万得凯,'29.67,'-0.27%,1.01%,1.16%,'21.95,'1.87,9.31%,'29.75,'+24.21%,通用设备
'1463,600126.杭钢股份,'8.85,'+0.68%,0.56%,1.15%,亏损,'1.54,'-1.00%,'298.88,'+85.15%,钢铁行业
