,股票,价,涨,最新股息,平均股息,扣非PE,PB,ROE,市值(亿),今年来,行业
'1257,002909.集泰股份,'6.47,'+2.86%,1.59%,1.17%,'139.32,'2.61,2.49%,'24.53,'+32.47%,化学制品
'1258,003027.同兴科技,'19.24,'+0.36%,1.56%,1.17%,'64.19,'1.48,2.61%,'25.06,'+29.99%,环保行业
'1259,300144.宋城演艺,'8.53,'-0.35%,2.34%,1.17%,'21.96,'2.68,13.14%,'224.50,'-6.01%,旅游酒店
'1260,300316.晶盛机电,'28.57,'+1.42%,1.42%,1.17%,'19.90,'2.15,12.12%,'368.90,'-9.14%,光伏设备
'1261,601008.连云港,'6.00,0.00%,1.00%,1.16%,'52.01,'1.81,4.18%,'74.44,'+58.41%,航运港口
'1262,688267.中触媒,'29.80,'+0.95%,1.17%,1.16%,'40.61,'1.89,5.56%,'52.51,'+28.45%,化学原料
'1263,688696.极米科技,'110.13,'+0.41%,0.27%,1.16%,'55.31,'2.58,5.60%,'77.09,'+12.35%,家电行业
'1264,000501.武商集团,'9.90,'-0.90%,3.00%,1.16%,'47.64,'0.69,1.97%,'76.82,'-3.25%,商业百货
'1265,002363.隆基机械,'8.19,'+0.86%,1.35%,1.16%,'75.17,'1.59,2.40%,'33.93,'+25.63%,汽车零部件
'1266,003039.顺控发展,'14.02,'-0.35%,1.49%,1.16%,'34.16,'3.12,9.99%,'86.88,'+8.86%,公用事业
'1267,300284.苏交科,'9.55,'-1.24%,0.98%,1.16%,'111.88,'1.44,1.93%,'122.12,'-5.18%,工程咨询服务
'1268,300971.博亚精工,'22.65,'+4.09%,0.82%,1.16%,'85.03,'2.54,3.16%,'25.59,'+57.83%,通用设备
'1269,600262.北方股份,'23.61,'+0.85%,1.34%,1.15%,'23.55,'2.37,11.78%,'40.14,'+30.77%,专用设备
'1270,600420.国药现代,'11.27,'-0.79%,2.66%,1.15%,'14.21,'1.11,8.47%,'151.15,'-3.89%,化学制药
'1271,603166.福达股份,'17.52,'+2.82%,1.14%,1.15%,'52.85,'4.60,9.17%,'113.22,'+142.46%,汽车零部件
'1272,605118.力鼎光电,'34.45,'-0.81%,1.16%,1.15%,'76.41,'9.06,12.95%,'141.48,'+96.61%,光学光电子
'1273,688139.海尔生物,'33.68,'-0.33%,1.40%,1.15%,'37.17,'2.40,7.71%,'107.09,'-2.88%,医疗器械
'1274,000407.胜利股份,'3.52,0.00%,1.19%,1.15%,'29.30,'1.04,4.23%,'30.98,'+4.21%,燃气
'1275,000922.佳电股份,'11.66,'+0.69%,0.96%,1.15%,'45.36,'1.79,5.61%,'80.51,'+4.33%,电机
'1276,002017.东信和平,'27.93,'+2.83%,0.60%,1.15%,'91.42,'8.78,11.06%,'157.65,'+173.08%,通信设备
'1277,002390.信邦制药,'3.73,'-1.58%,1.58%,1.15%,'49.92,'1.09,1.23%,'73.67,'-17.35%,中药
'1278,002493.荣盛石化,'9.20,'+1.21%,1.12%,1.15%,'100.24,'2.05,1.71%,'908.04,'+2.77%,化纤行业
'1279,300674.宇信科技,'26.00,'-0.42%,1.00%,1.15%,'49.25,'4.24,9.71%,'183.83,'+34.65%,互联网服务
'1280,300916.朗特智能,'43.19,'+1.08%,0.94%,1.15%,'49.03,'4.52,10.94%,'61.81,'+46.09%,消费电子
'1281,600180.瑞茂通,'4.56,'-0.22%,1.10%,1.14%,'64.46,'0.63,'-1.00%,'49.55,'+6.64%,物流行业
'1282,002821.凯莱英,'109.78,'-0.55%,1.00%,1.14%,'44.20,'2.32,5.72%,'367.64,'+46.15%,医疗服务
'1283,002965.祥鑫科技,'42.24,'+0.86%,0.98%,1.14%,'35.52,'2.59,8.62%,'111.14,'+62.00%,通用设备
'1284,300095.华伍股份,'11.69,'+4.94%,0.90%,1.14%,亏损,'2.74,'-1.00%,'46.80,'+74.12%,通用设备
'1285,300724.捷佳伟创,'66.80,'-1.66%,1.77%,1.14%,'8.91,'2.00,27.39%,'236.20,'+8.09%,光伏设备
'1286,300837.浙矿股份,'24.89,'+0.61%,1.21%,1.14%,'86.57,'1.74,2.44%,'24.74,'+25.19%,专用设备
'1287,301023.江南奕帆,'45.76,'+4.67%,2.45%,1.14%,'35.35,'4.08,11.84%,'34.18,'+36.68%,电机
'1288,301226.祥明智能,'29.08,'+1.64%,0.35%,1.14%,'193.73,'3.42,3.31%,'31.13,'+25.74%,电机
'1289,301256.华融化学,'11.08,'+6.85%,1.64%,1.14%,'104.79,'2.85,5.54%,'49.78,'+47.20%,化学原料
'1290,600079.人福医药,'21.86,'-0.32%,0.69%,1.13%,'29.60,'1.97,7.77%,'356.80,'-6.50%,化学制药
'1291,600605.汇通能源,'38.33,'-0.05%,0.37%,1.13%,'300.00,'5.68,6.92%,'79.07,'+10.94%,房地产服务
'1292,605005.合兴股份,'18.79,'+0.27%,1.06%,1.13%,'29.66,'3.75,13.72%,'75.35,'+16.58%,汽车零部件
'1293,688106.金宏气体,'18.08,'+0.50%,1.39%,1.13%,'64.69,'2.80,5.31%,'87.14,'+6.88%,电子化学品
'1294,688388.嘉元科技,'22.49,'+3.26%,0.07%,1.13%,亏损,'1.38,'-1.00%,'95.86,'+52.68%,电池
'1295,000563.陕国投Ａ,'3.62,'-0.28%,2.48%,1.13%,'14.58,'1.02,7.73%,'185.64,'+3.18%,多元金融
'1296,001296.长江材料,'20.59,'+0.24%,1.95%,1.13%,'25.58,'1.78,7.33%,'30.73,'+21.45%,非金属材料
'1297,002120.韵达股份,'8.02,'-0.99%,2.47%,1.13%,'14.99,'1.13,9.02%,'234.83,'+9.82%,物流行业
'1298,002730.电光科技,'17.90,'+0.22%,0.73%,1.13%,'71.55,'3.97,5.78%,'64.67,'+32.02%,专用设备
'1299,002824.和胜股份,'17.44,'+0.12%,0.98%,1.13%,'76.23,'2.83,4.43%,'48.62,'+12.24%,有色金属
'1300,600833.第一医药,'13.33,'-1.19%,0.94%,1.12%,'300.00,'2.61,12.10%,'29.74,'-1.26%,医药商业
'1301,601888.中国中免,'64.86,'-0.03%,1.62%,1.12%,'35.49,'2.36,6.89%,'1266.38,'-1.51%,旅游酒店
'1302,605399.晨光新材,'13.53,0.00%,0.74%,1.12%,亏损,'1.92,0.50%,'42.25,'+16.67%,化学制品
'1303,000062.深圳华强,'26.04,'+0.73%,1.66%,1.12%,'136.04,'3.83,3.66%,'270.37,'+16.98%,电子元件
'1304,000960.锡业股份,'18.19,'+1.17%,1.61%,1.12%,'13.88,'1.41,8.29%,'295.92,'+32.33%,小金属
'1305,002637.赞宇科技,'10.92,0.00%,1.10%,1.12%,'32.60,'1.36,4.48%,'51.37,'+12.21%,化学制品
'1306,300138.晨光生物,'13.37,'-0.89%,0.96%,1.12%,'71.08,'2.03,5.01%,'65.17,'+55.14%,农牧饲渔
'1307,300296.利亚德,'6.38,'+3.40%,1.62%,1.12%,亏损,'2.06,'-1.00%,'167.33,'+0.72%,光学光电子
'1308,300708.聚灿光电,'12.81,'+1.34%,1.26%,1.12%,'44.25,'3.12,7.41%,'85.97,'+3.80%,光学光电子
'1309,300919.中伟股份,'34.21,'+0.68%,1.88%,1.12%,'26.47,'1.58,6.89%,'318.74,'-4.22%,电池
'1310,600109.国金证券,'9.34,'-0.11%,1.28%,1.11%,'19.04,'1.01,5.61%,'346.75,'+8.39%,证券
'1311,600486.扬农化工,'66.22,'+0.24%,1.03%,1.11%,'23.02,'2.44,11.45%,'268.46,'+15.66%,农药兽药
'1312,600650.锦江在线,'16.35,'+0.06%,0.67%,1.11%,'70.11,'2.16,4.20%,'63.86,'+17.74%,铁路公路
'1313,601878.浙商证券,'11.47,'+0.09%,0.44%,1.11%,'25.89,'1.47,6.46%,'524.61,'-5.88%,证券
'1314,000686.东北证券,'8.32,'+0.60%,1.45%,1.11%,'18.47,'1.01,5.60%,'193.56,'+6.48%,证券
'1315,002038.双鹭药业,'8.17,'-1.69%,0.24%,1.11%,'300.00,'1.52,'-1.00%,'85.37,'+9.67%,生物制品
'1316,002243.力合科创,'8.32,'-0.48%,0.84%,1.11%,'85.27,'1.39,3.63%,'101.21,'+4.14%,美容护理
'1317,002320.海峡股份,'7.69,'-0.26%,0.52%,1.11%,'80.01,'3.90,4.64%,'171.85,'+18.20%,航运港口
'1318,301026.浩通科技,'27.38,'+0.70%,1.05%,1.11%,'41.02,'2.82,7.94%,'43.03,'+41.27%,小金属
'1319,301055.张小泉,'19.91,'+3.54%,0.62%,1.11%,'103.15,'4.63,4.70%,'30.00,'+26.49%,通用设备
'1320,600126.杭钢股份,'8.85,'+0.68%,0.56%,1.10%,亏损,'1.54,'-1.00%,'298.88,'+85.15%,钢铁行业
'1321,600798.宁波海运,'4.04,0.00%,0.50%,1.10%,亏损,'1.25,0.01%,'48.74,'+33.93%,航运港口
'1322,600827.百联股份,'10.23,'+5.03%,1.17%,1.10%,'240.19,'0.92,8.29%,'164.14,'-6.40%,商业百货
'1323,600906.财达证券,'7.26,'+0.41%,1.38%,1.10%,'34.15,'1.95,5.84%,'235.59,'+2.25%,证券
'1324,601100.恒立液压,'80.11,'+3.46%,0.87%,1.10%,'45.11,'6.55,16.06%,'1074.13,'+53.33%,工程机械
'1325,601200.上海环境,'8.09,'-0.25%,1.24%,1.10%,'18.86,'0.96,5.44%,'108.91,'+0.26%,环保行业
'1326,601899.紫金矿业,'20.16,'+1.46%,1.88%,1.10%,'15.16,'3.67,27.38%,'4150.69,'+35.27%,有色金属
'1327,603416.信捷电气,'58.60,'+7.11%,1.48%,1.10%,'44.72,'3.93,10.23%,'92.08,'+42.10%,专用设备
'1328,603650.彤程新材,'33.37,'+1.80%,2.25%,1.10%,'40.70,'5.82,15.46%,'199.87,'-3.12%,橡胶制品
'1329,603808.歌力思,'8.52,'+0.83%,0.59%,1.10%,亏损,'1.24,'-1.00%,'31.45,'+22.63%,纺织服装
'1330,688236.春立医疗,'22.00,'-0.05%,0.60%,1.10%,'85.80,'2.93,4.40%,'63.45,'+72.25%,医疗器械
'1331,000833.粤桂股份,'12.25,'+0.16%,1.00%,1.10%,'29.57,'2.67,9.45%,'98.09,'+8.85%,综合行业
'1332,001266.宏英智能,'30.06,'+0.87%,1.01%,1.10%,'168.27,'3.08,2.38%,'30.74,'+31.36%,仪器仪表
'1333,002054.德美化工,'7.24,'+0.56%,0.97%,1.10%,'50.45,'1.40,3.03%,'34.71,'+26.03%,化学制品
'1334,002184.海得控制,'14.18,'+0.50%,0.71%,1.10%,亏损,'4.37,'-1.00%,'49.65,'+21.40%,专用设备
'1335,300627.华测导航,'37.73,'+1.97%,0.97%,1.10%,'53.52,'7.83,18.22%,'289.21,'+27.76%,通信设备
'1336,300660.江苏雷利,'49.63,'+3.07%,0.77%,1.10%,'69.36,'6.20,9.19%,'215.30,'+82.90%,电机
'1337,300789.唐源电气,'31.88,'+0.28%,0.48%,1.10%,'71.05,'4.39,7.19%,'45.73,'+114.74%,软件开发
'1338,600859.王府井,'13.87,'-0.22%,0.58%,1.09%,'120.32,'0.79,0.62%,'155.89,'-9.47%,商业百货
'1339,600905.三峡能源,'4.31,'-0.23%,1.81%,1.09%,'21.54,'1.38,7.04%,'1232.13,'-1.37%,电力行业
'1340,601500.通用股份,'4.68,'+0.21%,1.20%,1.09%,'24.40,'1.24,5.59%,'74.38,'-12.20%,橡胶制品
'1341,688029.南微医学,'87.00,'+0.47%,1.72%,1.09%,'28.97,'4.09,14.79%,'163.43,'+30.72%,医疗器械
'1342,688122.西部超导,'55.36,'+0.16%,0.18%,1.09%,'47.22,'5.25,12.90%,'359.65,'+29.58%,有色金属
'1343,000811.冰轮环境,'12.56,'+1.05%,1.55%,1.09%,'24.30,'2.09,10.45%,'123.38,'+35.91%,通用设备
'1344,002040.南京港,'9.59,'+0.42%,0.99%,1.09%,'31.06,'1.40,4.90%,'46.60,'+46.90%,航运港口
'1345,002378.章源钨业,'9.33,'+2.64%,0.79%,1.09%,'55.50,'5.02,8.84%,'109.21,'+45.46%,小金属
'1346,002438.江苏神通,'14.35,'+3.69%,1.26%,1.09%,'24.63,'1.94,8.62%,'70.24,'+19.33%,通用设备
'1347,003038.鑫铂股份,'18.62,'+3.16%,1.11%,1.09%,'33.11,'1.47,5.35%,'43.99,'+13.65%,有色金属
'1348,300121.阳谷华泰,'13.88,'+3.50%,1.42%,1.09%,'33.34,'1.68,5.08%,'60.19,'+16.09%,橡胶制品
'1349,300327.中颖电子,'25.81,'+0.70%,0.78%,1.09%,'74.61,'4.97,6.85%,'87.50,'+6.35%,半导体
'1350,300622.博士眼镜,'33.73,'+0.75%,0.62%,1.09%,'82.05,'9.65,13.53%,'76.27,'-11.75%,商业百货
'1351,301029.怡合达,'25.00,'-0.08%,1.20%,1.09%,'37.35,'3.75,11.61%,'158.68,'+2.53%,通用设备
'1352,600137.浪莎股份,'20.09,'-0.35%,0.93%,1.08%,'72.73,'3.55,5.13%,'19.53,'+44.45%,纺织服装
'1353,600522.中天科技,'14.14,'-0.77%,2.12%,1.08%,'18.23,'1.35,8.15%,'482.59,'+0.84%,通信设备
'1354,603329.上海雅仕,'12.30,'-0.08%,0.19%,1.08%,'66.68,'2.25,4.30%,'25.39,'+24.30%,物流行业
'1355,603983.丸美生物,'40.51,'+1.25%,1.85%,1.08%,'45.58,'4.62,10.50%,'162.45,'+26.96%,美容护理
'1356,688586.江航装备,'13.26,'+1.92%,0.68%,1.08%,'151.30,'4.17,3.34%,'104.93,'+39.79%,航天航空
'1357,000166.申万宏源,'5.34,0.00%,1.37%,1.08%,'23.46,'1.25,5.56%,'1203.42,'-0.19%,证券
'1358,002008.大族激光,'27.02,'+1.08%,1.34%,1.08%,'52.71,'1.70,5.42%,'275.21,'+9.63%,通用设备
'1359,002566.益盛药业,'8.39,'-2.67%,1.16%,1.08%,'163.88,'1.27,1.91%,'28.53,'+24.67%,中药
'1360,301119.正强股份,'40.29,'+1.28%,2.56%,1.08%,'41.90,'3.89,10.79%,'41.37,'+33.46%,汽车零部件
'1361,600059.古越龙山,'9.92,0.00%,0.81%,1.07%,'46.54,'1.52,3.42%,'90.43,'+12.60%,酿酒行业
'1362,600339.中油工程,'3.49,'+0.87%,1.17%,1.07%,'70.09,'0.73,2.22%,'194.85,'-2.51%,采掘行业
'1363,600796.钱江生化,'6.08,'-0.49%,0.51%,1.07%,'39.35,'1.59,5.00%,'52.69,'+6.48%,环保行业
'1364,601882.海天精工,'20.13,'+2.49%,1.79%,1.07%,'23.37,'3.75,18.73%,'105.08,'-6.45%,通用设备
'1365,603876.鼎胜新材,'9.43,'+1.18%,1.04%,1.07%,'27.51,'1.26,5.25%,'87.79,'+7.29%,有色金属
'1366,603977.国泰集团,'13.19,'+2.09%,0.68%,1.07%,'55.64,'2.51,5.50%,'81.94,'+2.66%,化学制品
'1367,688191.智洋创新,'27.46,'+0.70%,1.46%,1.07%,'249.49,'7.22,4.93%,'63.61,'+144.68%,电网设备
'1368,688218.江苏北人,'24.25,'+3.28%,0.78%,1.07%,'167.09,'3.10,2.34%,'28.76,'+18.10%,专用设备
'1369,002939.长城证券,'8.92,'+0.23%,1.46%,1.07%,'19.60,'1.17,6.14%,'359.06,'+9.91%,证券
'1370,300373.扬杰科技,'56.68,'+0.84%,1.17%,1.07%,'29.95,'3.38,12.55%,'305.42,'+31.33%,半导体
'1371,300435.中泰股份,'16.70,'+0.54%,1.20%,1.07%,亏损,'2.08,'-1.00%,'64.07,'+40.27%,燃气
'1372,300958.建工修复,'14.07,'-1.19%,0.83%,1.07%,亏损,'1.70,'-1.00%,'22.32,'+22.14%,环保行业
'1373,300982.苏文电能,'20.22,'+1.71%,3.27%,1.07%,'300.00,'1.35,1.24%,'41.14,'+8.75%,工程建设
'1374,603311.金海高科,'11.87,'+0.25%,1.01%,1.06%,'46.00,'2.06,6.87%,'28.00,'+20.18%,家电行业
'1375,605277.新亚电子,'26.78,'-2.90%,0.56%,1.06%,'51.80,'5.70,11.05%,'86.85,'+91.64%,消费电子
'1376,688005.容百科技,'21.63,'+1.36%,1.71%,1.06%,'91.71,'1.86,2.60%,'154.60,'+3.49%,电池
'1377,688357.建龙微纳,'32.91,'-1.26%,0.91%,1.06%,'59.06,'1.81,3.79%,'32.93,'+51.15%,非金属材料
'1378,688551.科威尔,'32.06,'+0.98%,1.25%,1.06%,'107.21,'2.05,3.87%,'26.95,'+16.09%,电源设备
'1379,301071.力量钻石,'30.67,'+0.52%,1.15%,1.06%,'155.52,'1.50,2.05%,'79.41,'-14.97%,非金属材料
'1380,600056.中国医药,'10.89,'-1.00%,0.99%,1.05%,'47.37,'1.36,4.70%,'162.90,'-1.08%,医药商业
'1381,600131.国网信通,'17.96,'+0.06%,0.95%,1.05%,'30.41,'3.16,10.59%,'215.47,'-4.12%,互联网服务
'1382,600558.大西洋,'5.61,'+1.81%,0.98%,1.05%,'34.44,'2.09,7.07%,'50.36,'+37.84%,通用设备
'1383,601108.财通证券,'8.21,'+0.61%,1.95%,1.05%,'18.11,'1.04,6.06%,'381.25,'+1.81%,证券
'1384,688092.爱科科技,'25.18,'+0.12%,1.43%,1.05%,'35.35,'3.25,9.73%,'20.82,'+23.84%,专用设备
'1385,688408.中信博,'50.55,'-0.49%,1.98%,1.05%,'19.79,'2.45,15.75%,'110.74,'-28.29%,光伏设备
'1386,688513.苑东生物,'61.81,'-1.10%,0.70%,1.05%,'64.51,'3.95,8.31%,'109.11,'+107.10%,化学制药
'1387,002181.粤传媒,'7.09,'-1.12%,0.75%,1.05%,'109.41,'1.95,1.88%,'83.25,'+26.38%,文化传媒
'1388,002967.广电计量,'17.49,'+1.16%,2.31%,1.05%,'31.22,'3.02,10.25%,'100.84,'+9.21%,专业服务
'1389,300570.太辰光,'117.47,'-2.20%,0.67%,1.05%,'90.41,'16.70,20.38%,'272.80,'+63.01%,通信设备
'1390,300858.科拓生物,'19.52,'-3.98%,0.74%,1.05%,'63.97,'2.96,5.40%,'53.57,'+36.94%,食品饮料
'1391,300938.信测标准,'25.63,'+2.15%,1.14%,1.05%,'35.55,'3.85,12.94%,'57.45,'+40.92%,专业服务
'1392,300957.贝泰妮,'45.53,'-0.35%,1.31%,1.05%,'181.11,'3.18,5.89%,'193.54,'+8.08%,美容护理
'1393,301022.海泰科,'41.68,'+9.71%,0.77%,1.05%,'143.23,'3.10,2.85%,'32.92,'+107.51%,汽车零部件
'1394,301110.青木科技,'56.56,'+3.06%,1.46%,1.05%,'76.33,'3.55,5.35%,'50.78,'-7.34%,互联网服务
'1395,600633.浙数文化,'14.22,'+0.49%,1.76%,1.04%,'41.25,'1.78,5.53%,'180.32,'+37.58%,游戏
'1396,605366.宏柏新材,'6.50,'+0.15%,0.59%,1.04%,亏损,'1.97,'-1.00%,'41.10,'+19.93%,化学制品
'1397,688601.力芯微,'43.21,'+1.46%,0.93%,1.04%,'94.58,'4.53,6.36%,'57.77,'+5.36%,半导体
'1398,688668.鼎通科技,'93.42,'+0.68%,0.53%,1.04%,'83.98,'6.97,9.80%,'130.04,'+101.45%,通信设备
'1399,688778.厦钨新能,'52.17,'+4.09%,0.64%,1.04%,'57.79,'2.97,5.70%,'263.30,'+38.08%,电池
'1400,000655.金岭矿业,'8.35,'-0.24%,2.15%,1.04%,'25.37,'1.46,6.90%,'49.83,'+37.51%,钢铁行业
'1401,002039.黔源电力,'15.82,'-0.25%,1.01%,1.04%,'24.56,'1.71,6.63%,'67.81,'+4.06%,电力行业
'1402,002465.海格通信,'14.03,'+0.14%,0.43%,1.04%,亏损,'2.75,0.44%,'347.70,'+28.38%,通信设备
'1403,002937.兴瑞科技,'17.89,'+0.90%,1.69%,1.04%,'28.13,'3.21,12.23%,'52.80,'+7.77%,消费电子
'1404,300632.光莆股份,'13.84,'+0.95%,2.19%,1.04%,'288.82,'2.34,2.63%,'41.84,'+25.73%,光学光电子
'1405,300801.泰和科技,'24.49,'+2.08%,0.75%,1.04%,'46.47,'2.13,4.42%,'52.40,'+55.32%,化学制品
'1406,301028.东亚机械,'13.43,'+2.29%,1.51%,1.04%,'24.92,'3.28,15.33%,'50.43,'+25.49%,通用设备
'1407,301167.建研设计,'17.58,'+0.74%,0.34%,1.04%,'140.85,'2.07,2.83%,'19.54,'+39.10%,工程咨询服务
'1408,600739.辽宁成大,'11.87,'-0.25%,0.17%,1.03%,'37.04,'0.61,1.60%,'181.58,'+14.87%,贸易行业
'1409,600853.龙建股份,'3.75,'-0.79%,1.07%,1.03%,'9.47,'1.02,12.84%,'38.03,'-5.19%,工程建设
'1410,600883.博闻科技,'8.41,'-0.36%,0.71%,1.03%,'41.26,'2.02,5.63%,'19.86,'+29.39%,农牧饲渔
'1411,002238.天威视讯,'8.92,'+0.23%,0.56%,1.03%,亏损,'3.17,'-1.00%,'71.43,'+11.71%,文化传媒
'1412,002311.海大集团,'58.37,'+0.78%,1.90%,1.03%,'18.67,'3.95,22.53%,'963.64,'+21.26%,农牧饲渔
'1413,002349.精华制药,'7.78,'-1.77%,0.99%,1.03%,'34.51,'2.48,7.89%,'65.71,'+2.75%,中药
'1414,002498.汉缆股份,'3.53,'+0.28%,1.14%,1.03%,'23.06,'1.40,7.34%,'117.10,'+5.38%,电网设备
'1415,002598.山东章鼓,'10.95,'+0.09%,0.91%,1.03%,'61.22,'2.64,4.91%,'34.14,'+16.92%,通用设备
'1416,002970.锐明技术,'46.88,'+1.58%,2.16%,1.03%,'27.35,'4.53,20.81%,'82.33,'-0.17%,计算机设备
'1417,300371.汇中股份,'13.37,'+0.23%,0.67%,1.03%,'65.89,'2.41,5.51%,'26.84,'+40.53%,仪器仪表
'1418,300377.赢时胜,'24.65,'+0.20%,0.16%,1.03%,亏损,'7.40,'-1.00%,'184.75,'-10.56%,软件开发
'1419,300642.透景生命,'16.84,'-2.83%,0.87%,1.03%,'95.92,'1.87,2.61%,'28.17,'+20.53%,医疗器械
'1420,300861.美畅股份,'15.04,'+2.04%,3.15%,1.03%,亏损,'1.53,'-1.00%,'99.03,'+8.14%,非金属材料
'1421,600517.国网英大,'5.39,'+0.37%,1.54%,1.02%,'17.80,'1.40,8.29%,'308.22,'-1.20%,多元金融
'1422,601066.中信建投,'25.81,'+0.04%,1.32%,1.02%,'25.51,'1.90,7.52%,'1676.53,'+0.23%,证券
'1423,000059.华锦股份,'5.34,'+0.38%,0.34%,1.02%,亏损,'0.76,'-1.00%,'85.09,'+11.85%,石油行业
'1424,002810.山东赫达,'13.51,'-1.03%,1.10%,1.02%,'26.01,'2.10,9.65%,'47.52,'+6.39%,化学制品
'1425,600419.天润乳业,'10.80,'+0.28%,0.19%,1.01%,'66.12,'1.48,'-1.00%,'34.58,'+16.25%,食品饮料
'1426,601990.南京证券,'8.25,'+0.36%,2.52%,1.01%,'29.91,'1.70,5.75%,'304.12,'-3.81%,证券
'1427,603358.华达科技,'37.45,'-0.74%,1.31%,1.01%,'167.98,'5.23,3.22%,'175.92,'+13.82%,汽车零部件
'1428,605298.必得科技,'17.43,'+1.28%,0.86%,1.01%,'69.06,'3.19,4.79%,'32.74,'+30.17%,交运设备
'1429,688028.沃尔德,'25.10,'+1.01%,1.36%,1.01%,'43.94,'1.94,4.94%,'38.15,'+14.62%,通用设备
'1430,688689.银河微电,'27.88,'+1.49%,0.82%,1.01%,'95.12,'2.69,4.56%,'35.94,'+32.94%,半导体
'1431,000968.蓝焰控股,'7.18,'+0.98%,0.42%,1.01%,'16.16,'1.12,7.69%,'68.79,'+8.42%,燃气
'1432,000973.佛塑科技,'6.71,0.00%,0.52%,1.01%,'66.67,'2.26,4.25%,'64.91,'+13.59%,塑料制品
'1433,002340.格林美,'6.53,'+0.31%,1.01%,1.01%,'24.57,'1.64,5.45%,'333.59,'+1.03%,能源金属
'1434,002534.西子洁能,'13.22,'+0.61%,1.52%,1.01%,'55.20,'2.28,5.64%,'97.15,'+21.07%,电源设备
'1435,300040.九洲集团,'7.48,'+0.40%,0.80%,1.01%,亏损,'1.89,'-1.00%,'45.59,'+4.06%,电力行业
'1436,300760.迈瑞医疗,'228.31,'+0.12%,3.37%,1.01%,'25.28,'7.16,29.79%,'2764.73,'-9.69%,医疗器械
'1437,301010.晶雪节能,'20.51,'+7.61%,1.05%,1.01%,'78.84,'2.44,3.42%,'20.58,'-12.00%,装修建材
'1438,301108.洁雅股份,'26.48,'-0.41%,0.27%,1.01%,亏损,'1.63,0.84%,'29.93,'+44.40%,美容护理
'1439,600521.华海药业,'21.91,'+1.95%,1.14%,1.00%,'29.87,'3.35,12.66%,'328.05,'+24.07%,化学制药
'1440,601226.华电科工,'6.58,'+0.61%,0.52%,1.00%,'77.94,'1.83,3.13%,'76.70,'-2.13%,工程机械
'1441,603197.保隆科技,'40.76,'+1.49%,1.77%,1.00%,'32.39,'2.55,10.20%,'87.07,'+9.43%,汽车零部件
'1442,603693.江苏新能,'13.55,'+0.30%,1.11%,1.00%,'41.13,'1.76,4.88%,'120.79,'+39.15%,电力行业
'1443,603806.福斯特,'13.96,'-3.72%,1.86%,1.00%,'31.83,'2.17,7.22%,'364.18,'-3.70%,光伏设备
'1444,688669.聚石化学,'22.44,'-0.13%,0.89%,1.00%,亏损,'2.07,'-1.00%,'27.23,'+45.34%,塑料制品
'1445,688676.金盘科技,'44.29,'+5.30%,1.14%,1.00%,'37.08,'4.46,14.71%,'203.42,'+8.62%,电网设备
'1446,002144.宏达高科,'12.56,'+0.40%,0.40%,1.00%,'189.62,'1.07,1.36%,'22.11,'+21.20%,纺织服装
'1447,002941.新疆交建,'12.43,'+2.39%,1.24%,1.00%,'21.15,'2.19,9.44%,'78.37,'+12.81%,工程建设
'1448,300407.凯发电气,'11.19,'+0.36%,0.90%,1.00%,'63.40,'1.94,4.13%,'35.48,'+11.06%,电网设备
'1449,300568.星源材质,'11.98,'+0.76%,0.43%,1.00%,'72.63,'1.61,3.06%,'159.67,'+23.77%,电池
