序号	基金代码	基金简称	日期	单位净值	累计净值	日增长率	近1周	近1月	近3月	近6月	近1年	近2年	近3年	今年来	成立来	自定义 
499	6751	富国互联科技	8月5日	2.6777	2.6777	-0.20%	-2.23%	14.90%	21.49%	19.80%	30.57%	18.37%	-10.21%	17.85%	167.77%	29.83%
500	10420	民生加银成长	8月5日	0.7474	0.7474	0.97%	-0.89%	1.54%	6.29%	8.51%	30.46%	0.77%	-6.80%	7.68%	-25.26%	29.87%
501	5496	创金合信科技	8月5日	1.6585	1.6585	-0.46%	-0.11%	6.46%	2.62%	-1.63%	30.39%	-11.20%	-7.80%	2.16%	65.85%	28.73%
502	15904	广发新能源精	8月5日	0.8482	0.8482	0.38%	-1.42%	4.14%	9.04%	6.32%	30.37%	5.22%	---	5.80%	-15.18%	27.86%
503	14967	建信潜力新蓝	8月5日	3.405	3.405	-0.55%	-0.41%	9.98%	10.98%	12.71%	30.36%	4.06%	-13.40%	16.93%	5.03%	28.83%
504	20236	施罗德中国动	8月5日	1.2181	1.2181	0.88%	-1.59%	4.19%	9.47%	12.41%	30.26%	---	---	13.82%	21.81%	29.93%
505	19079	国富招瑞优选	8月5日	1.2727	1.2727	0.70%	0.13%	6.49%	11.13%	16.58%	30.17%	---	---	17.78%	27.27%	29.16%
506	1054	工银新金融股	8月5日	2.874	2.874	1.02%	-0.76%	0.67%	13.42%	13.78%	30.16%	13.51%	-0.79%	9.82%	187.40%	30.70%
507	7903	长城量化小盘	8月5日	1.3641	1.3641	0.54%	0.61%	5.04%	12.80%	16.92%	30.11%	2.53%	3.13%	13.96%	36.40%	29.35%
508	8261	招商研究优选	8月5日	1.4769	1.4769	0.36%	0.85%	8.58%	13.83%	18.07%	30.10%	31.78%	35.77%	15.70%	47.69%	29.56%
509	7471	博道叁佰智航	8月5日	1.4669	1.6399	0.95%	-0.45%	4.44%	12.34%	13.29%	30.07%	14.23%	4.88%	10.02%	67.06%	30.22%
510	1223	鹏华文化传媒	8月5日	1.315	1.315	1.23%	3.38%	4.86%	11.72%	7.61%	29.94%	-5.19%	7.96%	9.67%	31.50%	25.84%
511	9864	招商景气优选	8月5日	0.6489	0.6489	1.76%	0.79%	8.73%	29.47%	46.98%	29.88%	13.70%	-6.23%	40.45%	-35.11%	30.01%
512	17824	华安新材料主	8月5日	1.2487	1.2487	0.39%	0.39%	8.90%	15.94%	19.07%	29.86%	---	---	18.71%	24.87%	28.28%
513	11126	富国互联科技	8月5日	2.6062	2.6062	-0.21%	-2.25%	14.84%	21.29%	19.44%	29.82%	16.99%	-11.79%	17.44%	1.74%	29.09%
514	1764	广发沪港深新	8月5日	1.124	1.261	1.08%	-1.40%	0.54%	2.46%	14.23%	29.79%	5.84%	-4.42%	13.42%	25.52%	31.46%
515	6671	广发消费升级	8月5日	1.1919	1.1919	0.62%	-0.64%	3.74%	5.00%	12.07%	29.78%	-4.13%	-19.00%	11.71%	19.19%	30.22%
516	20237	施罗德中国动	8月5日	1.2116	1.2116	0.87%	-1.60%	4.14%	9.32%	12.13%	29.75%	---	---	13.42%	21.16%	29.42%
517	17132	中银新能源产	8月5日	1.0384	1.0384	1.21%	-1.73%	2.38%	2.35%	5.96%	29.74%	3.83%	---	9.16%	3.84%	27.76%
518	7965	民生加银品质	8月5日	0.9068	0.9068	0.65%	-1.38%	7.40%	10.82%	26.26%	29.71%	-2.09%	-20.32%	19.80%	-9.32%	28.83%
519	19080	国富招瑞优选	8月5日	1.2653	1.2653	0.69%	0.12%	6.44%	11.01%	16.36%	29.71%	---	---	17.49%	26.53%	28.69%
520	8314	摩根慧选成长	8月5日	1.3269	1.3269	0.95%	-1.57%	7.36%	13.62%	13.93%	29.68%	10.80%	-6.49%	16.13%	32.69%	29.58%
521	15905	广发新能源精	8月5日	0.8347	0.8347	0.37%	-1.43%	4.08%	8.87%	5.99%	29.59%	3.97%	---	5.43%	-16.53%	27.11%
522	9874	九泰久睿量化	8月5日	0.6992	0.6992	0.62%	-0.09%	8.66%	18.09%	16.98%	29.55%	-6.56%	-23.14%	12.79%	-30.08%	27.73%
523	13355	工银新金融股	8月5日	2.819	2.819	1.04%	-0.74%	0.64%	13.30%	13.53%	29.55%	12.40%	-2.29%	9.52%	-15.32%	30.09%
524	19941	富国洞见价值	8月5日	1.2701	1.2701	1.35%	-1.17%	7.84%	17.15%	12.61%	29.55%	---	---	17.08%	27.01%	28.03%
525	7966	民生加银品质	8月5日	0.8902	0.8902	0.66%	-1.38%	7.36%	11.00%	26.34%	29.54%	-2.61%	-21.06%	19.84%	-10.98%	28.66%
526	9863	富国创新趋势	8月5日	0.5802	0.5802	0.61%	-0.21%	10.94%	22.66%	26.76%	29.45%	-2.01%	-19.91%	26.79%	-41.98%	28.16%
527	6868	华夏科技成长	8月5日	1.5361	1.5361	-0.15%	-0.95%	5.10%	6.35%	7.68%	29.36%	3.32%	-20.88%	8.28%	53.61%	27.97%
528	19272	长城量化小盘	8月5日	1.3513	1.3513	0.54%	0.60%	5.00%	12.63%	16.58%	29.35%	---	---	13.56%	3.69%	28.59%
529	17133	中银新能源产	8月5日	1.0269	1.0269	1.20%	-1.74%	2.33%	2.26%	5.79%	29.28%	2.70%	---	8.93%	2.69%	27.31%
530	17825	华安新材料主	8月5日	1.238	1.238	0.39%	0.38%	8.86%	15.80%	18.78%	29.21%	---	---	18.36%	23.80%	27.64%
531	5009	申万菱信行业	8月5日	1.7499	1.7499	0.21%	-0.42%	4.76%	17.36%	23.09%	29.15%	14.38%	-17.27%	24.12%	74.97%	29.17%
532	8262	招商研究优选	8月5日	1.416	1.416	0.35%	0.83%	8.51%	13.59%	17.61%	29.09%	29.71%	32.58%	15.15%	41.60%	28.56%
533	1714	工银文体产业	8月5日	3.156	3.345	0.80%	0.19%	2.20%	1.19%	9.28%	28.97%	9.51%	1.97%	8.23%	256.71%	28.92%
534	19765	国寿安保优选	8月5日	1.2124	1.2124	-0.06%	-1.92%	8.40%	12.34%	12.78%	28.94%	---	---	6.91%	21.24%	28.24%
535	9865	招商景气优选	8月5日	0.6249	0.6249	1.76%	0.77%	8.64%	29.19%	46.38%	28.87%	11.91%	-8.45%	39.77%	-37.51%	29.01%
536	803	工银研究精选	8月5日	3.33	3.33	0.97%	-1.86%	6.05%	12.01%	6.73%	28.82%	6.63%	12.31%	4.52%	233.00%	26.23%
537	1705	泓德战略转型	8月5日	1.2936	2.1936	0.66%	-1.71%	3.82%	8.54%	7.60%	28.72%	-1.07%	-12.42%	7.47%	120.45%	28.49%
538	14121	大成品质医疗	8月5日	0.8928	0.8928	0.43%	2.55%	11.98%	23.26%	23.54%	28.72%	6.49%	-6.92%	21.30%	-10.72%	26.84%
539	5660	嘉实资源精选	8月5日	3.2586	3.2586	0.89%	-0.32%	6.47%	21.64%	18.10%	28.68%	26.84%	29.30%	23.59%	225.86%	28.84%
540	8315	摩根慧选成长	8月5日	1.2697	1.2697	0.95%	-1.58%	7.29%	13.39%	13.48%	28.66%	9.04%	-8.71%	15.58%	26.97%	28.56%
541	15157	申万菱信行业	8月5日	1.7219	1.7219	0.20%	-0.43%	4.72%	17.22%	22.83%	28.63%	13.14%	-18.51%	23.82%	-14.34%	28.64%
542	20276	银河新材料股	8月5日	1.1537	1.1537	0.01%	-1.82%	8.98%	12.47%	14.48%	28.62%	---	---	11.39%	15.37%	26.46%
543	11349	淳厚现代服务	8月5日	1.1577	1.1577	0.83%	-2.58%	4.46%	6.40%	10.16%	28.55%	19.03%	21.91%	10.84%	15.77%	27.97%
544	16399	九泰久睿量化	8月5日	0.6827	0.6827	0.60%	-0.12%	8.55%	17.83%	16.50%	28.47%	-8.09%	-24.95%	12.23%	-23.43%	26.68%
545	19942	富国洞见价值	8月5日	1.2548	1.2548	1.35%	-1.18%	7.78%	16.95%	12.28%	28.45%	---	---	16.70%	25.48%	26.95%
546	1719	工银国家战略	8月5日	1.84	1.84	1.21%	-0.27%	2.11%	4.49%	9.72%	28.40%	-25.54%	-14.97%	6.30%	84.00%	25.34%
547	11793	建信智能汽车	8月5日	0.7877	0.7877	0.83%	-2.10%	2.02%	4.29%	1.85%	28.37%	-4.45%	-22.03%	4.32%	-21.23%	27.40%
548	9043	九泰久信量化	8月5日	0.9743	0.9743	0.86%	0.06%	3.33%	7.97%	8.41%	28.33%	-3.04%	-24.51%	5.97%	-2.57%	26.57%
549	18971	富国致弘量化	8月5日	1.1157	1.1157	0.80%	0.40%	5.84%	14.99%	15.19%	28.33%	---	---	12.27%	11.57%	27.42%
550	19766	国寿安保优选	8月5日	1.2022	1.2022	-0.06%	-1.93%	8.36%	12.20%	12.50%	28.30%	---	---	6.60%	20.22%	27.62%
551	10687	工银文体产业	8月5日	3.071	3.071	0.85%	0.23%	2.16%	1.09%	8.98%	28.23%	8.21%	0.20%	7.87%	-1.00%	28.23%
552	1208	诺安低碳经济	8月5日	1.963	2.591	0.82%	-0.71%	4.64%	11.28%	11.60%	28.21%	12.16%	26.12%	10.78%	171.53%	27.50%
553	14122	大成品质医疗	8月5日	0.881	0.881	0.42%	2.55%	11.93%	23.13%	23.29%	28.20%	5.64%	-8.05%	21.02%	-11.90%	26.33%
554	7750	广发优势增长	8月5日	0.9523	0.9523	0.93%	-0.61%	4.51%	8.25%	17.55%	28.17%	-14.18%	-34.47%	13.73%	-4.77%	26.89%
555	5661	嘉实资源精选	8月5日	3.153	3.153	0.89%	-0.33%	6.42%	21.48%	17.81%	28.04%	25.59%	27.39%	23.22%	215.30%	28.20%
556	20277	银河新材料股	8月5日	1.1501	1.1501	0.01%	-1.84%	8.93%	12.29%	14.14%	27.85%	---	---	11.01%	15.01%	25.71%
557	11350	淳厚现代服务	8月5日	1.1303	1.1303	0.82%	-2.59%	4.41%	6.23%	9.83%	27.75%	17.58%	19.71%	10.45%	13.03%	27.17%
558	18972	富国致弘量化	8月5日	1.1029	1.1029	0.80%	0.39%	5.79%	14.80%	14.85%	27.56%	---	---	11.87%	10.29%	26.65%
559	10349	诺安低碳经济	8月5日	1.927	2.547	0.78%	-0.77%	4.56%	11.13%	11.32%	27.54%	11.01%	24.20%	10.43%	58.28%	26.83%
560	5037	银华新能源新	8月5日	1.1219	1.3849	0.52%	-2.88%	5.18%	13.38%	11.20%	27.40%	-11.81%	-38.06%	7.68%	31.76%	25.44%
561	979	景顺长城沪港	8月5日	2.692	2.692	0.94%	-1.32%	10.06%	22.70%	21.43%	27.28%	40.57%	74.69%	19.80%	169.20%	27.83%
562	9069	大成睿鑫股票	8月5日	1.3585	1.3585	0.36%	-1.06%	1.78%	5.60%	8.87%	27.26%	20.16%	26.78%	8.06%	35.85%	27.53%
563	340006	兴全全球视野	8月5日	2.4604	5.2064	0.34%	-0.78%	7.04%	14.95%	11.95%	27.22%	-0.36%	-14.06%	12.90%	827.17%	26.61%
564	1583	安信新常态股	8月5日	1.831	2.1626	0.59%	-1.31%	5.26%	12.45%	13.78%	27.21%	15.91%	29.52%	11.91%	145.57%	26.93%
565	1496	工银聚焦30	8月5日	1.333	1.333	0.76%	1.06%	10.17%	15.51%	12.02%	27.19%	-0.07%	-20.28%	13.35%	33.30%	28.05%
566	82	嘉实研究阿尔	8月5日	1.853	2.688	0.60%	-0.54%	6.01%	12.51%	12.03%	27.00%	5.76%	1.59%	9.45%	262.09%	26.66%
567	5038	银华新能源新	8月5日	1.0843	1.3433	0.52%	-2.89%	5.14%	13.25%	10.97%	26.89%	-12.51%	-38.80%	7.42%	27.50%	24.93%
568	11726	安信新常态股	8月5日	1.8006	1.8006	0.59%	-1.32%	5.22%	12.33%	13.55%	26.78%	15.05%	28.05%	11.64%	22.27%	26.50%
569	4352	北信瑞丰研究	8月5日	1.3848	1.3848	0.28%	-0.42%	10.98%	15.60%	12.22%	26.77%	12.12%	-6.90%	15.89%	38.48%	26.29%
570	9070	大成睿鑫股票	8月5日	1.3319	1.3319	0.35%	-1.06%	1.74%	5.49%	8.66%	26.75%	19.22%	25.28%	7.80%	33.19%	27.03%
571	5802	汇添富智能制	8月5日	1.311	1.311	0.56%	-3.01%	4.50%	9.75%	13.82%	26.73%	1.37%	-31.54%	11.19%	31.10%	26.32%
572	11506	建信高端装备	8月5日	1.1839	1.1839	0.27%	-2.42%	5.71%	7.44%	3.65%	26.59%	3.95%	-6.91%	6.98%	18.39%	25.17%
573	21313	景顺长城沪港	8月5日	2.668	2.668	0.95%	-1.33%	10.02%	22.50%	21.05%	26.51%	---	---	19.37%	19.21%	27.05%
574	6138	国联安价值优	8月5日	2.0592	2.0592	1.11%	-0.58%	5.20%	10.70%	11.16%	26.35%	3.39%	13.54%	7.32%	105.92%	24.40%
575	19306	嘉实研究阿尔	8月5日	1.837	1.837	0.55%	-0.60%	5.94%	12.35%	11.74%	26.34%	---	---	9.09%	10.60%	25.99%
576	11507	建信高端装备	8月5日	1.1645	1.1645	0.28%	-2.42%	5.68%	7.34%	3.46%	26.15%	3.18%	-7.97%	6.78%	16.45%	24.73%
577	4995	广发品牌消费	8月5日	1.3535	1.3535	0.74%	0.46%	1.87%	6.07%	13.58%	26.07%	-11.34%	-15.79%	11.82%	35.35%	24.94%
578	15196	汇添富智能制	8月5日	1.2837	1.2837	0.56%	-3.01%	4.45%	9.59%	13.49%	25.98%	0.16%	-32.76%	10.81%	-22.25%	25.57%
579	17726	鑫元成长驱动	8月5日	0.8776	0.8776	1.52%	1.56%	12.35%	11.94%	8.68%	25.97%	-7.52%	---	10.27%	-12.24%	25.35%
580	1576	国泰智能装备	8月5日	2.009	2.111	1.31%	0.60%	8.07%	3.40%	-0.79%	25.80%	-14.94%	-32.79%	10.14%	109.22%	24.32%
581	320022	诺安研究精选	8月5日	1.934	3.36	0.47%	-0.67%	6.32%	12.25%	12.70%	25.75%	-3.73%	-14.01%	12.25%	236.00%	24.69%
582	160133	南方天元新产	8月5日	3.5372	3.5372	0.48%	-1.46%	4.86%	10.12%	10.75%	25.74%	2.89%	-4.43%	9.90%	253.72%	25.35%
583	8934	大成科技消费	8月5日	0.8479	0.8479	-0.02%	-0.90%	9.38%	14.84%	15.91%	25.60%	-7.45%	-13.42%	21.02%	-15.09%	25.10%
584	14341	摩根时代睿选	8月5日	1.1981	1.1981	0.90%	-1.01%	7.89%	21.41%	26.24%	25.60%	19.65%	---	26.38%	19.81%	25.88%
585	540008	汇丰晋信低碳	8月5日	2.3513	2.4513	1.18%	-3.46%	5.46%	15.06%	11.32%	25.59%	-25.45%	-43.93%	5.98%	156.41%	22.41%
586	10245	广发品牌消费	8月5日	1.3286	1.3286	0.74%	0.45%	1.82%	5.96%	13.34%	25.56%	-12.05%	-16.79%	11.55%	-23.81%	24.45%
587	5237	银华医疗健康	8月5日	1.3001	1.3001	0.52%	-1.83%	9.17%	14.92%	21.96%	25.54%	-0.33%	-8.92%	18.81%	30.01%	23.96%
588	450009	国富中小盘股	8月5日	2.6317	3.6461	1.31%	-0.78%	3.13%	6.85%	10.70%	25.48%	1.54%	5.18%	8.60%	375.88%	23.75%
589	10680	华夏新兴成长	8月5日	0.7626	0.7626	0.16%	-1.78%	3.22%	6.61%	5.80%	25.47%	4.12%	-13.69%	4.94%	-23.74%	24.85%
590	17727	鑫元成长驱动	8月5日	0.8695	0.8695	1.52%	1.55%	12.31%	11.82%	8.47%	25.47%	-8.28%	---	10.01%	-13.05%	24.86%
591	162107	金鹰先进制造	8月5日	0.7424	0.7424	0.60%	0.05%	10.16%	21.96%	18.73%	25.43%	-0.87%	-22.69%	11.42%	19.77%	22.27%
592	11322	国泰智能装备	8月5日	1.973	2.074	1.28%	0.61%	8.05%	3.30%	-1.00%	25.35%	-15.61%	-33.58%	9.92%	-23.57%	23.93%
593	8854	南方内需增长	8月5日	0.9712	0.9712	0.95%	-1.44%	3.13%	7.65%	7.23%	25.20%	5.97%	-13.94%	6.43%	-2.88%	24.91%
594	4098	前海开源港股	8月5日	1.1784	1.1784	1.07%	-0.72%	4.91%	16.60%	18.22%	25.15%	25.22%	31.96%	17.97%	17.84%	24.69%
595	8234	光大消费主题	8月5日	1.1185	1.1185	0.73%	-0.96%	2.82%	5.38%	12.49%	25.14%	-21.91%	-22.53%	7.17%	11.85%	23.65%
596	1171	工银养老产业	8月5日	1.591	1.591	0.57%	-0.87%	10.26%	13.24%	20.71%	25.08%	0.19%	-8.72%	19.35%	59.10%	24.10%
597	594	大摩进取优选	8月5日	2.296	2.296	0.92%	-0.65%	3.80%	8.51%	8.00%	25.05%	-7.90%	-20.61%	7.49%	129.60%	24.24%
598	13049	兴业能源革新	8月5日	0.7768	0.7768	0.52%	-1.21%	4.99%	7.92%	3.46%	25.05%	-3.50%	-13.00%	5.30%	-22.32%	23.50%
599	5238	银华医疗健康	8月5日	1.2644	1.2644	0.51%	-1.83%	9.13%	14.80%	21.72%	25.03%	-1.13%	-10.00%	18.52%	26.44%	23.46%
600	12496	同泰行业优选	8月5日	0.5713	0.5713	-0.24%	1.75%	9.21%	13.67%	0.79%	24.98%	-7.74%	-21.35%	8.26%	-42.87%	23.05%
601	17948	国富中小盘股	8月5日	2.6074	2.6074	1.30%	-0.79%	3.09%	6.73%	10.48%	24.98%	0.73%	---	8.34%	0.26%	23.26%
602	13511	汇丰晋信低碳	8月5日	2.3069	2.3069	1.18%	-3.46%	5.42%	14.92%	11.05%	24.97%	-26.19%	-44.76%	5.67%	-52.01%	21.81%
603	14342	摩根时代睿选	8月5日	1.1852	1.1852	0.90%	-1.01%	7.84%	21.26%	25.94%	24.97%	18.45%	---	26.02%	18.52%	25.25%
604	13479	金鹰先进制造	8月5日	0.7319	0.7319	0.60%	0.05%	10.13%	21.84%	18.51%	24.94%	-1.65%	-23.61%	11.16%	-30.70%	21.78%
605	540006	汇丰晋信大盘	8月5日	4.4579	4.5179	0.59%	-1.65%	5.29%	9.99%	9.70%	24.87%	8.98%	0.78%	10.20%	372.29%	23.81%
606	17870	光大消费主题	8月5日	1.1086	1.1086	0.74%	-0.95%	2.80%	5.33%	12.32%	24.80%	-22.44%	---	6.98%	-30.56%	23.31%
607	1626	国泰央企改革	8月5日	1.6992	1.6992	0.45%	-1.42%	4.16%	4.64%	7.52%	24.67%	10.91%	-0.98%	1.02%	69.92%	24.02%
608	5620	中欧品质消费	8月5日	1.1835	1.4385	1.09%	-1.80%	0.87%	2.65%	19.32%	24.67%	-3.17%	-22.59%	14.79%	33.19%	24.45%
609	14957	华富消费成长	8月5日	0.8565	0.8565	1.05%	-0.08%	2.67%	5.45%	9.46%	24.65%	-10.00%	-14.45%	6.11%	-14.35%	24.06%
610	8935	大成科技消费	8月5日	0.8143	0.8143	-0.01%	-0.91%	9.30%	14.61%	15.47%	24.61%	-8.91%	-15.47%	20.46%	-18.46%	24.11%
611	7137	鹏扬元合量化	8月5日	1.2581	1.5321	0.77%	-0.63%	4.81%	13.00%	11.91%	24.59%	11.23%	-14.97%	9.03%	54.84%	24.07%
612	10681	华夏新兴成长	8月5日	0.7385	0.7385	0.15%	-1.80%	3.14%	6.41%	5.42%	24.56%	2.65%	-15.51%	4.50%	-26.15%	23.97%
613	15145	同泰新能源1	8月5日	0.9029	0.9029	0.17%	-1.02%	3.45%	10.47%	16.58%	24.50%	-1.44%	---	11.57%	-9.71%	23.40%
614	12497	同泰行业优选	8月5日	0.5623	0.5623	-0.23%	1.74%	9.18%	13.57%	0.61%	24.49%	-8.46%	-22.30%	8.01%	-43.77%	22.56%
615	8855	南方内需增长	8月5日	0.9399	0.9399	0.93%	-1.46%	3.07%	7.48%	6.92%	24.46%	4.70%	-15.48%	6.05%	-6.01%	24.18%
616	12238	工银养老产业	8月5日	1.552	1.552	0.58%	-0.89%	10.23%	13.12%	20.40%	24.46%	-0.96%	-10.34%	19.02%	-29.10%	23.37%
617	11418	汇添富消费精	8月5日	0.6526	0.6526	1.13%	-0.15%	1.83%	5.62%	17.48%	24.45%	-12.61%	-21.69%	14.61%	-34.74%	24.14%
618	9899	上银内需增长	8月5日	0.84	0.84	0.65%	0.12%	2.55%	6.64%	10.11%	24.43%	-0.11%	2.04%	7.62%	-16.00%	24.70%
619	13050	兴业能源革新	8月5日	0.7616	0.7616	0.50%	-1.23%	4.93%	7.77%	3.20%	24.42%	-4.47%	-14.31%	4.98%	-23.84%	22.88%
620	5669	前海开源公用	8月5日	2.8484	2.8484	0.59%	-1.06%	6.12%	12.76%	17.22%	24.37%	6.51%	-7.10%	14.32%	184.84%	22.58%
621	19243	汇丰晋信大盘	8月5日	4.4261	4.4261	0.59%	-1.66%	5.24%	9.87%	9.48%	24.33%	---	---	9.94%	16.39%	23.28%
622	1703	银华沪港深增	8月5日	2.085	2.155	1.21%	0.10%	6.65%	15.19%	20.80%	24.11%	2.36%	-0.62%	22.65%	121.85%	23.74%
623	19117	国泰央企改革	8月5日	1.6872	1.6872	0.45%	-1.42%	4.11%	4.50%	7.25%	24.07%	---	---	0.73%	17.44%	23.42%
624	14364	银华沪港深增	8月5日	1.999	1.999	1.22%	0.05%	6.56%	15.02%	20.42%	24.01%	1.78%	-4.40%	22.64%	-24.88%	23.62%
625	15146	同泰新能源1	8月5日	0.8927	0.8927	0.16%	-1.03%	3.41%	10.36%	16.34%	24.00%	-2.22%	---	11.30%	-10.73%	22.91%
626	1482	摩根新兴服务	8月5日	1.5344	1.5344	0.60%	-0.92%	8.20%	15.34%	13.74%	23.97%	-6.29%	-16.53%	14.46%	53.44%	23.19%
627	11419	汇添富消费精	8月5日	0.6417	0.6417	1.13%	-0.16%	1.79%	5.51%	17.25%	23.95%	-13.30%	-22.62%	14.34%	-35.83%	23.67%
628	4686	华夏研究精选	8月5日	1.513	1.513	0.64%	-0.92%	3.07%	11.64%	10.07%	23.85%	4.64%	0.24%	7.64%	51.30%	23.25%
629	1718	工银物流产业	8月5日	4.095	4.095	0.74%	-1.70%	3.80%	10.86%	9.87%	23.79%	18.94%	21.08%	7.03%	309.50%	23.79%
630	746	招商行业精选	8月5日	4.653	4.653	0.80%	0.04%	4.33%	6.09%	9.20%	23.72%	45.50%	48.04%	8.26%	365.30%	22.74%
631	5621	中欧品质消费	8月5日	1.1224	1.3614	1.09%	-1.82%	0.79%	2.44%	18.85%	23.67%	-4.73%	-24.43%	14.24%	25.64%	23.45%
632	15754	上银内需增长	8月5日	0.824	0.824	0.66%	0.11%	2.50%	6.47%	9.79%	23.67%	-1.32%	0.21%	7.25%	1.62%	23.93%
633	540009	汇丰晋信消费	8月5日	0.8056	1.7986	0.79%	0.61%	0.56%	1.16%	7.53%	23.67%	2.18%	-7.27%	3.92%	86.54%	22.36%
634	14958	华富消费成长	8月5日	0.8358	0.8358	1.04%	-0.11%	2.59%	5.22%	9.03%	23.66%	-11.44%	-16.50%	5.60%	-16.42%	23.07%
635	7138	鹏扬元合量化	8月5日	1.1822	1.4442	0.77%	-0.65%	4.73%	12.75%	11.47%	23.60%	9.45%	-16.99%	8.51%	45.37%	23.08%
636	8177	建信高股息主	8月5日	1.0284	1.7049	1.66%	-1.44%	5.99%	18.36%	14.65%	23.47%	3.58%	-16.89%	10.64%	61.83%	23.07%
637	519965	长信量化多策	8月5日	1.1469	1.7069	0.71%	-0.68%	4.19%	11.60%	10.99%	23.43%	8.26%	-0.87%	8.59%	77.45%	23.94%
638	5161	华商上游产业	8月5日	2.7164	2.7164	0.63%	-1.14%	3.17%	15.03%	15.56%	23.41%	17.06%	24.42%	19.24%	171.64%	23.73%
639	628	大成高鑫股票	8月5日	4.8405	4.8405	0.46%	-1.01%	0.97%	4.18%	8.85%	23.39%	26.05%	41.41%	7.11%	384.05%	24.03%
640	17177	摩根新兴服务	8月5日	1.5102	1.5102	0.60%	-0.93%	8.15%	15.16%	13.41%	23.23%	-7.42%	---	14.05%	-3.30%	22.45%
641	19124	博道红利智航	8月5日	1.1965	1.2465	1.06%	0.43%	3.17%	10.74%	12.77%	23.19%	---	---	8.55%	25.34%	23.36%
642	15001	工银物流产业	8月5日	4.05	4.05	0.75%	-1.70%	3.77%	10.72%	9.61%	23.18%	17.77%	19.29%	6.72%	8.55%	23.18%
643	326	南方中小盘成	8月5日	1.0919	1.9229	0.58%	-0.47%	4.06%	9.89%	10.40%	23.13%	-8.28%	-16.56%	6.53%	87.16%	21.48%
644	12126	宏利新能源股	8月5日	0.9445	0.9445	0.67%	-1.93%	4.73%	8.14%	11.96%	23.05%	-15.30%	-39.37%	9.52%	-5.55%	22.93%
645	12835	招商景气精选	8月5日	1.1099	1.1099	0.38%	0.63%	6.80%	11.92%	15.29%	22.99%	41.42%	44.01%	12.43%	10.99%	22.98%
646	11066	大成高鑫股票	8月5日	4.7557	4.7557	0.45%	-1.02%	0.94%	4.07%	8.63%	22.97%	25.15%	39.79%	6.83%	53.86%	23.61%
647	778	鹏华先进制造	8月5日	3.267	3.267	1.24%	0.71%	5.97%	9.15%	12.11%	22.91%	10.00%	16.26%	8.07%	226.70%	23.14%
648	320020	诺安策略精选	8月5日	1.8323	2.6707	0.76%	0.02%	-0.16%	5.45%	15.90%	22.70%	-11.45%	-7.63%	16.68%	167.07%	22.88%
649	19125	博道红利智航	8月5日	1.1879	1.2379	1.05%	0.43%	3.14%	10.63%	12.55%	22.70%	---	---	8.30%	24.47%	22.87%
650	12127	宏利新能源股	8月5日	0.9327	0.9327	0.67%	-1.94%	4.70%	8.06%	11.79%	22.68%	-15.81%	-39.91%	9.32%	-6.73%	22.56%
651	18023	华商上游产业	8月5日	2.6775	2.6775	0.62%	-1.15%	3.12%	14.85%	15.21%	22.66%	15.65%	---	18.82%	9.90%	22.98%
652	1974	景顺长城量化	8月5日	1.777	2.062	0.85%	-0.62%	3.86%	10.65%	10.58%	22.57%	4.95%	-1.32%	7.44%	108.01%	22.36%
653	167702	德邦量化优选	8月5日	1.1553	1.3653	0.71%	-0.61%	2.74%	9.18%	11.50%	22.51%	-9.17%	-12.12%	9.02%	31.83%	22.57%
654	4716	中信保诚量化	8月5日	1.694	1.7749	0.80%	-1.07%	3.30%	9.34%	8.41%	22.51%	7.00%	10.57%	5.17%	77.98%	22.70%
655	19717	南方中小盘成	8月5日	1.0808	1.9118	0.58%	-0.48%	4.00%	9.73%	10.08%	22.39%	---	---	6.15%	4.65%	20.76%
656	167703	德邦量化优选	8月5日	1.1198	1.3298	0.72%	-0.61%	2.72%	9.10%	11.37%	22.21%	-9.63%	-12.78%	8.86%	28.08%	22.25%
657	4858	长信量化多策	8月5日	1.1339	1.6139	0.71%	-0.69%	4.09%	11.31%	10.47%	22.21%	6.05%	-3.55%	7.96%	38.39%	22.73%
658	991	工银战略转型	8月5日	3.75	3.75	0.70%	-2.04%	4.14%	10.82%	12.48%	22.07%	-3.33%	0.62%	8.07%	275.00%	20.70%
659	12836	招商景气精选	8月5日	1.0745	1.0745	0.37%	0.61%	6.72%	11.68%	14.83%	22.02%	39.18%	40.59%	11.89%	7.45%	22.01%
660	11384	南方远见回报	8月5日	1.0956	1.0956	0.99%	-0.04%	0.57%	10.18%	11.50%	22.00%	28.23%	23.55%	9.07%	9.56%	22.32%
661	11295	中信保诚量化	8月5日	0.9815	0.9815	0.79%	-1.08%	3.26%	9.21%	8.19%	22.00%	6.12%	9.24%	4.92%	-1.85%	22.20%
662	7590	华宝绿色领先	8月5日	1.2464	1.2464	1.01%	-0.55%	5.46%	9.05%	4.79%	21.93%	-7.21%	-22.74%	2.70%	24.64%	19.58%
663	592	建信改革红利	8月5日	3.913	3.913	0.08%	-2.54%	6.68%	11.67%	6.68%	21.79%	-11.31%	-31.82%	5.47%	291.30%	20.73%
664	793	工银高端制造	8月5日	1.584	1.584	0.57%	-1.86%	3.87%	4.14%	4.14%	21.75%	0.19%	-13.40%	4.35%	58.40%	20.64%
