序号	基金代码	基金简称	日期	单位净值	累计净值	日增长率	近1周	近1月	近3月	近6月	近1年	近2年	近3年	今年来	成立来	自定义 
565	19602	鹏华精新添利	8月5日	1.0733	1.0733	0.01%	-0.10%	1.98%	2.74%	3.63%	7.15%	---	---	4.34%	7.33%	7.12%
566	16715	建信渤泰债券	8月5日	1.0905	1.0905	0.24%	0.23%	0.81%	2.60%	2.45%	7.10%	8.30%	---	2.44%	9.05%	7.15%
567	18763	汇添富稳荣回	8月5日	1.1103	1.1103	0.20%	0.10%	0.53%	2.46%	2.55%	7.09%	---	---	2.19%	11.03%	7.16%
568	4079	万家鑫丰纯债	8月5日	1.0876	1.348	0.00%	0.30%	-0.37%	0.20%	0.12%	7.07%	9.05%	11.24%	0.94%	39.90%	7.07%
569	160217	国泰信用互利	8月5日	1.0869	1.7015	0.06%	0.12%	0.48%	1.87%	2.09%	7.07%	6.84%	7.54%	2.97%	91.90%	6.99%
570	19038	海富通添利收	8月5日	1.1049	1.1049	0.13%	0.24%	0.43%	1.42%	1.78%	7.06%	---	---	2.17%	10.49%	7.03%
571	530008	建信稳定增利	8月5日	2.048	2.361	0.15%	0.20%	0.94%	2.40%	2.35%	7.06%	4.97%	5.12%	3.23%	164.18%	6.83%
572	45	工银产业债债	8月5日	1.519	1.924	0.20%	0.13%	0.80%	2.91%	2.57%	7.05%	7.05%	8.20%	2.50%	102.40%	7.12%
573	519060	海富通纯债债	8月5日	1.1854	2.3854	0.16%	0.36%	0.58%	1.64%	1.93%	7.04%	6.57%	6.31%	3.06%	153.97%	7.08%
574	2066	景顺长城景盛	8月5日	1.14	1.289	0.26%	0.09%	0.80%	3.45%	3.64%	7.04%	11.00%	13.73%	4.01%	30.98%	7.04%
575	15451	兴华安丰纯债	8月5日	1.0742	1.1317	0.04%	0.19%	-0.16%	0.12%	6.17%	7.04%	10.11%	12.22%	6.16%	13.55%	7.06%
576	6467	浦银安盛双债	8月5日	1.2465	1.2465	0.30%	0.31%	0.74%	3.24%	2.81%	7.02%	5.81%	6.55%	3.72%	24.65%	7.14%
577	890011	长江聚利债券	8月5日	1.1402	2.2474	0.23%	0.21%	1.36%	3.42%	2.70%	7.01%	8.24%	2.27%	2.66%	-0.37%	6.95%
578	15805	景顺长城景颐	8月5日	1.0869	1.1256	0.15%	-0.51%	0.97%	2.49%	3.22%	6.99%	9.99%	12.62%	2.59%	12.61%	6.99%
579	15931	金鹰恒润债券	8月5日	1.1201	1.1201	0.20%	0.05%	1.03%	2.06%	2.59%	6.98%	9.89%	---	2.66%	12.01%	7.05%
580	406	汇添富双利增	8月5日	1.1423	1.5936	-0.04%	-0.04%	2.60%	7.10%	6.48%	6.96%	7.36%	7.19%	6.86%	70.14%	7.10%
581	5160	华泰保兴尊合	8月5日	1.2474	1.4714	0.15%	0.32%	0.07%	2.14%	2.20%	6.96%	11.32%	14.01%	2.68%	49.81%	7.07%
582	8504	国泰信用互利	8月5日	1.0837	1.3036	0.06%	0.12%	0.47%	1.84%	2.04%	6.96%	6.61%	7.20%	2.91%	16.27%	6.87%
583	10899	上银慧恒收益	8月5日	0.8838	0.8838	0.15%	-0.11%	0.97%	2.65%	0.19%	6.95%	5.76%	-9.29%	2.39%	-11.62%	7.53%
584	12902	平安添悦债券	8月5日	1.1083	1.195	0.17%	0.15%	0.67%	2.61%	2.37%	6.94%	9.63%	---	2.35%	20.38%	6.82%
585	6867	易方达丰华债	8月5日	1.3191	1.4221	0.14%	0.05%	1.22%	2.74%	2.10%	6.93%	6.05%	2.95%	2.77%	42.53%	6.81%
586	20178	嘉实双季兴享	8月5日	1.0986	1.0986	0.09%	0.31%	-0.22%	0.31%	2.55%	6.93%	---	---	3.27%	9.86%	---
587	630103	华商收益增强	8月5日	1.406	1.912	0.14%	0.07%	0.57%	1.74%	1.52%	6.92%	6.11%	12.66%	2.18%	109.80%	7.00%
588	206004	鹏华信用增利	8月5日	1.4396	1.8357	0.19%	0.25%	1.22%	4.43%	5.61%	6.91%	6.60%	2.21%	5.88%	91.60%	6.95%
589	14494	万家鑫丰纯债	8月5日	1.0862	1.1737	0.01%	0.30%	-0.36%	0.20%	0.13%	6.91%	8.88%	11.09%	0.95%	13.54%	6.90%
590	16162	天弘永利优享	8月5日	1.1052	1.1052	0.09%	0.17%	1.59%	2.97%	3.14%	6.89%	8.74%	---	2.59%	10.52%	7.01%
591	253060	国联安信心增	8月5日	1.1514	1.4899	0.36%	0.46%	1.60%	5.11%	5.63%	6.86%	5.27%	6.57%	6.69%	56.23%	6.71%
592	573003	诺德增强收益	8月5日	1.014	1.179	0.40%	0.00%	0.80%	2.32%	-0.88%	6.85%	1.50%	-0.59%	-1.46%	18.09%	6.29%
593	6331	中银国有企业	8月5日	1.2024	1.3461	0.09%	0.29%	0.59%	1.74%	2.24%	6.85%	10.17%	12.55%	3.20%	35.78%	6.84%
594	20219	万家锦利债券	8月5日	1.0775	1.0775	0.34%	0.76%	2.66%	3.77%	4.86%	6.83%	---	---	5.02%	7.75%	6.87%
595	4080	万家鑫丰纯债	8月5日	1.0849	1.3322	0.00%	0.30%	-0.39%	0.15%	0.03%	6.82%	8.59%	10.56%	0.83%	37.83%	6.82%
596	4427	交银增利增强	8月5日	1.2723	1.6503	0.20%	0.42%	1.28%	3.72%	3.95%	6.82%	6.39%	6.44%	4.27%	71.62%	6.87%
597	10431	招商安阳债券	8月5日	1.0463	1.2786	0.14%	-0.09%	0.92%	2.18%	3.04%	6.82%	13.63%	20.73%	2.60%	31.01%	6.80%
598	15625	平安添润债券	8月5日	1.1423	1.1423	0.20%	-0.02%	0.43%	2.67%	4.45%	6.82%	12.79%	---	4.03%	14.23%	6.88%
599	2961	中欧双利债券	8月5日	1.1665	1.4028	0.21%	0.03%	0.33%	2.73%	2.74%	6.81%	7.99%	8.53%	2.40%	43.02%	6.96%
600	669	国寿安保尊享	8月5日	1.2805	1.6798	0.14%	0.35%	0.27%	1.28%	1.73%	6.80%	10.46%	12.85%	2.34%	77.27%	6.82%
601	16850	中欧颐利债券	8月5日	1.1015	1.1015	0.14%	0.25%	0.72%	2.18%	3.48%	6.77%	10.02%	---	3.26%	10.15%	6.76%
602	16640	南方达元债券	8月5日	1.0507	1.0507	-0.03%	-0.25%	1.99%	2.92%	4.16%	6.76%	5.11%	---	4.88%	5.07%	6.57%
603	19673	汇丰晋信慧鑫	8月5日	1.0703	1.0703	0.18%	-0.11%	0.74%	2.46%	3.41%	6.76%	---	---	3.64%	7.03%	6.77%
604	16419	国泰安璟债券	8月5日	1.072	1.072	0.22%	0.09%	0.27%	2.17%	2.76%	6.75%	7.25%	---	2.52%	7.20%	6.74%
605	15932	金鹰恒润债券	8月5日	1.1128	1.1128	0.20%	0.04%	1.01%	2.00%	2.46%	6.74%	9.40%	---	2.51%	11.28%	6.82%
606	18784	信澳鑫瑞6个	8月5日	1.1012	1.1012	0.06%	-0.19%	0.52%	1.08%	2.20%	6.74%	---	---	1.98%	10.12%	6.75%
607	630107	华商稳健双利	8月5日	1.543	2.011	0.26%	-0.26%	2.12%	3.35%	3.42%	6.72%	7.38%	8.52%	2.94%	108.90%	6.79%
608	20181	长城智盈添益	8月5日	1.0916	1.0916	0.19%	0.43%	0.32%	1.58%	2.21%	6.71%	---	---	2.29%	9.16%	6.74%
609	14720	长江聚利债券	8月5日	1.3232	1.3232	0.23%	0.21%	1.34%	3.34%	2.56%	6.70%	24.08%	16.49%	2.48%	15.62%	6.63%
610	5301	前海开源弘泽	8月5日	1.1908	1.9038	0.24%	0.63%	1.02%	2.97%	3.31%	6.69%	8.91%	10.45%	3.79%	97.02%	6.81%
611	6585	南方宝元债券	8月5日	2.5755	4.0575	0.27%	-0.10%	1.12%	3.04%	2.40%	6.69%	3.41%	4.04%	1.09%	35.69%	6.64%
612	15141	华泰紫金周周	8月5日	1.0756	1.0756	0.12%	0.35%	0.56%	1.86%	1.89%	6.69%	7.95%	6.42%	2.31%	7.56%	6.66%
613	519669	银河领先债券	8月5日	1.2802	1.8042	0.15%	0.23%	0.38%	1.40%	2.06%	6.68%	11.36%	13.37%	2.95%	100.73%	6.68%
614	181	景顺长城四季	8月5日	1.257	1.638	0.08%	0.32%	0.32%	2.02%	2.52%	6.68%	10.42%	13.76%	3.02%	75.11%	6.68%
615	12338	中信建投双鑫	8月5日	1.0694	1.0694	0.16%	0.63%	0.91%	2.43%	1.67%	6.68%	8.29%	5.27%	2.78%	6.94%	6.64%
616	16716	建信渤泰债券	8月5日	1.0797	1.0797	0.23%	0.21%	0.77%	2.48%	2.23%	6.68%	7.43%	---	2.19%	7.97%	6.73%
617	18764	汇添富稳荣回	8月5日	1.1026	1.1026	0.19%	0.09%	0.49%	2.35%	2.34%	6.67%	---	---	1.95%	10.26%	6.74%
618	16420	国泰安璟债券	8月5日	1.0715	1.0715	0.22%	0.09%	0.26%	2.14%	2.70%	6.66%	7.05%	---	2.47%	7.15%	6.65%
619	519667	银河银信债券	8月5日	1.0433	1.9509	0.17%	0.05%	0.33%	1.93%	2.40%	6.64%	2.97%	3.23%	2.57%	117.75%	6.52%
620	46	工银产业债债	8月5日	1.464	1.843	0.21%	0.07%	0.76%	2.81%	2.38%	6.63%	6.24%	6.96%	2.23%	92.62%	6.71%
621	19039	海富通添利收	8月5日	1.0972	1.0972	0.13%	0.23%	0.38%	1.32%	1.57%	6.63%	---	---	1.93%	9.72%	6.61%
622	14116	上银慧恒收益	8月5日	0.8753	0.8753	0.15%	-0.13%	0.95%	2.57%	0.03%	6.61%	5.12%	-10.11%	2.21%	-12.49%	7.20%
623	15626	平安添润债券	8月5日	1.1329	1.1329	0.20%	-0.03%	0.40%	2.57%	4.28%	6.61%	12.15%	---	3.80%	13.29%	6.67%
624	21108	国泰君安18	8月5日	1.0819	1.0819	0.07%	0.42%	-0.61%	-0.04%	0.44%	6.61%	---	---	1.60%	8.19%	6.79%
625	675111	西部利得汇享	8月5日	1.3458	1.5122	0.10%	0.31%	0.49%	1.89%	2.43%	6.60%	9.90%	12.38%	2.98%	56.34%	6.60%
626	4534	汇添富双盈回	8月5日	1.4223	1.4223	0.10%	0.45%	0.57%	2.26%	3.59%	6.60%	10.00%	12.51%	4.08%	42.23%	6.88%
627	18772	南方惠享稳健	8月5日	1.0842	1.0842	0.11%	-0.15%	1.17%	1.99%	1.13%	6.60%	---	---	0.65%	8.42%	6.50%
628	6650	招商安庆债券	8月5日	1.3271	1.3271	0.12%	0.35%	0.78%	2.01%	3.31%	6.59%	10.44%	7.04%	3.44%	32.71%	6.13%
629	407	汇添富双利增	8月5日	1.1157	1.567	-0.04%	-0.04%	2.57%	6.99%	6.28%	6.57%	6.56%	5.99%	6.61%	66.09%	6.71%
630	13211	华富安盈一年	8月5日	0.997	0.997	0.34%	0.27%	1.71%	4.25%	4.62%	6.57%	6.39%	2.50%	4.79%	-0.30%	6.68%
631	20182	长城智盈添益	8月5日	1.0877	1.0877	0.19%	0.42%	0.30%	1.50%	2.05%	6.57%	---	---	2.11%	8.77%	6.60%
632	1019	兴业年年利定	8月5日	1.381	1.564	0.22%	0.44%	-0.14%	2.14%	2.45%	6.56%	10.13%	12.46%	2.98%	62.92%	---
633	12903	平安添悦债券	8月5日	1.1107	1.1842	0.17%	0.14%	0.63%	2.51%	2.19%	6.56%	8.88%	---	2.12%	19.11%	6.45%
634	15806	景顺长城景颐	8月5日	1.0733	1.1116	0.14%	-0.52%	0.93%	2.37%	3.01%	6.53%	9.07%	11.23%	2.35%	11.20%	6.53%
635	16142	华安沣悦债券	8月5日	1.0809	1.0809	0.08%	0.15%	0.51%	2.06%	2.19%	6.53%	6.99%	---	2.28%	8.09%	6.36%
636	18898	易方达悦和稳	8月5日	1.0739	1.0739	0.11%	0.09%	0.51%	1.81%	2.63%	6.53%	---	---	2.60%	7.39%	---
637	18253	平安利率债A	8月5日	1.0935	1.1395	-0.01%	0.16%	-0.55%	-0.23%	0.73%	6.52%	12.57%	---	1.74%	13.93%	6.48%
638	15464	兴证全球兴益	8月5日	1.0797	1.0797	0.18%	0.09%	0.87%	2.65%	3.06%	6.51%	6.91%	---	2.95%	7.97%	6.54%
639	18471	南方津享稳健	8月5日	1.1007	1.1007	0.15%	0.16%	0.94%	2.31%	2.56%	6.51%	9.59%	---	2.39%	10.07%	6.43%
640	253061	国联安信心增	8月5日	1.1427	1.4412	0.36%	0.46%	1.57%	5.03%	5.48%	6.50%	4.59%	5.57%	6.50%	49.88%	6.35%
641	675113	西部利得汇享	8月5日	1.3355	1.4964	0.10%	0.30%	0.48%	1.86%	2.38%	6.50%	9.68%	12.05%	2.93%	54.46%	6.49%
642	11091	工银双玺6个	8月5日	1.1096	1.1096	0.14%	0.00%	0.55%	1.95%	2.36%	6.48%	7.95%	9.83%	2.07%	10.96%	6.59%
643	851900	海通安悦债券	8月5日	1.2466	1.8706	0.10%	0.26%	0.58%	1.76%	2.21%	6.47%	6.89%	9.76%	2.67%	12.53%	6.44%
644	12017	国投瑞银和旭	8月5日	1.0491	1.0491	0.22%	0.10%	0.78%	2.20%	3.01%	6.44%	5.42%	3.43%	3.36%	4.91%	6.45%
645	17763	银河领先债券	8月5日	1.2719	1.3049	0.14%	0.24%	0.36%	1.34%	1.94%	6.44%	10.73%	---	2.80%	13.13%	6.44%
646	519730	交银定期支付	8月5日	1.6037	1.6037	0.22%	0.46%	1.74%	3.87%	4.09%	6.41%	3.04%	1.56%	4.07%	60.37%	6.47%
647	50016	博时宏观回报	8月5日	1.4923	1.6603	0.15%	0.14%	1.28%	2.32%	1.81%	6.40%	5.28%	6.23%	1.81%	70.51%	6.36%
648	21109	国泰君安18	8月5日	1.0793	1.0793	0.07%	0.41%	-0.62%	-0.08%	0.34%	6.40%	---	---	1.48%	7.93%	6.58%
649	15477	国联融盛双盈	8月5日	1.1024	1.1024	0.12%	0.19%	0.28%	1.30%	1.71%	6.38%	8.84%	---	2.16%	10.24%	6.46%
650	19674	汇丰晋信慧鑫	8月5日	1.0653	1.0653	0.18%	-0.12%	0.71%	2.35%	3.23%	6.38%	---	---	3.42%	6.53%	6.38%
651	2962	中欧双利债券	8月5日	1.1258	1.3577	0.20%	0.01%	0.29%	2.61%	2.54%	6.37%	7.12%	7.23%	2.16%	38.19%	6.53%
652	5302	前海开源弘泽	8月5日	1.1614	1.8692	0.24%	0.62%	0.99%	2.89%	3.15%	6.37%	8.13%	9.21%	3.60%	92.88%	6.48%
653	12191	中银恒泰9个	8月5日	1.0387	1.0387	0.16%	0.13%	0.45%	2.31%	1.57%	6.37%	4.09%	3.84%	2.24%	3.87%	6.53%
654	4428	交银增利增强	8月5日	1.2532	1.6082	0.19%	0.41%	1.24%	3.60%	3.73%	6.36%	5.51%	5.14%	4.01%	66.30%	6.41%
655	15142	华泰紫金周周	8月5日	1.0647	1.0647	0.12%	0.34%	0.54%	1.78%	1.73%	6.36%	7.30%	5.47%	2.13%	6.47%	6.34%
656	8044	博远增强回报	8月5日	0.939	1.0215	0.26%	-1.05%	0.77%	4.50%	3.39%	6.35%	3.86%	-3.16%	5.00%	1.66%	6.44%
657	4104	中信保诚稳鑫	8月5日	1.1642	1.3952	0.07%	0.47%	-0.33%	0.04%	0.25%	6.34%	8.94%	16.30%	1.09%	45.78%	6.35%
658	2723	江信祺福A	8月5日	1.5389	1.5389	0.08%	0.24%	1.97%	4.57%	3.25%	6.34%	10.62%	15.46%	3.34%	53.87%	6.38%
659	12433	华安添和一年	8月5日	1.0557	1.0557	0.03%	0.08%	0.08%	0.86%	2.02%	6.34%	4.86%	4.77%	1.42%	5.57%	6.22%
660	16851	中欧颐利债券	8月5日	1.0897	1.0897	0.13%	0.23%	0.68%	2.06%	3.27%	6.34%	9.14%	---	3.02%	8.97%	6.32%
661	410004	华富收益增强	8月5日	1.4241	2.5736	0.21%	0.32%	0.64%	2.62%	3.17%	6.33%	7.14%	6.97%	4.11%	220.68%	6.39%
662	4246	德邦锐乾债券	8月5日	1.0665	1.3755	0.00%	0.18%	-0.12%	0.45%	1.77%	6.33%	10.55%	13.06%	2.54%	44.30%	6.34%
663	18785	信澳鑫瑞6个	8月5日	1.0923	1.0923	0.06%	-0.20%	0.49%	0.98%	2.00%	6.30%	---	---	1.73%	9.23%	6.30%
664	1889	中欧增强回报	8月5日	1.1102	1.6575	0.13%	0.38%	0.83%	2.15%	2.60%	6.28%	11.71%	11.78%	3.24%	32.80%	6.30%
665	12339	中信建投双鑫	8月5日	1.0533	1.0533	0.16%	0.62%	0.86%	2.32%	1.47%	6.27%	7.44%	4.01%	2.53%	5.33%	6.22%
666	9021	鹏华丰诚债券	8月5日	1.2159	1.2159	0.14%	0.39%	0.72%	2.30%	2.69%	6.26%	7.81%	11.36%	3.07%	21.59%	6.30%
667	851986	海通安悦债券	8月5日	1.2376	1.8616	0.10%	0.26%	0.57%	1.71%	2.10%	6.25%	6.44%	9.10%	2.55%	11.72%	6.22%
668	166008	中欧增强回报	8月5日	1.1152	1.6562	0.13%	0.39%	0.83%	2.16%	2.60%	6.24%	11.67%	11.73%	3.24%	85.02%	6.26%
669	9089	嘉实稳固收益	8月5日	1.2022	1.371	0.18%	-0.14%	1.91%	3.82%	3.28%	6.24%	6.06%	7.00%	3.50%	26.16%	6.24%
670	18254	平安利率债C	8月5日	1.0888	1.1348	-0.02%	0.15%	-0.59%	-0.31%	0.58%	6.24%	11.91%	---	1.57%	13.46%	6.20%
671	19287	鹏华丰诚债券	8月5日	1.0945	1.0945	0.14%	0.39%	0.72%	2.29%	2.67%	6.24%	---	---	3.05%	9.45%	6.28%
672	20955	银华盛泓债券	8月5日	1.0766	1.0766	0.16%	0.08%	1.56%	3.17%	4.66%	6.24%	---	---	4.44%	7.66%	6.29%
673	10619	华安添利6个	8月5日	1.1042	1.1042	0.14%	0.14%	0.78%	2.21%	2.11%	6.23%	8.44%	9.87%	1.75%	10.42%	5.94%
674	13231	浙商智多盈债	8月5日	1.0747	1.0747	0.16%	0.03%	0.20%	1.52%	1.94%	6.23%	10.66%	7.60%	1.84%	7.47%	6.32%
675	4105	中信保诚稳鑫	8月5日	1.1652	1.3967	0.06%	0.47%	-0.34%	0.01%	0.20%	6.22%	8.69%	15.97%	1.02%	45.84%	6.23%
676	11671	中信建投双利	8月5日	1.0561	1.0561	0.08%	0.24%	1.71%	3.88%	1.17%	6.22%	6.22%	3.37%	2.02%	5.61%	6.20%
677	162210	宏利集利债券	8月5日	1.2091	2.1328	0.05%	0.20%	0.95%	3.07%	2.04%	6.21%	9.22%	8.61%	1.60%	146.49%	5.95%
678	519666	银河银信债券	8月5日	1.0403	1.8758	0.17%	0.04%	0.30%	1.82%	2.21%	6.21%	2.16%	2.00%	2.33%	129.00%	6.09%
679	163819	中银信用增利	8月5日	1.17	1.8237	0.15%	0.33%	0.58%	2.09%	2.66%	6.21%	10.51%	10.83%	3.73%	111.73%	6.23%
680	15478	国联融盛双盈	8月5日	1.0922	1.0922	0.12%	0.18%	0.25%	1.20%	1.52%	6.21%	8.22%	---	1.92%	9.22%	6.29%
681	18472	南方津享稳健	8月5日	1.0939	1.0939	0.16%	0.16%	0.91%	2.23%	2.42%	6.21%	8.95%	---	2.21%	9.39%	6.14%
682	675081	西部利得祥盈	8月5日	1.2534	1.5084	0.09%	0.10%	0.46%	1.70%	2.75%	6.20%	7.79%	5.56%	2.95%	52.10%	6.25%
683	182	景顺长城四季	8月5日	1.234	1.576	0.08%	0.24%	0.24%	1.81%	2.23%	6.17%	9.47%	12.27%	2.74%	67.12%	6.17%
684	4535	汇添富双盈回	8月5日	1.3769	1.3769	0.09%	0.44%	0.53%	2.15%	3.38%	6.17%	9.11%	11.17%	3.83%	37.69%	6.45%
685	16143	华安沣悦债券	8月5日	1.07	1.07	0.07%	0.14%	0.48%	1.96%	2.01%	6.17%	6.27%	---	2.08%	7.00%	5.99%
686	18773	南方惠享稳健	8月5日	1.0765	1.0765	0.11%	-0.16%	1.13%	1.88%	0.93%	6.17%	---	---	0.41%	7.65%	6.08%
687	10927	大成元吉增利	8月5日	1.0784	1.0784	0.17%	0.20%	-0.07%	2.02%	1.96%	6.16%	5.91%	5.49%	2.37%	7.84%	6.16%
688	13212	华富安盈一年	8月5日	0.9813	0.9813	0.35%	0.27%	1.68%	4.14%	4.42%	6.14%	5.54%	1.26%	4.54%	-1.87%	6.24%
689	16658	兴华安裕利率	8月5日	1.1173	1.1653	0.01%	0.75%	-0.83%	-0.07%	-0.39%	6.13%	15.69%	---	0.67%	16.92%	6.23%
690	270029	广发聚财信用	8月5日	1.301	1.802	0.23%	0.31%	1.09%	2.52%	2.52%	6.12%	7.61%	8.69%	2.93%	95.64%	6.20%
691	3301	华夏鼎融债券	8月5日	1.1079	1.3614	0.23%	0.52%	1.33%	2.99%	2.93%	6.12%	7.84%	7.33%	2.69%	38.35%	6.12%
692	13063	广发集益一年	8月5日	1.0302	1.0302	0.23%	0.13%	1.04%	1.62%	3.32%	6.12%	0.78%	2.50%	2.67%	3.02%	5.88%
693	11864	博时恒泰债券	8月5日	1.1443	1.1443	0.19%	0.03%	0.60%	2.56%	3.29%	6.11%	8.02%	9.36%	3.67%	14.43%	6.07%
694	675083	西部利得祥盈	8月5日	1.195	1.45	0.09%	0.10%	0.45%	1.67%	2.70%	6.10%	7.58%	5.24%	2.88%	46.23%	6.14%
695	8036	蜂巢恒利债券	8月5日	1.1496	1.2026	0.13%	0.19%	0.26%	1.13%	1.91%	6.10%	12.21%	12.58%	1.75%	20.94%	6.03%
696	15465	兴证全球兴益	8月5日	1.0669	1.0669	0.18%	0.08%	0.84%	2.55%	2.87%	6.10%	6.06%	---	2.71%	6.69%	6.13%
697	18899	易方达悦和稳	8月5日	1.0677	1.0677	0.11%	0.08%	0.48%	1.70%	2.42%	6.10%	---	---	2.36%	6.77%	---
698	3637	安信永鑫增强	8月5日	1.0769	1.3599	0.09%	0.01%	0.78%	1.79%	2.19%	6.08%	4.77%	9.41%	1.69%	40.48%	5.94%
699	12626	申万菱信汇元	8月5日	0.9371	0.9371	0.18%	0.28%	0.94%	3.16%	3.07%	6.07%	3.50%	-3.35%	2.56%	-6.29%	6.09%
700	14955	国联安添益增	8月5日	1.0636	1.0636	0.06%	0.11%	-0.01%	0.64%	2.82%	6.07%	4.92%	6.30%	3.79%	6.36%	5.90%
701	16670	博时恒耀债券	8月5日	1.0028	1.0028	0.16%	0.10%	1.16%	2.78%	4.25%	6.07%	4.13%	---	4.07%	0.28%	6.07%
702	7666	华夏鼎泓债券	8月5日	1.3557	1.3557	0.15%	0.36%	0.59%	2.03%	2.60%	6.06%	9.83%	9.01%	2.81%	35.57%	5.96%
703	9763	惠升和悦债券	8月5日	1.0714	1.6893	0.28%	0.22%	0.65%	2.90%	3.38%	6.06%	7.70%	6.16%	3.66%	72.57%	6.16%
704	11092	工银双玺6个	8月5日	1.0914	1.0914	0.13%	-0.01%	0.53%	1.85%	2.16%	6.06%	7.09%	8.53%	1.83%	9.14%	6.18%
705	2986	泰康丰盈债券	8月5日	1.4082	1.4082	0.40%	0.56%	0.95%	0.86%	4.10%	6.05%	6.58%	7.40%	3.38%	40.82%	6.13%
706	8035	蜂巢恒利债券	8月5日	1.1668	1.2198	0.14%	0.20%	0.27%	1.16%	1.96%	6.05%	12.51%	13.34%	1.82%	22.68%	5.99%
707	3039	广发集富纯债	8月5日	1.03	1.464	0.00%	0.29%	-0.19%	0.67%	1.46%	6.04%	10.12%	12.36%	1.94%	55.01%	6.04%
708	50116	博时宏观回报	8月5日	1.4534	1.6034	0.15%	0.14%	1.25%	2.23%	1.64%	6.03%	4.55%	5.13%	1.61%	63.68%	6.00%
709	12446	华安添和一年	8月5日	1.043	1.043	0.04%	0.08%	0.06%	0.79%	1.88%	6.03%	4.24%	3.84%	1.25%	4.30%	5.91%
710	163008	长信利鑫债券	8月5日	0.6653	1.1873	0.06%	0.18%	0.33%	1.39%	2.56%	6.02%	6.47%	6.93%	3.02%	29.89%	6.02%
711	12018	国投瑞银和旭	8月5日	1.0324	1.0324	0.22%	0.09%	0.75%	2.10%	2.81%	6.02%	4.58%	2.20%	3.12%	3.24%	6.03%
712	13579	鹏扬丰利一年	8月5日	1.1759	1.1759	0.11%	0.35%	0.32%	1.91%	2.38%	6.01%	12.43%	16.91%	2.65%	17.59%	6.00%
713	12192	中银恒泰9个	8月5日	1.0234	1.0234	0.16%	0.13%	0.42%	2.23%	1.40%	6.00%	3.36%	2.75%	2.03%	2.34%	6.17%
714	20811	富国盛利增强	8月5日	1.0632	1.0632	0.20%	0.25%	0.77%	2.53%	3.64%	6.00%	---	---	3.34%	6.32%	6.03%
715	519731	交银定期支付	8月5日	1.5272	1.5272	0.22%	0.45%	1.71%	3.77%	3.89%	5.99%	2.23%	0.36%	3.83%	52.72%	6.05%
716	3135	金元顺安沣楹	8月5日	1.1166	1.2836	0.08%	-0.13%	1.11%	2.69%	2.85%	5.98%	2.80%	0.02%	2.96%	28.98%	5.85%
717	450005	国富强化收益	8月5日	1.0953	1.9734	0.22%	0.23%	0.73%	2.63%	2.39%	5.98%	6.04%	7.95%	2.58%	133.59%	6.03%
718	10260	海富通策略收	8月5日	1.0845	1.0845	0.46%	0.17%	0.43%	2.94%	3.56%	5.98%	6.55%	8.72%	3.71%	8.45%	6.09%
719	3638	安信永鑫增强	8月5日	1.0791	1.3451	0.09%	0.01%	0.77%	1.76%	2.13%	5.97%	4.56%	9.01%	1.62%	38.54%	5.84%
720	4247	德邦锐乾债券	8月5日	1.0614	1.3584	0.01%	0.17%	-0.14%	0.38%	1.64%	5.94%	9.84%	11.98%	2.37%	41.98%	5.95%
721	19576	汇添富稳兴回	8月5日	1.0635	1.0635	0.22%	0.19%	0.20%	2.11%	2.33%	5.94%	---	---	1.62%	6.35%	6.02%
722	20956	银华盛泓债券	8月5日	1.0726	1.0726	0.16%	0.07%	1.52%	3.09%	4.50%	5.93%	---	---	4.25%	7.26%	5.98%
723	8045	博远增强回报	8月5日	0.9217	0.9992	0.25%	-1.07%	0.73%	4.38%	3.18%	5.92%	3.02%	-4.33%	4.75%	-0.66%	6.00%
724	9022	鹏华丰诚债券	8月5日	1.1965	1.1965	0.13%	0.39%	0.70%	2.21%	2.53%	5.92%	7.16%	10.36%	2.88%	19.65%	5.97%
725	410005	华富收益增强	8月5日	1.4077	2.4679	0.21%	0.32%	0.61%	2.51%	2.97%	5.91%	6.29%	5.70%	3.87%	199.12%	5.97%
726	14399	中银民利一年	8月5日	1.1077	1.1077	0.28%	0.05%	1.44%	3.48%	3.90%	5.91%	8.43%	8.08%	3.79%	10.77%	5.97%
727	19372	大成元丰多利	8月5日	1.0975	1.0975	0.12%	0.04%	0.20%	1.57%	2.50%	5.91%	---	---	2.64%	9.75%	5.83%
728	6980	国寿安保泰恒	8月5日	1.1823	1.2788	0.03%	0.21%	0.03%	1.01%	2.04%	5.90%	13.86%	17.81%	2.46%	30.09%	5.94%
729	180025	银华信用双利	8月5日	1.2009	1.7609	0.18%	0.22%	1.06%	2.20%	2.64%	5.90%	2.55%	1.77%	2.64%	90.33%	5.90%
730	19041	浦银安盛稳健	8月5日	1.0755	1.0755	0.14%	0.04%	0.87%	1.89%	2.10%	5.90%	---	---	2.45%	7.55%	5.98%
731	15434	金元顺安鼎泰	8月5日	1.0594	1.0594	0.17%	0.20%	1.61%	2.58%	3.51%	5.90%	---	---	3.54%	5.94%	5.92%
732	20913	东兴鑫颐3个	8月5日	1.0628	1.0628	0.08%	0.53%	-0.06%	0.57%	1.07%	5.89%	---	---	1.73%	6.28%	---
733	90002	大成债券A/	8月5日	1.1083	2.4103	0.27%	0.40%	0.61%	1.85%	1.53%	5.88%	5.68%	4.59%	2.26%	269.02%	5.88%
